"ISSUE_DATE","LATITUDE","LONGITUDE","PropType"
"2012-03-28T00:00:00.000Z",38.907435,-77.08329,"Single Family"
"2012-03-28T00:00:00.000Z",38.90751,-77.08346,"Single Family"
"2012-03-28T00:00:00.000Z",38.907533,-77.083512,"Single Family"
"2012-03-28T00:00:00.000Z",38.90758,-77.083618,"Single Family"
"2012-03-28T00:00:00.000Z",38.907557,-77.083567,"Single Family"
"2015-11-03T00:00:00.000Z",38.894972,-76.912766,"Single Family"
"2012-03-28T00:00:00.000Z",38.907265,-77.083607,"Single Family"
"2015-11-03T00:00:00.000Z",38.895005,-76.912798,"Single Family"
"2015-11-03T00:00:00.000Z",38.895038,-76.912838,"Single Family"
"2015-02-06T00:00:00.000Z",38.914501,-77.085312,"Single Family"
"2014-10-09T00:00:00.000Z",38.896928,-76.937267,"Single Family"
"2013-05-16T00:00:00.000Z",38.914402,-77.085488,"Single Family"
"2014-05-14T00:00:00.000Z",38.945363,-77.026056,"Single Family"
"2014-05-15T00:00:00.000Z",38.945411,-77.026068,"Single Family"
"2014-02-19T00:00:00.000Z",38.897318,-76.937069,"Single Family"
"2012-11-13T00:00:00.000Z",38.906519,-77.083317,"Single Family"
"2012-11-13T00:00:00.000Z",38.906497,-77.08342,"Single Family"
"2012-10-15T00:00:00.000Z",38.906704,-77.08365,"Single Family"
"2012-04-02T00:00:00.000Z",38.907275,-77.083406,"Single Family"
"2012-10-15T00:00:00.000Z",38.90678,-77.083704,"Single Family"
"2012-04-02T00:00:00.000Z",38.907302,-77.083469,"Single Family"
"2012-10-15T00:00:00.000Z",38.906849,-77.083753,"Single Family"
"2012-04-02T00:00:00.000Z",38.907327,-77.083524,"Single Family"
"2012-10-15T00:00:00.000Z",38.906928,-77.083809,"Single Family"
"2012-04-02T00:00:00.000Z",38.907351,-77.083579,"Single Family"
"2012-10-15T00:00:00.000Z",38.907015,-77.083872,"Single Family"
"2012-04-02T00:00:00.000Z",38.907379,-77.083642,"Single Family"
"2012-10-15T00:00:00.000Z",38.907094,-77.083928,"Single Family"
"2012-04-02T00:00:00.000Z",38.90741,-77.083713,"Single Family"
"2012-10-15T00:00:00.000Z",38.907164,-77.083977,"Single Family"
"2012-04-02T00:00:00.000Z",38.907438,-77.083776,"Single Family"
"2012-10-15T00:00:00.000Z",38.907233,-77.084027,"Single Family"
"2012-04-02T00:00:00.000Z",38.907466,-77.083839,"Single Family"
"2012-10-15T00:00:00.000Z",38.907309,-77.08408,"Single Family"
"2014-10-09T00:00:00.000Z",38.88677,-76.936967,"Single Family"
"2015-03-24T00:00:00.000Z",38.898124,-76.936455,"Single Family"
"2015-01-29T00:00:00.000Z",38.898125,-76.936368,"Single Family"
"2015-12-24T00:00:00.000Z",38.890054,-76.936485,"Single Family"
"2015-09-23T00:00:00.000Z",38.907828,-77.087902,"Single Family"
"2015-11-13T00:00:00.000Z",38.893902,-76.933338,"Single Family"
"2013-07-29T00:00:00.000Z",38.916548,-77.094354,"Single Family"
"2013-09-13T00:00:00.000Z",38.915554,-77.09575,"Single Family"
"2014-02-06T00:00:00.000Z",38.916809,-77.094612,"Single Family"
"2014-04-17T00:00:00.000Z",38.915308,-77.095563,"Single Family"
"2015-10-27T00:00:00.000Z",38.934272,-77.094056,"Single Family"
"2013-04-19T00:00:00.000Z",38.915281,-77.096042,"Single Family"
"2015-05-29T00:00:00.000Z",38.952663,-77.065012,"Single Family"
"2012-08-28T00:00:00.000Z",38.953057,-77.095175,"Single Family"
"2016-01-15T00:00:00.000Z",38.915212,-77.097348,"Single Family"
"2012-11-09T00:00:00.000Z",38.917502,-77.098556,"Single Family"
"2012-06-21T00:00:00.000Z",38.909309,-76.93211,"Single Family"
"2015-03-24T00:00:00.000Z",38.920031,-77.097342,"Single Family"
"2014-03-18T00:00:00.000Z",38.954099,-77.092349,"Single Family"
"2014-11-05T00:00:00.000Z",38.897187,-76.930561,"Single Family"
"2014-08-15T00:00:00.000Z",38.926618,-77.09969,"Single Family"
"2012-04-03T00:00:00.000Z",38.928912,-76.999274,"Single Family"
"2013-09-13T00:00:00.000Z",38.951391,-77.029966,"Single Family"
"2012-04-20T00:00:00.000Z",38.928734,-76.999162,"Single Family"
"2012-04-03T00:00:00.000Z",38.928956,-76.999307,"Single Family"
"2014-12-04T00:00:00.000Z",38.88669,-76.929209,"Single Family"
"2014-04-15T00:00:00.000Z",38.883365,-76.930495,"Single Family"
"2014-12-04T00:00:00.000Z",38.886685,-76.929146,"Single Family"
"2015-10-09T00:00:00.000Z",38.883318,-76.930324,"Single Family"
"2012-04-20T00:00:00.000Z",38.928689,-76.99914,"Single Family"
"2014-12-04T00:00:00.000Z",38.886676,-76.929072,"Single Family"
"2014-10-10T00:00:00.000Z",38.883307,-76.930202,"Single Family"
"2014-12-04T00:00:00.000Z",38.886669,-76.929006,"Single Family"
"2015-10-09T00:00:00.000Z",38.883289,-76.930088,"Single Family"
"2014-09-17T00:00:00.000Z",38.883271,-76.92994,"Single Family"
"2014-05-20T00:00:00.000Z",38.886304,-76.928987,"Single Family"
"2012-04-03T00:00:00.000Z",38.928999,-76.999327,"Single Family"
"2013-04-15T00:00:00.000Z",38.886601,-76.928774,"Single Family"
"2013-12-19T00:00:00.000Z",38.923361,-77.102203,"Single Family"
"2014-06-20T00:00:00.000Z",38.884558,-76.928945,"Single Family"
"2012-04-20T00:00:00.000Z",38.928642,-76.99911,"Single Family"
"2014-05-27T00:00:00.000Z",38.883544,-76.92889,"Single Family"
"2012-06-21T00:00:00.000Z",38.88654,-76.928204,"Single Family"
"2012-04-04T00:00:00.000Z",38.929038,-76.999347,"Single Family"
"2015-07-08T00:00:00.000Z",38.924378,-77.101313,"Single Family"
"2012-04-20T00:00:00.000Z",38.928598,-76.99909,"Single Family"
"2012-04-04T00:00:00.000Z",38.929082,-76.999374,"Single Family"
"2013-10-29T00:00:00.000Z",38.911296,-77.019312,"Single Family"
"2012-04-20T00:00:00.000Z",38.928555,-76.999065,"Single Family"
"2012-04-04T00:00:00.000Z",38.929124,-76.999395,"Single Family"
"2012-01-13T00:00:00.000Z",38.884459,-76.928365,"Single Family"
"2014-10-09T00:00:00.000Z",38.884794,-76.928124,"Single Family"
"2012-03-29T00:00:00.000Z",38.928793,-76.998986,"Single Family"
"2012-12-07T00:00:00.000Z",38.883421,-76.928157,"Single Family"
"2013-07-17T00:00:00.000Z",38.881348,-76.928323,"Single Family"
"2014-06-30T00:00:00.000Z",38.881334,-76.928218,"Single Family"
"2013-08-15T00:00:00.000Z",38.884078,-76.927872,"Single Family"
"2012-04-04T00:00:00.000Z",38.929155,-76.999414,"Single Family"
"2012-05-30T00:00:00.000Z",38.885016,-76.927613,"Single Family"
"2012-05-30T00:00:00.000Z",38.88501,-76.927556,"Single Family"
"2013-08-29T00:00:00.000Z",38.882358,-76.92795,"Single Family"
"2013-11-18T00:00:00.000Z",38.883378,-76.92791,"Single Family"
"2012-05-30T00:00:00.000Z",38.885003,-76.927503,"Single Family"
"2013-08-29T00:00:00.000Z",38.882345,-76.927834,"Single Family"
"2013-11-18T00:00:00.000Z",38.883372,-76.927838,"Single Family"
"2013-08-29T00:00:00.000Z",38.882681,-76.927899,"Single Family"
"2013-11-18T00:00:00.000Z",38.883358,-76.927736,"Single Family"
"2013-11-18T00:00:00.000Z",38.883354,-76.927693,"Single Family"
"2012-03-29T00:00:00.000Z",38.92875,-76.998959,"Single Family"
"2013-11-18T00:00:00.000Z",38.883338,-76.927599,"Single Family"
"2013-11-18T00:00:00.000Z",38.883333,-76.927553,"Single Family"
"2015-09-14T00:00:00.000Z",38.93004,-77.104621,"Single Family"
"2014-12-16T00:00:00.000Z",38.93854,-77.102875,"Single Family"
"2012-04-06T00:00:00.000Z",38.927815,-77.021308,"Single Family"
"2012-03-14T00:00:00.000Z",38.928987,-76.999079,"Single Family"
"2012-03-29T00:00:00.000Z",38.928705,-76.998939,"Single Family"
"2012-03-14T00:00:00.000Z",38.929031,-76.999103,"Single Family"
"2012-03-29T00:00:00.000Z",38.928661,-76.998919,"Single Family"
"2012-04-06T00:00:00.000Z",38.927808,-77.021389,"Single Family"
"2012-03-14T00:00:00.000Z",38.929075,-76.999135,"Single Family"
"2012-03-29T00:00:00.000Z",38.928617,-76.998891,"Single Family"
"2012-03-14T00:00:00.000Z",38.929119,-76.99916,"Single Family"
"2013-08-22T00:00:00.000Z",38.884703,-76.927192,"Single Family"
"2013-08-22T00:00:00.000Z",38.884698,-76.927137,"Single Family"
"2015-03-19T00:00:00.000Z",38.883304,-76.927493,"Single Family"
"2015-03-19T00:00:00.000Z",38.883297,-76.927434,"Single Family"
"2013-02-08T00:00:00.000Z",38.885983,-76.926594,"Single Family"
"2015-03-19T00:00:00.000Z",38.883307,-76.927367,"Single Family"
"2015-03-19T00:00:00.000Z",38.883278,-76.927302,"Single Family"
"2012-03-05T00:00:00.000Z",38.885626,-76.926538,"Single Family"
"2013-08-23T00:00:00.000Z",38.882168,-76.926864,"Single Family"
"2015-03-19T00:00:00.000Z",38.883269,-76.927243,"Single Family"
"2015-03-19T00:00:00.000Z",38.883265,-76.92718,"Single Family"
"2012-03-14T00:00:00.000Z",38.929158,-76.99918,"Single Family"
"2012-10-03T00:00:00.000Z",38.926416,-77.104845,"Single Family"
"2013-06-20T00:00:00.000Z",38.894479,-76.925707,"Single Family"
"2014-06-26T00:00:00.000Z",38.894442,-76.925612,"Single Family"
"2014-09-22T00:00:00.000Z",38.901926,-76.923339,"Single Family"
"2012-02-21T00:00:00.000Z",38.935031,-77.109371,"Single Family"
"2012-01-19T00:00:00.000Z",38.935,-77.109638,"Single Family"
"2012-07-11T00:00:00.000Z",38.935441,-77.109738,"Single Family"
"2012-03-14T00:00:00.000Z",38.929227,-76.999224,"Single Family"
"2012-06-27T00:00:00.000Z",38.882165,-76.926543,"Single Family"
"2013-02-26T00:00:00.000Z",38.883174,-76.926226,"Single Family"
"2012-02-27T00:00:00.000Z",38.881776,-76.926468,"Single Family"
"2013-07-15T00:00:00.000Z",38.88483,-76.925819,"Single Family"
"2013-02-26T00:00:00.000Z",38.883157,-76.926158,"Single Family"
"2013-02-26T00:00:00.000Z",38.88316,-76.926083,"Single Family"
"2013-04-03T00:00:00.000Z",38.926855,-77.106821,"Single Family"
"2014-07-31T00:00:00.000Z",38.901074,-76.924253,"Single Family"
"2013-02-26T00:00:00.000Z",38.883154,-76.926014,"Single Family"
"2013-06-12T00:00:00.000Z",38.886147,-76.925333,"Single Family"
"2014-02-21T00:00:00.000Z",38.885423,-76.925303,"Single Family"
"2013-05-09T00:00:00.000Z",38.885167,-76.925457,"Single Family"
"2014-06-16T00:00:00.000Z",38.886133,-76.92517,"Single Family"
"2014-02-21T00:00:00.000Z",38.885415,-76.925229,"Single Family"
"2013-12-03T00:00:00.000Z",38.885151,-76.925319,"Single Family"
"2014-02-21T00:00:00.000Z",38.885407,-76.925159,"Single Family"
"2014-02-21T00:00:00.000Z",38.885399,-76.925093,"Single Family"
"2012-07-31T00:00:00.000Z",38.883064,-76.925637,"Single Family"
"2013-01-31T00:00:00.000Z",38.882639,-76.925019,"Single Family"
"2015-09-23T00:00:00.000Z",38.899224,-76.922577,"Single Family"
"2013-08-05T00:00:00.000Z",38.884239,-76.923764,"Single Family"
"2013-07-26T00:00:00.000Z",38.881801,-76.923992,"Single Family"
"2014-05-21T00:00:00.000Z",38.955869,-76.999911,"Single Family"
"2015-07-17T00:00:00.000Z",38.956169,-77.000195,"Single Family"
"2015-07-17T00:00:00.000Z",38.95624,-77.000266,"Single Family"
"2012-06-21T00:00:00.000Z",38.963848,-77.066615,"Single Family"
"2013-08-14T00:00:00.000Z",38.95643,-77.000452,"Single Family"
"2013-08-14T00:00:00.000Z",38.956558,-77.000521,"Single Family"
"2013-01-04T00:00:00.000Z",38.883894,-76.921282,"Single Family"
"2013-12-03T00:00:00.000Z",38.898963,-76.919229,"Single Family"
"2013-12-03T00:00:00.000Z",38.898897,-76.919154,"Single Family"
"2013-12-03T00:00:00.000Z",38.898836,-76.919073,"Single Family"
"2013-03-29T00:00:00.000Z",38.893846,-76.920368,"Single Family"
"2013-03-29T00:00:00.000Z",38.893817,-76.920274,"Single Family"
"2013-03-29T00:00:00.000Z",38.893794,-76.92015,"Single Family"
"2015-05-29T00:00:00.000Z",38.931133,-77.111099,"Single Family"
"2015-07-13T00:00:00.000Z",38.958786,-77.036775,"Single Family"
"2012-10-05T00:00:00.000Z",38.966458,-77.068975,"Single Family"
"2012-01-09T00:00:00.000Z",38.896634,-76.930068,"Single Family"
"2012-02-09T00:00:00.000Z",38.934148,-77.112831,"Single Family"
"2012-01-09T00:00:00.000Z",38.896676,-76.930068,"Single Family"
"2014-05-20T00:00:00.000Z",38.89775,-76.91651,"Single Family"
"2015-06-10T00:00:00.000Z",38.935337,-77.111729,"Single Family"
"2015-01-20T00:00:00.000Z",38.962287,-77.007076,"Single Family"
"2013-03-22T00:00:00.000Z",38.963342,-77.006042,"Single Family"
"2013-06-28T00:00:00.000Z",38.963359,-77.005719,"Single Family"
"2013-03-22T00:00:00.000Z",38.963394,-77.00604,"Single Family"
"2013-04-25T00:00:00.000Z",38.963006,-77.004859,"Single Family"
"2013-06-28T00:00:00.000Z",38.963412,-77.005713,"Single Family"
"2013-03-22T00:00:00.000Z",38.963454,-77.006044,"Single Family"
"2013-04-25T00:00:00.000Z",38.963091,-77.0048,"Single Family"
"2013-06-28T00:00:00.000Z",38.963464,-77.005709,"Single Family"
"2013-03-22T00:00:00.000Z",38.9635,-77.006044,"Single Family"
"2013-05-16T00:00:00.000Z",38.963226,-77.004718,"Single Family"
"2013-06-28T00:00:00.000Z",38.963519,-77.005719,"Single Family"
"2013-05-16T00:00:00.000Z",38.963334,-77.00465,"Single Family"
"2015-06-09T00:00:00.000Z",38.931251,-76.996955,"Single Family"
"2013-05-16T00:00:00.000Z",38.963435,-77.004572,"Single Family"
"2013-05-16T00:00:00.000Z",38.963524,-77.004506,"Single Family"
"2013-01-30T00:00:00.000Z",38.963596,-77.0044,"Single Family"
"2015-06-09T00:00:00.000Z",38.93125,-76.996885,"Single Family"
"2015-06-09T00:00:00.000Z",38.931248,-76.996824,"Single Family"
"2015-06-09T00:00:00.000Z",38.931243,-76.996752,"Single Family"
"2015-06-09T00:00:00.000Z",38.931244,-76.996694,"Single Family"
"2014-04-08T00:00:00.000Z",38.963913,-77.004206,"Single Family"
"2014-03-31T00:00:00.000Z",38.963852,-77.004457,"Single Family"
"2014-04-08T00:00:00.000Z",38.964019,-77.004118,"Single Family"
"2014-03-31T00:00:00.000Z",38.96391,-77.004446,"Single Family"
"2015-05-15T00:00:00.000Z",38.970138,-77.059926,"Single Family"
"2014-07-07T00:00:00.000Z",38.964117,-77.004051,"Single Family"
"2014-03-31T00:00:00.000Z",38.963961,-77.004437,"Single Family"
"2014-03-31T00:00:00.000Z",38.964014,-77.004435,"Single Family"
"2015-07-07T00:00:00.000Z",38.964115,-77.002297,"Single Family"
"2014-03-31T00:00:00.000Z",38.964065,-77.004433,"Single Family"
"2015-06-05T00:00:00.000Z",38.931246,-76.996635,"Single Family"
"2014-04-08T00:00:00.000Z",38.964131,-77.00442,"Single Family"
"2014-04-08T00:00:00.000Z",38.964187,-77.004409,"Single Family"
"2014-04-08T00:00:00.000Z",38.964239,-77.004404,"Single Family"
"2014-03-31T00:00:00.000Z",38.964297,-77.004818,"Single Family"
"2014-04-08T00:00:00.000Z",38.964279,-77.004408,"Single Family"
"2014-03-31T00:00:00.000Z",38.964355,-77.004824,"Single Family"
"2014-04-08T00:00:00.000Z",38.964334,-77.004414,"Single Family"
"2014-03-31T00:00:00.000Z",38.964399,-77.004837,"Single Family"
"2014-03-31T00:00:00.000Z",38.964453,-77.00485,"Single Family"
"2014-03-31T00:00:00.000Z",38.964501,-77.004861,"Single Family"
"2013-09-09T00:00:00.000Z",38.964195,-77.005987,"Single Family"
"2014-02-11T00:00:00.000Z",38.964835,-77.003499,"Single Family"
"2013-09-09T00:00:00.000Z",38.964351,-77.005812,"Single Family"
"2014-02-11T00:00:00.000Z",38.964948,-77.003415,"Single Family"
"2013-09-09T00:00:00.000Z",38.964478,-77.005754,"Single Family"
"2014-02-11T00:00:00.000Z",38.965073,-77.003336,"Single Family"
"2013-09-09T00:00:00.000Z",38.964616,-77.005581,"Single Family"
"2013-09-09T00:00:00.000Z",38.964784,-77.005365,"Single Family"
"2014-02-05T00:00:00.000Z",38.897855,-76.918878,"Single Family"
"2015-08-18T00:00:00.000Z",38.900426,-76.951833,"Single Family"
"2015-08-17T00:00:00.000Z",38.900479,-76.951766,"Single Family"
"2015-08-17T00:00:00.000Z",38.900522,-76.951701,"Single Family"
"2015-08-17T00:00:00.000Z",38.900564,-76.95163,"Single Family"
"2015-08-18T00:00:00.000Z",38.900613,-76.951567,"Single Family"
"2015-08-18T00:00:00.000Z",38.900675,-76.951483,"Single Family"
"2015-08-17T00:00:00.000Z",38.900716,-76.951435,"Single Family"
"2015-08-17T00:00:00.000Z",38.900753,-76.951395,"Single Family"
"2015-08-17T00:00:00.000Z",38.900788,-76.951354,"Single Family"
"2015-08-18T00:00:00.000Z",38.900816,-76.951319,"Single Family"
"2015-08-18T00:00:00.000Z",38.900325,-76.951964,"Single Family"
"2015-08-18T00:00:00.000Z",38.900844,-76.951285,"Single Family"
"2015-08-17T00:00:00.000Z",38.900359,-76.952005,"Single Family"
"2015-08-17T00:00:00.000Z",38.90039,-76.952041,"Single Family"
"2015-06-09T00:00:00.000Z",38.931282,-76.997206,"Single Family"
"2015-08-18T00:00:00.000Z",38.900415,-76.952082,"Single Family"
"2015-06-05T00:00:00.000Z",38.931232,-76.997182,"Single Family"
"2015-08-17T00:00:00.000Z",38.900452,-76.952123,"Single Family"
"2015-06-05T00:00:00.000Z",38.931191,-76.997162,"Single Family"
"2015-08-17T00:00:00.000Z",38.90048,-76.952162,"Single Family"
"2015-06-05T00:00:00.000Z",38.931169,-76.997139,"Single Family"
"2015-08-17T00:00:00.000Z",38.900512,-76.952199,"Single Family"
"2015-06-09T00:00:00.000Z",38.93112,-76.997114,"Single Family"
"2015-08-18T00:00:00.000Z",38.900545,-76.952246,"Single Family"
"2015-08-18T00:00:00.000Z",38.900681,-76.952035,"Single Family"
"2015-06-05T00:00:00.000Z",38.931074,-76.997093,"Single Family"
"2015-08-18T00:00:00.000Z",38.900648,-76.951982,"Single Family"
"2015-06-05T00:00:00.000Z",38.93105,-76.997069,"Single Family"
"2015-08-18T00:00:00.000Z",38.900611,-76.951928,"Single Family"
"2015-06-09T00:00:00.000Z",38.931,-76.997045,"Single Family"
"2015-08-18T00:00:00.000Z",38.900564,-76.951866,"Single Family"
"2015-06-09T00:00:00.000Z",38.930959,-76.997025,"Single Family"
"2015-08-18T00:00:00.000Z",38.90071,-76.95171,"Single Family"
"2015-06-09T00:00:00.000Z",38.930931,-76.997007,"Single Family"
"2015-08-17T00:00:00.000Z",38.900766,-76.951637,"Single Family"
"2015-06-09T00:00:00.000Z",38.930888,-76.996977,"Single Family"
"2015-08-18T00:00:00.000Z",38.900825,-76.951556,"Single Family"
"2015-06-09T00:00:00.000Z",38.930842,-76.996956,"Single Family"
"2015-08-18T00:00:00.000Z",38.900872,-76.951467,"Single Family"
"2015-06-09T00:00:00.000Z",38.930812,-76.996937,"Single Family"
"2015-08-18T00:00:00.000Z",38.900941,-76.951403,"Single Family"
"2015-06-09T00:00:00.000Z",38.930766,-76.996916,"Single Family"
"2015-08-18T00:00:00.000Z",38.900979,-76.951464,"Single Family"
"2015-06-05T00:00:00.000Z",38.930742,-76.996892,"Single Family"
"2015-08-18T00:00:00.000Z",38.901016,-76.951517,"Single Family"
"2015-06-09T00:00:00.000Z",38.930693,-76.996868,"Single Family"
"2015-08-18T00:00:00.000Z",38.901054,-76.951577,"Single Family"
"2015-06-05T00:00:00.000Z",38.930652,-76.996848,"Single Family"
"2014-11-20T00:00:00.000Z",38.973353,-77.01494,"Single Family"
"2015-06-05T00:00:00.000Z",38.930623,-76.99683,"Single Family"
"2015-06-05T00:00:00.000Z",38.93058,-76.9968,"Single Family"
"2015-06-09T00:00:00.000Z",38.930545,-76.996782,"Single Family"
"2013-06-19T00:00:00.000Z",38.901515,-76.950944,"Single Family"
"2012-10-09T00:00:00.000Z",38.901343,-76.950718,"Single Family"
"2013-06-19T00:00:00.000Z",38.901557,-76.950896,"Single Family"
"2012-10-09T00:00:00.000Z",38.901381,-76.950675,"Single Family"
"2013-06-19T00:00:00.000Z",38.901592,-76.950853,"Single Family"
"2015-05-07T00:00:00.000Z",38.880708,-76.98343,"Single Family"
"2012-10-09T00:00:00.000Z",38.901418,-76.950631,"Single Family"
"2013-06-19T00:00:00.000Z",38.90163,-76.950811,"Single Family"
"2012-10-09T00:00:00.000Z",38.90145,-76.950586,"Single Family"
"2013-06-19T00:00:00.000Z",38.901664,-76.950756,"Single Family"
"2014-12-10T00:00:00.000Z",38.898723,-76.922106,"Single Family"
"2013-06-19T00:00:00.000Z",38.901495,-76.950521,"Single Family"
"2013-06-19T00:00:00.000Z",38.901696,-76.950714,"Single Family"
"2013-11-15T00:00:00.000Z",38.976759,-77.019864,"Single Family"
"2013-06-19T00:00:00.000Z",38.901536,-76.950469,"Single Family"
"2013-06-19T00:00:00.000Z",38.90172,-76.950666,"Single Family"
"2013-06-19T00:00:00.000Z",38.901563,-76.950407,"Single Family"
"2013-06-19T00:00:00.000Z",38.90178,-76.950606,"Single Family"
"2013-06-19T00:00:00.000Z",38.901597,-76.950366,"Single Family"
"2013-06-19T00:00:00.000Z",38.901822,-76.950556,"Single Family"
"2013-06-19T00:00:00.000Z",38.901635,-76.950325,"Single Family"
"2013-06-19T00:00:00.000Z",38.901858,-76.950516,"Single Family"
"2013-06-19T00:00:00.000Z",38.901673,-76.950285,"Single Family"
"2012-05-04T00:00:00.000Z",38.955065,-77.023339,"Single Family"
"2013-06-19T00:00:00.000Z",38.901898,-76.950474,"Single Family"
"2013-06-19T00:00:00.000Z",38.901714,-76.95025,"Single Family"
"2013-06-19T00:00:00.000Z",38.901921,-76.95042,"Single Family"
"2013-06-19T00:00:00.000Z",38.901755,-76.950206,"Single Family"
"2014-07-23T00:00:00.000Z",38.979808,-77.035913,"Single Family"
"2013-06-19T00:00:00.000Z",38.901895,-76.949994,"Single Family"
"2013-06-19T00:00:00.000Z",38.902071,-76.950225,"Single Family"
"2013-06-19T00:00:00.000Z",38.901932,-76.949961,"Single Family"
"2013-06-19T00:00:00.000Z",38.902096,-76.950177,"Single Family"
"2013-06-19T00:00:00.000Z",38.901974,-76.949909,"Single Family"
"2013-06-19T00:00:00.000Z",38.902138,-76.950135,"Single Family"
"2013-06-19T00:00:00.000Z",38.90202,-76.949862,"Single Family"
"2013-06-19T00:00:00.000Z",38.902175,-76.950088,"Single Family"
"2013-06-19T00:00:00.000Z",38.902061,-76.949812,"Single Family"
"2013-06-19T00:00:00.000Z",38.902211,-76.950045,"Single Family"
"2013-06-19T00:00:00.000Z",38.902098,-76.949765,"Single Family"
"2013-06-19T00:00:00.000Z",38.902243,-76.950001,"Single Family"
"2013-06-19T00:00:00.000Z",38.902284,-76.949954,"Single Family"
"2013-11-07T00:00:00.000Z",38.899932,-76.936348,"Single Family"
"2014-03-12T00:00:00.000Z",38.89968,-76.921217,"Single Family"
"2014-03-12T00:00:00.000Z",38.899739,-76.92113,"Single Family"
"2014-11-03T00:00:00.000Z",38.886187,-76.994025,"Single Family"
"2014-02-05T00:00:00.000Z",38.900927,-76.934012,"Single Family"
"2014-01-28T00:00:00.000Z",38.907067,-77.024337,"Single Family"
"2012-03-21T00:00:00.000Z",38.923851,-77.024576,"Multi Family"
"2012-07-10T00:00:00.000Z",38.913884,-77.02445,"Single Family"
"2012-07-10T00:00:00.000Z",38.913884,-77.024518,"Single Family"
"2013-02-01T00:00:00.000Z",38.962872,-77.00645,"Single Family"
"2013-03-22T00:00:00.000Z",38.963144,-77.006153,"Single Family"
"2012-11-26T00:00:00.000Z",38.962875,-77.006251,"Single Family"
"2013-03-22T00:00:00.000Z",38.963144,-77.00609,"Single Family"
"2012-11-26T00:00:00.000Z",38.962878,-77.006063,"Single Family"
"2013-03-22T00:00:00.000Z",38.963144,-77.006019,"Single Family"
"2013-07-26T00:00:00.000Z",38.858241,-76.992952,"Multi Family"
"2013-07-26T00:00:00.000Z",38.858053,-76.993045,"Multi Family"
"2013-07-26T00:00:00.000Z",38.857552,-76.993143,"Multi Family"
"2013-07-26T00:00:00.000Z",38.857019,-76.993225,"Multi Family"
"2013-07-26T00:00:00.000Z",38.856661,-76.992929,"Multi Family"
"2013-07-26T00:00:00.000Z",38.85644,-76.993213,"Multi Family"
"2013-07-26T00:00:00.000Z",38.856113,-76.992843,"Multi Family"
"2013-07-26T00:00:00.000Z",38.855912,-76.993134,"Multi Family"
"2014-12-17T00:00:00.000Z",38.935578,-76.99092,"Multi Family"
"2012-03-21T00:00:00.000Z",38.923851,-77.024576,"Multi-Two Unit"
"2012-07-23T00:00:00.000Z",38.908728,-77.018719,"Multi-Two Unit"
"2012-05-01T00:00:00.000Z",38.90152,-77.000991,"Multi Family"
"2012-05-14T00:00:00.000Z",38.90981,-77.0226,"Multi Family"
"2012-09-14T00:00:00.000Z",38.878555,-76.985278,"Multi-Two Unit"
"2012-06-15T00:00:00.000Z",38.923063,-77.039093,"Multi Family"
"2012-01-03T00:00:00.000Z",38.914591,-77.001739,"Multi-Two Unit"
"2012-01-04T00:00:00.000Z",38.914526,-77.001745,"Multi-Two Unit"
"2012-10-24T00:00:00.000Z",38.914275,-77.018759,"Multi-Two Unit"
"2012-08-17T00:00:00.000Z",38.93851,-77.02563,"Multi Family"
"2012-02-21T00:00:00.000Z",38.903987,-77.001795,"Multi Family"
"2012-12-12T00:00:00.000Z",38.905844,-77.008461,"Multi Family"
"2012-11-27T00:00:00.000Z",38.910356,-77.022189,"Multi Family"
"2012-06-25T00:00:00.000Z",38.898108,-76.985801,"Multi-Two Unit"
"2012-06-25T00:00:00.000Z",38.898158,-76.985799,"Multi-Two Unit"
"2012-11-13T00:00:00.000Z",38.975124,-77.015375,"Multi Family"
"2012-09-17T00:00:00.000Z",38.875744,-77.000242,"Multi Family"
"2012-08-07T00:00:00.000Z",38.928868,-77.031137,"Multi Family"
"2012-09-17T00:00:00.000Z",38.897783,-76.984406,"Multi-Two Unit"
"2012-01-13T00:00:00.000Z",38.877473,-77.01632,"Multi Family"
"2012-03-30T00:00:00.000Z",38.877408,-77.018729,"Multi Family"
"2012-11-30T00:00:00.000Z",38.909418,-77.013886,"Multi-Two Unit"
"2012-11-02T00:00:00.000Z",38.918347,-77.026783,"Multi Family"
"2012-11-13T00:00:00.000Z",38.90832,-77.019665,"Multi-Two Unit"
"2012-11-13T00:00:00.000Z",38.908289,-77.019669,"Multi-Two Unit"
"2012-10-22T00:00:00.000Z",38.902812,-77.011545,"Multi Family"
"2012-10-19T00:00:00.000Z",38.887769,-76.978545,"Multi-Two Unit"
"2012-12-28T00:00:00.000Z",38.927813,-77.021346,"Multi-Two Unit"
"2012-10-16T00:00:00.000Z",38.902281,-77.017458,"Multi Family"
"2012-11-08T00:00:00.000Z",38.906785,-76.985326,"Multi Family"
"2012-03-29T00:00:00.000Z",38.875744,-77.000242,"Multi Family"
"2012-06-13T00:00:00.000Z",38.900408,-77.011151,"Multi Family"
"2012-09-14T00:00:00.000Z",38.87856,-76.985148,"Multi-Two Unit"
"2012-09-14T00:00:00.000Z",38.878557,-76.985214,"Multi-Two Unit"
"2012-07-13T00:00:00.000Z",38.895924,-76.948935,"Multi Family"
"2012-12-11T00:00:00.000Z",38.934952,-77.072917,"Multi Family"
"2012-11-30T00:00:00.000Z",38.893744,-76.911893,"Multi Family"
