id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16335002,2 Bed Penthouse 14th/Logan Circle,1638940,Faisal,,"Dupont Circle, Connecticut Avenue/K Street",38.911755341876976,-77.03545263259747,Entire home/apt,2000,3,0,,,1,179
7783181,"Artist's Dupont Top Floor 1B, Best Location in DC!",27550562,Amber,,"Dupont Circle, Connecticut Avenue/K Street",38.91075427349077,-77.03797237064585,Entire home/apt,150,1,61,2017-05-05,3.55,1,1
2964999,"Dupont, Adams Morgan U Townhouse 1",5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91508628724995,-77.03956397550066,Private room,110,3,7,2017-04-22,0.27,13,287
9486714,Luxury 1 Bedroom Apt. Dupont Circle,49169925,Sumer,,"Dupont Circle, Connecticut Avenue/K Street",38.90860889564168,-77.04773979474774,Entire home/apt,100,1,0,,,1,0
16641,Dupont Circle Convenience,32067,Melissa,,"Dupont Circle, Connecticut Avenue/K Street",38.913808615947445,-77.04538347854101,Entire home/apt,150,2,54,2017-03-25,0.63,4,339
8503628,Spectacular 3 Bed/2.5 Bath House,42933839,Clayton,,"Dupont Circle, Connecticut Avenue/K Street",38.9070845269458,-77.04646547889908,Entire home/apt,599,2,46,2017-05-02,2.45,2,335
5690765,Dupont Private Room Meridian Manor,1386702,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91763672344884,-77.03647157970823,Private room,99,2,3,2015-09-06,0.14,2,37
13973810,Simple and Cozy in DuPont Circle,49573814,Kai,,"Dupont Circle, Connecticut Avenue/K Street",38.91551045084854,-77.03711659759006,Entire home/apt,125,2,19,2017-05-06,4.42,1,228
12410585,Kick-Ass Studio+ in Prime Location!,25313317,Mike,,"Dupont Circle, Connecticut Avenue/K Street",38.91887732747327,-77.03587739028218,Entire home/apt,98,2,3,2017-05-07,3,1,20
6993951,Crafty Nook Apartment,36300285,Catherine,,"Dupont Circle, Connecticut Avenue/K Street",38.90801637884154,-77.0388419243522,Entire home/apt,99,2,15,2016-10-30,1.70,1,0
18398973,Logan Circle Gem; Affordability at 14th St!,21493494,RJ Management LLC,,"Dupont Circle, Connecticut Avenue/K Street",38.91271127797897,-77.0348371151647,Entire home/apt,141,2,1,2017-05-01,1,13,158
14104045,Alden's Room in DuPont,3662673,Alden,,"Dupont Circle, Connecticut Avenue/K Street",38.913096910874145,-77.04150580142232,Private room,50,1,2,2016-08-21,0.21,1,0
16037250,"Washington, DC Apartment in the Heart of it All",30098635,Geoffrey,,"Dupont Circle, Connecticut Avenue/K Street",38.91288410874976,-77.03472838094395,Entire home/apt,234,2,2,2017-04-16,0.55,1,6
15054199,Charming rowhouse in Dupont/West End,21364899,Celeste,,"Dupont Circle, Connecticut Avenue/K Street",38.908374174057975,-77.04668035035624,Entire home/apt,200,1,8,2017-02-21,1.83,1,60
6698326,Privacy in historic Dupont rowhouse,7810862,Rae,,"Dupont Circle, Connecticut Avenue/K Street",38.91697451288275,-77.0369430416874,Entire home/apt,165,5,6,2016-08-13,0.26,1,261
16844228,Rooftop Views of Capital and Washington Monument,112150420,Spencer,,"Dupont Circle, Connecticut Avenue/K Street",38.918245934980334,-77.03457050587328,Entire home/apt,333,2,0,,,1,0
13841654,Marriott Washington DC Luxury suite sleeps 4,19056065,Tony,,"Dupont Circle, Connecticut Avenue/K Street",38.903535210846975,-77.04079589034271,Entire home/apt,220,1,2,2017-03-22,0.55,1,180
15938793,Bright studio near Dupont,19929914,Allyce,,"Dupont Circle, Connecticut Avenue/K Street",38.910391568009196,-77.04113559794658,Entire home/apt,109,3,5,2017-02-26,1.15,1,35
15219892,Top Floor Bohemian Artist Retreat,4070624,Georgiana,,"Dupont Circle, Connecticut Avenue/K Street",38.91542038483095,-77.04303992877402,Entire home/apt,120,2,6,2017-03-21,0.90,1,353
14630055,Neighborhood Studio In Heart Of Dupont,71981250,Johnny,,"Dupont Circle, Connecticut Avenue/K Street",38.915044130183794,-77.04145595509814,Entire home/apt,110,1,42,2017-05-07,5.32,1,130
9020889,Spacious 1 bedroom in Dupont Circle,14431941,Ashaya,,"Dupont Circle, Connecticut Avenue/K Street",38.90621549994414,-77.04625841817943,Entire home/apt,120,2,2,2016-01-03,0.11,1,0
14236814,"Corner studio, close to everything",32433619,Andrew,,"Dupont Circle, Connecticut Avenue/K Street",38.91561447877159,-77.03880834988044,Entire home/apt,800,1,0,,,1,89
12794560,"",69678283,Yizi,,"Dupont Circle, Connecticut Avenue/K Street",38.90794125259349,-77.03857494761556,Private room,45,1,0,,,1,0
13777395,"Luxury 2 Bedroom Apt, Private Room",50391241,Rachel,,"Dupont Circle, Connecticut Avenue/K Street",38.907323782608756,-77.04564745790572,Private room,135,1,5,2017-04-10,0.54,2,17
10435035,Lovely Apt in Dupont/West End,29392798,Sofía,,"Dupont Circle, Connecticut Avenue/K Street",38.90780093162135,-77.04618034931664,Private room,100,1,0,,,1,0
6763366,Junior One Bedroom in DuPont Circle,5750426,Ebru,,"Dupont Circle, Connecticut Avenue/K Street",38.909272463341324,-77.04002962868451,Entire home/apt,96,3,10,2016-07-04,0.44,1,0
2694647,Sundrenched 1BR Dupont Circle,1864688,Blu Properties,,"Dupont Circle, Connecticut Avenue/K Street",38.913395702089694,-77.04258025768891,Entire home/apt,135,1,102,2017-05-03,3.07,12,313
2274224,Cute  studio blocks to white house,11610968,Justin,,"Dupont Circle, Connecticut Avenue/K Street",38.91504335871856,-77.0389512328705,Entire home/apt,103,2,50,2017-04-30,3.24,1,45
1716922,Luxury Apartment in Downtown,7025353,Adam,,"Dupont Circle, Connecticut Avenue/K Street",38.91050171269021,-77.03488362667214,Entire home/apt,175,1,300,2017-05-05,6.85,4,287
12530488,1BR in the center of DC,52105252,Andrew,,"Dupont Circle, Connecticut Avenue/K Street",38.91270891825503,-77.03671068828154,Entire home/apt,180,1,7,2016-10-22,0.55,1,0
1716843,"Newly Renovated Apt, centre of DC",7025353,Adam,,"Dupont Circle, Connecticut Avenue/K Street",38.90642095700186,-77.03780815665449,Entire home/apt,175,1,311,2017-05-05,7.07,4,301
801699,Hip Luxury Loft - near Conv. Center,4219994,Karen,,"Dupont Circle, Connecticut Avenue/K Street",38.910222761249585,-77.04116391663904,Entire home/apt,285,2,24,2016-02-14,0.51,1,333
16268194,Large Modern DuPont Pad - Perfect for Inaguration,20183319,Lucas,,"Dupont Circle, Connecticut Avenue/K Street",38.91063396919623,-77.03738784038455,Entire home/apt,550,2,0,,,1,0
11284214,Artful Dupont Dwelling w/ Metro Access & WholeFood,21493494,RJ Management LLC,,"Dupont Circle, Connecticut Avenue/K Street",38.90781483812472,-77.03965545260509,Entire home/apt,165,2,37,2017-05-06,2.58,13,335
10107717,Designer Apt in Historic Dupont,5088485,Kerra,,"Dupont Circle, Connecticut Avenue/K Street",38.91467936028622,-77.04100347885003,Entire home/apt,249,3,18,2017-04-23,1.09,1,58
16133467,Charming Apartment in Heart of DC,22332976,M. Reilly,,"Dupont Circle, Connecticut Avenue/K Street",38.910892305368506,-77.03576567973215,Entire home/apt,215,1,3,2017-04-19,0.82,2,167
15641937,Classy Georgetown Master Bedroom,46194019,Carmelita,,"Dupont Circle, Connecticut Avenue/K Street",38.90259827663713,-77.0487705471055,Private room,75,1,6,2017-04-23,0.98,1,163
1977530,Cozy & charmed in AMAZING location!,35004,Ati,,"Dupont Circle, Connecticut Avenue/K Street",38.917363957526966,-77.03812483595772,Entire home/apt,89,2,129,2017-04-25,3.11,2,41
4469244,Dupont Circle Elegance,1369442,Ted,,"Dupont Circle, Connecticut Avenue/K Street",38.91118683400641,-77.04963668684329,Private room,185,1,2,2017-04-05,0.09,3,334
7942513,Near metro. Near night life. 1 BR.,41885785,Adam,,"Dupont Circle, Connecticut Avenue/K Street",38.911575908432155,-77.03702602060065,Entire home/apt,99,1,0,,,1,0
16718716,"Luxury 2 BR Apartment in Washington, DC",3915621,Christopher,,"Dupont Circle, Connecticut Avenue/K Street",38.906929227321754,-77.03606469956044,Entire home/apt,750,1,1,2017-01-21,0.27,1,0
16427840,"Charming studio, best neighborhood in DC",32985913,Caroline,,"Dupont Circle, Connecticut Avenue/K Street",38.91523550406873,-77.04391944515632,Entire home/apt,550,1,0,,,1,66
15870714,2BR Modern Apt Walking Distance from the Mall,27460742,Marlee,,"Dupont Circle, Connecticut Avenue/K Street",38.91061378626102,-77.03587765298647,Entire home/apt,1000,3,0,,,1,89
1878529,Heart of Dupont Beautiful Studio,74778,Maya,,"Dupont Circle, Connecticut Avenue/K Street",38.91553882057873,-77.04218283850543,Entire home/apt,155,1,80,2017-05-07,3.18,2,146
13545005,Sharing a Cozy Condo in a beautiful neighborhood,77940058,Faten,,"Dupont Circle, Connecticut Avenue/K Street",38.91254494603182,-77.03929965439228,Shared room,45,1,59,2017-05-07,6.02,1,354
