id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3342206,"Lux 2 Bedroom Apt w/WiFi, Central Boston",9419684,Mike,,Chinatown,42.35152667387898,-71.06000350976659,Entire home/apt,389,15,3,2017-05-06,0.08,76,0
13074357,Comfortable & Convenient 2bd Downtown Boston Pad,15217984,Soroush,,Chinatown,42.35103868056267,-71.06108641842678,Entire home/apt,295,2,2,2016-07-13,0.12,1,124
18546212,Modern 2BR near Financial District,94783015,Dan,,Chinatown,42.349345390463725,-71.06136806950963,Entire home/apt,399,2,7,2017-10-01,1.56,3,335
15187617,Bluebird Downtown Boston 1-BR Apt. with Pool,95459395,Bluebird,,Chinatown,42.35103045656148,-71.0617047370198,Entire home/apt,571,3,0,,,84,357
3341329,"Lux 1 Bedroom Apt w/WiFi, Central Boston",9419684,Mike,,Chinatown,42.35196964750876,-71.05876664881654,Entire home/apt,298,15,1,2014-08-30,0.03,76,74
12303347,Lux Furnished 1-Bedroom Boston Apartment,30283594,Kara,,Chinatown,42.351929020749914,-71.05950779254559,Entire home/apt,134,3,1,2016-07-14,0.07,181,360
15283836,Bluebird Designer 2-BR Apt Near Boston Common,95459395,Bluebird,,Chinatown,42.35062394905933,-71.06075123134657,Entire home/apt,800,6,0,,,84,357
11968079,Luxurious Boston 1-BR Apt in Financial District,30283594,Kara,,Chinatown,42.352322163969674,-71.06202555420086,Entire home/apt,133,3,0,,,181,360
12284774,Luxury Studio Apartment in Boston + Yoga Studio,30283594,Kara,,Chinatown,42.35077142402542,-71.06072599623613,Entire home/apt,209,6,1,2016-12-31,0.11,181,360
17282016,Upscale 2-Bedroom Boston Apt + Gym + Doorman,30283594,Kara,,Chinatown,42.34937894034202,-71.05967078351402,Entire home/apt,179,4,0,,,181,353
10116601,Furnished 1-Bedroom Downtown Boston Apartment,30283594,Kara,,Chinatown,42.3520684901623,-71.06194463372994,Entire home/apt,139,3,1,2016-04-08,0.05,181,360
19116365,3B Boston Dwtn Entire 2BR/3Bds Suite for biz/tour,90527363,Haiying,,Chinatown,42.34743067594216,-71.060508732119,Entire home/apt,179,1,9,2017-10-04,3.42,12,146
16806101,"Lux 2 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.35070803272733,-71.06115009515874,Entire home/apt,310,7,0,,,76,177
18969917,Live right in downtown-2bed2bath Fabulous Space,132308592,Ying,,Chinatown,42.35210783124203,-71.06010140796539,Entire home/apt,280,1,9,2017-09-20,3.75,1,82
8924562,Center of The City - Entire Apartment,1474891,Steve,,Chinatown,42.35198257972594,-71.06111589402987,Entire home/apt,90,2,88,2017-10-05,8.00,1,0
17559493,"NEW 2nd Floor, 2BR Downtown Boston",118122992,Billy,,Chinatown,42.35024522905944,-71.06004581346919,Entire home/apt,295,3,24,2017-10-02,3.56,4,138
16806556,"Lux 2 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.34844594792702,-71.05998435355538,Entire home/apt,310,7,0,,,76,177
16806367,"Lux 2 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.34848479117135,-71.06117115043199,Entire home/apt,310,7,0,,,76,177
10034284,Lux Furnished 2-Bedroom Boston Apt + Yoga Studio,30283594,Kara,,Chinatown,42.35117873936304,-71.06122035035612,Entire home/apt,174,6,0,,,181,360
12382743,LUX Boston 1BR Apt.-Financial Dist.,30283594,Kara,,Chinatown,42.351130753275875,-71.06137563068086,Entire home/apt,136,2,0,,,181,360
17280114,_High-End 2 Bedroom Boston Apt. Fall Specials!,30283594,Kara,,Chinatown,42.348855040324175,-71.0597280453652,Entire home/apt,179,3,5,2017-08-01,0.72,181,348
19115109,4A Boston Downtown Whole 2BR/4Bds Apt walk2all,90527363,Haiying,,Chinatown,42.34777954040035,-71.06101294477763,Entire home/apt,179,1,10,2017-09-22,3.75,12,153
10611728,Upscale 1 Bedroom Downtown Boston Apartment,30283594,Kara,,Chinatown,42.35114556123238,-71.05989021711312,Entire home/apt,129,3,3,2016-10-20,0.15,181,360
12986892,"Lux 1 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.348829740918944,-71.05990613419607,Entire home/apt,259,7,0,,,76,177
19769496,Absolutely Sunny Furnished Penthouse w piano.,20454595,Margarita,,Chinatown,42.35125981975736,-71.0605674545774,Entire home/apt,255,1,1,2017-07-19,0.37,2,345
12986016,"Lux 1 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.349890225740786,-71.06067686945971,Entire home/apt,259,7,1,2016-06-28,0.06,76,177
10034113,Luxury Furnished 2-Bedroom Boston Apartment + Gym!,30283594,Kara,,Chinatown,42.349733816781615,-71.0605232110554,Entire home/apt,179,6,1,2017-07-01,0.31,181,335
17573922,"NEW 1st Floor, 1BR Downtown Boston",118122992,Billy,,Chinatown,42.34841871932826,-71.06159269869202,Entire home/apt,190,3,33,2017-10-01,4.97,4,137
17559846,NEW B 1BR Downtown Boston,118122992,Billy,,Chinatown,42.349983982454944,-71.06130967529351,Entire home/apt,170,2,37,2017-10-04,5.50,4,143
