ID,Address,Match,MatchDetail,AddressMatch,LongLat,N,LR
2187,"1805 A ST SE, Washington, DC, 20003",Match,Exact,"1805 A St SE, WASHINGTON, DC, 20003","-76.97884,38.888657",76231391,R
4954,"413 12TH ST SE, Washington, DC, 20003",Match,Exact,"413 12th St SE, WASHINGTON, DC, 20003","-76.990265,38.883755",635190411,R
3427,"2927 44TH PL NW, Washington, DC, 20016",Match,Exact,"2927 44th Pl NW, WASHINGTON, DC, 20016","-77.08741,38.927914",76220137,R
1631,"1537 E ST SE, Washington, DC, 20003",Match,Exact,"1537 E St SE, WASHINGTON, DC, 20003","-76.98311,38.88282",76230953,R
4005,"3301 ALABAMA AVE SE, Washington, DC, 20020",Match,Exact,"3301 Alabama Ave SE, WASHINGTON, DC, 20020","-76.96011,38.86182",76232141,R
2914,"2304 CAPITOL ST NW, Washington, DC, 20002",Match,Non_Exact,"2304 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.92033",76224670,L
2702,"2131 BANCROFT PL NW, Washington, DC, 20008",Match,Exact,"2131 Bancroft Pl NW, WASHINGTON, DC, 20008","-77.04696,38.914845",76222757,R
6824,"5807 DIX ST NE, Washington, DC, 20019",Match,Exact,"5807 Dix St NE, WASHINGTON, DC, 20019","-76.91764,38.894505",76234141,R
2709,"2135 12TH PL NW, Washington, DC, 20009",Match,Exact,"2135 12th Pl NW, WASHINGTON, DC, 20009","-77.02882,38.919132",632871095,L
3442,"294 N ST SW, Washington, DC, 20024",Match,Exact,"294 N St SW, WASHINGTON, DC, 20024","-77.016045,38.87464",610494152,L
1863,"1648 ROSEDALE ST NE, Washington, DC, 20002",Match,Exact,"1648 Rosedale St NE, WASHINGTON, DC, 20002","-76.98104,38.8974",76230426,L
6265,"5132 7TH ST NW, Washington, DC, 20011",Match,Exact,"5132 7th St NW, WASHINGTON, DC, 20011","-77.02214,38.952377",76223394,L
3435,"2932 MCKINLEY ST NW, Washington, DC, 20015",Match,Exact,"2932 McKinley St NW, WASHINGTON, DC, 20015","-77.05974,38.964893",76219397,L
2195,"1809 A ST SE, Washington, DC, 20003",Match,Exact,"1809 A St SE, WASHINGTON, DC, 20003","-76.97878,38.888657",76231391,R
2506,"200 51ST ST NE, Washington, DC, 20019",Match,Exact,"200 51st St NE, WASHINGTON, DC, 20019","-76.929276,38.892223",76233564,L
1665,"16 RHODE ISLAND AVE NE, Washington, DC, 20002",Match,Exact,"16 Rhode Island Ave NE, WASHINGTON, DC, 20002","-77.00836,38.91706",76224685,L
6067,"5027 3RD ST NW, Washington, DC, 20011",Match,Exact,"5027 3rd St NW, WASHINGTON, DC, 20011","-77.01584,38.951447",76223774,R
6060,"5025 8TH ST NW, Washington, DC, 20011",Match,Exact,"5025 8th St NW, WASHINGTON, DC, 20011","-77.02378,38.951187",76223321,R
3056,"243 33RD ST NE, Washington, DC, 20019",Match,Exact,"243 33rd St NE, WASHINGTON, DC, 20019","-76.95957,38.892963",76231513,R
3635,"3101 HIGHLAND PL NW, Washington, DC, 20008",Match,Exact,"3101 Highland Pl NW, WASHINGTON, DC, 20008","-77.06218,38.935158",76221107,R
770,"1311 D ST NE, Washington, DC, 20002",Match,Exact,"1311 D St NE, WASHINGTON, DC, 20002","-76.98783,38.89477",76230342,R
509,"1225 V ST NW, Washington, DC, 20009",Match,Exact,"1225 V St NW, WASHINGTON, DC, 20009","-77.028984,38.918125",623776611,R
2907,"230 V ST NE, Washington, DC, 20002",Match,Exact,"230 V St NE, WASHINGTON, DC, 20002","-77.00303,38.918118",76228612,L
6258,"513 SOMERSET PL NW, Washington, DC, 20011",Match,Exact,"513 Somerset Pl NW, WASHINGTON, DC, 20011","-77.020164,38.966724",76221972,R
2716,"214 6TH ST SE, Washington, DC, 20003",Match,Exact,"214 6th St SE, WASHINGTON, DC, 20003","-76.998436,38.886894",76229937,L
779,"1311 T ST SE, Washington, DC, 20020",Match,Exact,"1311 T St SE, WASHINGTON, DC, 20020","-76.986755,38.86757",76231139,R
502,"1224 MONTELLO AVE NE, Washington, DC, 20002",Match,Exact,"1224 Montello Ave NE, WASHINGTON, DC, 20002","-76.9894,38.903893",76230132,L
1854,"1646 40TH ST SE, Washington, DC, 20020",Match,Exact,"1646 40th St SE, WASHINGTON, DC, 20020","-76.94678,38.866566",76233768,L
6834,"5814 EADS ST NE, Washington, DC, 20019",Match,Exact,"5814 Eads St NE, WASHINGTON, DC, 20019","-76.917534,38.895824",76234144,L
2900,"23 RANDOLPH PL NW, Washington, DC, 20001",Match,Exact,"23 Randolph Pl NW, WASHINGTON, DC, 20001","-77.009834,38.913357",76224657,R
6841,"5820 BROAD BRANCH RD NW, Washington, DC, 20015",Match,Exact,"5820 Broad Branch Rd NW, WASHINGTON, DC, 20015","-77.068924,38.96693",76219215,L
6249,"5129 SOUTH DAKOTA AVE NE, Washington, DC, 20017",Match,Exact,"5129 South Dakota Ave NE, WASHINGTON, DC, 20017","-76.99543,38.95159",76228096,R
3449,"2946 MCKINLEY ST NW, Washington, DC, 20015",Match,Exact,"2946 McKinley St NW, WASHINGTON, DC, 20015","-77.06013,38.964893",76219397,L
6053,"5021 GLENBROOK RD NW, Washington, DC, 20016",Match,Exact,"5021 Glenbrook Rd NW, WASHINGTON, DC, 20016","-77.101746,38.9344",76219894,R
1658,"1561 33RD ST NW, Washington, DC, 20007",No_Match,,,,,
3645,"3104 GARFIELD ST NW, Washington, DC, 20008",Match,Exact,"3104 Garfield St NW, WASHINGTON, DC, 20008","-77.06152,38.927513",76221144,L
2513,"2003 13TH ST NW, Washington, DC, 20009",Match,Exact,"2003 13th St NW, WASHINGTON, DC, 20009","-77.0296,38.917076",76224285,R
3044,"2422 4TH ST NE, Washington, DC, 20002",Match,Exact,"2422 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.921566",76228587,L
2723,"215 5TH ST NE, Washington, DC, 20002",Match,Exact,"215 5th St NE, WASHINGTON, DC, 20002","-76.99949,38.89221",76229866,R
4707,"3915 47TH ST NW, Washington, DC, 20016",Match,Exact,"3915 47th St NW, WASHINGTON, DC, 20016","-77.0926,38.94049",76219763,R
2936,"2319 NEBRASKA AVE NW, Washington, DC, 20016",Match,Exact,"2319 Nebraska Ave NW, WASHINGTON, DC, 20016","-77.10042,38.92088",76220000,R
761,"1310 DELAFIELD PL NW, Washington, DC, 20011",Match,Exact,"1310 Delafield Pl NW, WASHINGTON, DC, 20011","-77.03013,38.94899",76238316,L
1885,"1660 KRAMER ST NE, Washington, DC, 20002",Match,Exact,"1660 Kramer St NE, WASHINGTON, DC, 20002","-76.980675,38.897808",76230424,L
6242,"5125 D ST SE, Washington, DC, 20019",Match,Exact,"5125 D St SE, WASHINGTON, DC, 20019","-76.928345,38.883595",76233891,R
1693,"1607 OTIS ST NE, Washington, DC, 20018",Match,Exact,"1607 Otis St NE, WASHINGTON, DC, 20018","-76.98271,38.93492",76228807,R
4700,"3911 Q ST SE, Washington, DC, 20020",Match,Exact,"3911 Q St SE, WASHINGTON, DC, 20020","-76.94719,38.868225",76233734,R
6848,"5831 3RD PL NW, Washington, DC, 20011",Match,Exact,"5831 3rd Pl NW, WASHINGTON, DC, 20011","-77.01708,38.96054",76223703,R
4900,"4104 46TH ST NW, Washington, DC, 20016",Match,Exact,"4104 46th St NW, WASHINGTON, DC, 20016","-77.09063,38.94199",76219766,L
6044,"502 PARK RD NW, Washington, DC, 20010",Match,Exact,"502 Park Rd NW, WASHINGTON, DC, 20010","-77.02063,38.93254",76224140,L
3457,"2957 NEWARK ST NW, Washington, DC, 20008",Match,Exact,"2957 Newark St NW, WASHINGTON, DC, 20008","-77.06004,38.934425",76243982,R
2529,"2008 TRENTON PL SE, Washington, DC, 20020",Match,Exact,"2008 Trenton Pl SE, WASHINGTON, DC, 20020","-76.97529,38.845303",76232855,L
1686,"1606 A ST NE, Washington, DC, 20002",Match,Exact,"1606 A St NE, WASHINGTON, DC, 20002","-76.98206,38.890945",76230517,L
4909,"4108 ELLICOTT ST NW, Washington, DC, 20016",Match,Exact,"4108 Ellicott St NW, WASHINGTON, DC, 20016","-77.08051,38.9533",76220282,L
2522,"2005 BELMONT RD NW, Washington, DC, 20009",Match,Exact,"2005 Belmont Rd NW, WASHINGTON, DC, 20009","-77.04699,38.92056",76222698,R
3075,"2441 P ST NW, Washington, DC, 20007",Match,Exact,"2441 P St NW, WASHINGTON, DC, 20007","-77.05259,38.909664",76240534,R
3653,"3107 17TH ST NW, Washington, DC, 20010",Match,Exact,"3107 17th St NW, WASHINGTON, DC, 20010","-77.03884,38.92964",76222898,R
2928,"2310 44TH ST NW, Washington, DC, 20007",Match,Exact,"2310 44th St NW, WASHINGTON, DC, 20007","-77.08607,38.920906",76220200,L
752,"1309 STAPLES ST NE, Washington, DC, 20002",Match,Exact,"1309 Staples St NE, WASHINGTON, DC, 20002","-76.98457,38.902847",76230224,R
3672,"3110 OLIVER ST NW, Washington, DC, 20015",Match,Exact,"3110 Oliver St NW, WASHINGTON, DC, 20015","-77.06166,38.9667",76219330,L
2730,"216 EMERSON ST NW, Washington, DC, 20011",Match,Exact,"216 Emerson St NW, WASHINGTON, DC, 20011","-77.01441,38.950092",76223906,L
1878,"1656 MONROE ST NW, Washington, DC, 20010",Match,Exact,"1656 Monroe St NW, WASHINGTON, DC, 20010","-77.038185,38.933258",76222849,L
6855,"59 R ST NE, Washington, DC, 20002",Match,Exact,"59 R St NE, WASHINGTON, DC, 20002","-77.00746,38.91258",76224728,R
2921,"2307 38TH ST NW, Washington, DC, 20007",Match,Exact,"2307 38th St NW, WASHINGTON, DC, 20007","-77.07602,38.919975",76220982,R
4715,"3919 C ST SE, Washington, DC, 20019",Match,Exact,"3919 C St SE, WASHINGTON, DC, 20019","-76.948845,38.886814",629769980,R
6233,"5121 3RD ST NW, Washington, DC, 20011",Match,Exact,"5121 3rd St NW, WASHINGTON, DC, 20011","-77.015884,38.95245",76223772,R
1870,"1651 C ST NE, Washington, DC, 20002",Match,Exact,"1651 C St NE, WASHINGTON, DC, 20002","-76.98133,38.89329",76230471,R
6034,"5018 EASTERN AVE NE, Washington, DC, 20017",Match,Exact,"5018 Eastern Ave NE, WASHINGTON, DC, 20017","-76.986465,38.953182",76243853,L
8000,"911 C ST SE, Washington, DC, 20003",Match,Exact,"911 C St SE, WASHINGTON, DC, 20003","-76.9936,38.88602",76230691,R
1679,"1604 25TH ST SE, Washington, DC, 20020",Match,Exact,"1604 25th St SE, WASHINGTON, DC, 20020","-76.970924,38.870655",76231797,L
6226,"512 13TH ST SE, Washington, DC, 20003",Match,Exact,"512 13th St SE, WASHINGTON, DC, 20003","-76.98829,38.882698",76230867,L
6863,"5909 32ND ST NW, Washington, DC, 20015",Match,Exact,"5909 32nd St NW, WASHINGTON, DC, 20015","-77.06386,38.96819",76219326,R
1672,"1601 35TH ST NW, Washington, DC, 20007",Match,Exact,"1601 35th St NW, WASHINGTON, DC, 20007","-77.069145,38.910744",76224808,R
3468,"300 35TH ST NE, Washington, DC, 20019",Match,Exact,"300 35th St NE, WASHINGTON, DC, 20019","-76.95573,38.893623",76231531,L
8007,"912 K ST NE, Washington, DC, 20002",Match,Exact,"912 K St NE, WASHINGTON, DC, 20002","-76.993576,38.902527",76229798,L
3066,"2434 MONROE ST NE, Washington, DC, 20018",Match,Exact,"2434 Monroe St NE, WASHINGTON, DC, 20018","-76.970726,38.933125",76229237,L
2536,"2010 2ND ST NW, Washington, DC, 20001",Match,Exact,"2010 2nd St NW, WASHINGTON, DC, 20001","-77.01465,38.918133",76236720,L
4917,"4110 3RD ST NW, Washington, DC, 20011",Match,Exact,"4110 3rd St NW, WASHINGTON, DC, 20011","-77.01538,38.941246",76223941,L
3665,"311 9TH ST SE, Washington, DC, 20003",Match,Exact,"311 9th St SE, WASHINGTON, DC, 20003","-76.99378,38.88583",76230681,R
4209,"3421 CARPENTER ST SE, Washington, DC, 20020",Match,Exact,"3421 Carpenter St SE, WASHINGTON, DC, 20020","-76.95632,38.87032",76232121,R
3089,"2464 ONTARIO RD NW, Washington, DC, 20009",Match,Exact,"2464 Ontario Rd NW, WASHINGTON, DC, 20009","-77.040215,38.92256",76223036,L
1197,"1412 PARKWOOD PL NW, Washington, DC, 20010",Match,Exact,"1412 Parkwood Pl NW, WASHINGTON, DC, 20010","-77.03302,38.93564",76222941,L
4493,"3713 22ND ST NE, Washington, DC, 20018",Match,Exact,"3713 22nd St NE, WASHINGTON, DC, 20018","-76.97416,38.93526",76229142,R
3720,"3126 ORDWAY ST NW, Washington, DC, 20008",Match,Exact,"3126 Ordway St NW, WASHINGTON, DC, 20008","-77.06361,38.93628",76239571,L
5734,"4706 5TH ST NW, Washington, DC, 20011",Match,Exact,"4706 5th St NW, WASHINGTON, DC, 20011","-77.019485,38.947514",76223597,L
4202,"3419 O ST NW, Washington, DC, 20007",Match,Exact,"3419 O St NW, WASHINGTON, DC, 20007","-77.06809,38.90777",76224828,R
2432,"192 54TH ST SE, Washington, DC, 20019",Match,Exact,"192 54th St SE, WASHINGTON, DC, 20019","-76.92356,38.88583",76242670,L
1578,"1525 35TH ST NW, Washington, DC, 20007",Match,Exact,"1525 35th St NW, WASHINGTON, DC, 20007","-77.06909,38.90948",76224810,R
3082,"245 17TH ST SE, Washington, DC, 20003",Match,Exact,"245 17th St SE, WASHINGTON, DC, 20003","-76.98078,38.88653",76230526,R
1190,"1412 28TH ST NW, Washington, DC, 20007",Match,Exact,"1412 28th St NW, WASHINGTON, DC, 20007","-77.05711,38.908653",76224989,L
3928,"324 TENNESSEE AVE NE, Washington, DC, 20002",Match,Exact,"324 Tennessee Ave NE, WASHINGTON, DC, 20002","-76.98655,38.89427",76230343,L
6212,"5113 NEW HAMPSHIRE AVE NW, Washington, DC, 20011",Match,Exact,"5113 New Hampshire Ave NW, WASHINGTON, DC, 20011","-77.01229,38.952473",76223804,R
4612,"3812 26TH ST NE, Washington, DC, 20018",Match,Exact,"3812 26th St NE, WASHINGTON, DC, 20018","-76.97015,38.936428",76229117,L
7062,"618 FARRAGUT PL NE, Washington, DC, 20017",Match,Exact,"618 Farragut Pl NE, WASHINGTON, DC, 20017","-76.99765,38.95128",76228095,L
7747,"8030 14TH ST NW, Washington, DC, 20012",Match,Exact,"8030 14th St NW, WASHINGTON, DC, 20012","-77.0316,38.9877",76221512,L
6613,"5415 DIX ST NE, Washington, DC, 20019",Match,Exact,"5415 Dix St NE, WASHINGTON, DC, 20019","-76.92261,38.89477",76234056,R
4619,"3815 14TH ST NW, Washington, DC, 20011",Match,Exact,"3815 14th St NW, WASHINGTON, DC, 20011","-77.032715,38.938038",76222492,R
7069,"619 ATLANTIC ST SE, Washington, DC, 20032",Match,Exact,"619 Atlantic St SE, WASHINGTON, DC, 20032","-76.99784,38.830944",76232642,R
2425,"1917 9 1/2 ST NW, Washington, DC, 20001",No_Match,,,,,
3098,"25 ADAMS ST NW, Washington, DC, 20001",Match,Exact,"25 Adams St NW, WASHINGTON, DC, 20001","-77.00988,38.920246",76224586,R
3713,"3121 7TH ST NE, Washington, DC, 20017",Match,Exact,"3121 7th St NE, WASHINGTON, DC, 20017","-76.996155,38.928646",76228511,R
1183,"1411 21ST ST NW, Washington, DC, 20036",Match,Exact,"1411 21st St NW, WASHINGTON, DC, 20036","-77.04662,38.908722",76225278,R
7740,"801 C ST SE, Washington, DC, 20003",Match,Exact,"801 C St SE, WASHINGTON, DC, 20003","-76.9949,38.886017",76230658,R
5743,"4709 9TH ST NW, Washington, DC, 20011",Match,Exact,"4709 9th St NW, WASHINGTON, DC, 20011","-77.025314,38.94736",76223474,R
4216,"3425 EADS ST NE, Washington, DC, 20019",Match,Exact,"3425 Eads St NE, WASHINGTON, DC, 20019","-76.95708,38.89557",76231515,R
4889,"410 K ST NE, Washington, DC, 20002",Match,Exact,"410 K St NE, WASHINGTON, DC, 20002","-77.00042,38.902527",76229726,L
1588,"1526 GALES ST NE, Washington, DC, 20002",Match,Exact,"1526 Gales St NE, WASHINGTON, DC, 20002","-76.983185,38.89874",76230413,L
6219,"5116 LOWELL LN NW, Washington, DC, 20016",Match,Exact,"5116 Lowell Ln NW, WASHINGTON, DC, 20016","-77.10302,38.93238",76219885,L
3919,"3239 RITTENHOUSE ST NW, Washington, DC, 20015",Match,Exact,"3239 Rittenhouse St NW, WASHINGTON, DC, 20015","-77.065475,38.969776",76219302,R
4604,"3810 47TH ST NW, Washington, DC, 20016",Match,Exact,"3810 47th St NW, WASHINGTON, DC, 20016","-77.092636,38.93951",76219777,L
7077,"620 BRANDYWINE ST SE, Washington, DC, 20032",Match,Exact,"620 Brandywine St SE, WASHINGTON, DC, 20032","-76.997986,38.830093",76232612,L
4223,"3430 PENNSYLVANIA AVE SE, Washington, DC, 20020",Match,Exact,"3430 Pennsylvania Ave SE, WASHINGTON, DC, 20020","-76.95577,38.867424",76232125,L
5750,"4712 46TH ST NW, Washington, DC, 20016",Match,Exact,"4712 46th St NW, WASHINGTON, DC, 20016","-77.09063,38.951214",76219605,L
3912,"3235 MCKINLEY ST NW, Washington, DC, 20015",Match,Exact,"3235 McKinley St NW, WASHINGTON, DC, 20015","-77.06553,38.964924",76219316,R
6606,"541 7TH ST SE, Washington, DC, 20003",Match,Exact,"541 7th St SE, WASHINGTON, DC, 20003","-76.9962,38.881966",76235542,R
7732,"80 BRANDYWINE PL SW, Washington, DC, 20032",Match,Exact,"80 Brandywine Pl SW, WASHINGTON, DC, 20032","-77.01233,38.830326",76227803,L
3745,"314 13TH ST NE, Washington, DC, 20002",Match,Exact,"314 13th St NE, WASHINGTON, DC, 20002","-76.98833,38.893993",76230335,L
5759,"4715 CLAY ST NE, Washington, DC, 20019",Match,Exact,"4715 Clay St NE, WASHINGTON, DC, 20019","-76.934654,38.89354",76233470,R
2458,"1927 SUMMIT PL NE, Washington, DC, 20002",Match,Exact,"1927 Summit Pl NE, WASHINGTON, DC, 20002","-77.00507,38.916393",76224724,R
1595,"1528 D ST NE, Washington, DC, 20002",Match,Exact,"1528 D St NE, WASHINGTON, DC, 20002","-76.98321,38.89479",76230447,L
4097,"3330 B ST SE, Washington, DC, 20019",Match,Exact,"3330 B St SE, WASHINGTON, DC, 20019","-76.95838,38.887608",76231561,L
4636,"3820 GARFIELD ST NW, Washington, DC, 20007",Match,Exact,"3820 Garfield St NW, WASHINGTON, DC, 20007","-77.07598,38.927513",76220842,L
4230,"3441 25TH ST SE, Washington, DC, 20020",Match,Exact,"3441 25th St SE, WASHINGTON, DC, 20020","-76.96918,38.84719",76232835,R
4090,"333 18TH ST NE, Washington, DC, 20002",Match,Exact,"333 18th St NE, WASHINGTON, DC, 20002","-76.97897,38.89381",76230478,R
3944,"325 MARYLAND AVE NE, Washington, DC, 20002",Match,Exact,"325 Maryland Ave NE, WASHINGTON, DC, 20002","-77.00165,38.892696",76229853,R
7046,"616 R ST NW, Washington, DC, 20001",Match,Exact,"616 R St NW, WASHINGTON, DC, 20001","-77.02058,38.912594",76224428,L
7724,"7919 14TH ST NW, Washington, DC, 20012",Match,Exact,"7919 14th St NW, WASHINGTON, DC, 20012","-77.03255,38.987083",76221509,R
3730,"313 12TH ST SE, Washington, DC, 20003",Match,Exact,"313 12th St SE, WASHINGTON, DC, 20003","-76.99026,38.885223",76230831,R
2442,"1922 BELMONT RD NW, Washington, DC, 20009",Match,Exact,"1922 Belmont Rd NW, WASHINGTON, DC, 20009","-77.045876,38.9206",76222726,L
5766,"4719 CHESAPEAKE ST NW, Washington, DC, 20016",Match,Exact,"4719 Chesapeake St NW, WASHINGTON, DC, 20016","-77.09299,38.95105",76219457,R
4237,"3455 24TH ST SE, Washington, DC, 20020",Match,Exact,"3455 24th St SE, WASHINGTON, DC, 20020","-76.970795,38.846703",76232815,R
3737,"3135 19TH ST NW, Washington, DC, 20010",Match,Exact,"3135 19th St NW, WASHINGTON, DC, 20010","-77.04348,38.930668",76222584,R
6203,"5111 8TH ST NW, Washington, DC, 20011",Match,Exact,"5111 8th St NW, WASHINGTON, DC, 20011","-77.02382,38.952114",76223316,R
3935,"3245 STANTON RD SE, Washington, DC, 20020",Match,Exact,"3245 Stanton Rd SE, WASHINGTON, DC, 20020","-76.98069,38.847942",624368224,R
7053,"617 MALCOLM X AVE SE, Washington, DC, 20032",Match,Exact,"617 Malcolm X Ave SE, WASHINGTON, DC, 20032","-76.9971,38.845078",76232322,R
4629,"3817 T ST NW, Washington, DC, 20007",Match,Exact,"3817 T St NW, WASHINGTON, DC, 20007","-77.075325,38.91533",76220993,R
7717,"7815 12TH ST NW, Washington, DC, 20012",Match,Exact,"7815 12th St NW, WASHINGTON, DC, 20012","-77.028595,38.984497",76221669,R
5773,"4722 RODMAN ST NW, Washington, DC, 20016",Match,Exact,"4722 Rodman St NW, WASHINGTON, DC, 20016","-77.09334,38.939358",76219564,L
4244,"3462 MACOMB ST NW, Washington, DC, 20016",Match,Exact,"3462 Macomb St NW, WASHINGTON, DC, 20016","-77.06778,38.933475",76220898,L
2451,"1925 ALABAMA AVE SE, Washington, DC, 20020",Match,Exact,"1925 Alabama Ave SE, WASHINGTON, DC, 20020","-76.97676,38.84994",624368168,R
4854,"4052 FESSENDEN ST NW, Washington, DC, 20016",Match,Exact,"4052 Fessenden St NW, WASHINGTON, DC, 20016","-77.07982,38.95469",76220279,L
4453,"3651 WARDER ST NW, Washington, DC, 20010",Match,Exact,"3651 Warder St NW, WASHINGTON, DC, 20010","-77.02127,38.93644",76224131,R
7792,"811 MADISON ST NW, Washington, DC, 20011",Match,Exact,"811 Madison St NW, WASHINGTON, DC, 20011","-77.02438,38.958473",76223262,R
2475,"1933 SUMMIT PL NE, Washington, DC, 20002",Match,Exact,"1933 Summit Pl NE, WASHINGTON, DC, 20002","-77.00507,38.916443",76224724,R
3967,"327 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"327 Constitution Ave NE, WASHINGTON, DC, 20002","-77.00145,38.892002",76242637,R
2679,"212 WEBSTER ST NE, Washington, DC, 20011",Match,Exact,"212 Webster St NE, WASHINGTON, DC, 20011","-77.00372,38.943714",76228135,L
2483,"1938 2ND ST NW, Washington, DC, 20001",Match,Exact,"1938 2nd St NW, WASHINGTON, DC, 20001","-77.014496,38.916767",76224603,L
4444,"3637 WINFIELD LN NW, Washington, DC, 20007",Match,Exact,"3637 Winfield Ln NW, WASHINGTON, DC, 20007","-77.07192,38.911808",76236041,L
3960,"3260 THEODORE R HAGANS DR NE, Washington, DC, 20018",No_Match,,,,,
7993,"908 3RD ST NE, Washington, DC, 20002",Match,Exact,"908 3rd St NE, WASHINGTON, DC, 20002","-77.00205,38.901627",76229702,L
4659,"3831 LIVINGSTON ST NW, Washington, DC, 20015",Match,Exact,"3831 Livingston St NW, WASHINGTON, DC, 20015","-77.07538,38.963104",76220250,R
4861,"407 D ST NE, Washington, DC, 20002",Match,Exact,"407 D St NE, WASHINGTON, DC, 20002","-77.00021,38.894775",76237003,R
4075,"3322 NEW HAMPSHIRE AVE NW, Washington, DC, 20010",Match,Exact,"3322 New Hampshire Ave NW, WASHINGTON, DC, 20010","-77.02753,38.93212",76224052,L
4847,"4048 CHANCERY CT NW, Washington, DC, 20007",Match,Exact,"4048 Chancery Ct NW, WASHINGTON, DC, 20007","-77.077255,38.914433",76235971,R
4651,"3826 W ST NW, Washington, DC, 20007",Match,Exact,"3826 W St NW, WASHINGTON, DC, 20007","-77.07632,38.919163",76220978,L
4840,"404 21ST ST NE, Washington, DC, 20002",Match,Exact,"404 21st St NE, WASHINGTON, DC, 20002","-76.97497,38.894897",76231367,L
5706,"4650 GARFIELD ST NW, Washington, DC, 20007",Match,Exact,"4650 Garfield St NW, WASHINGTON, DC, 20007","-77.09198,38.927624",76220098,L
2670,"2118 FLAGLER PL NW, Washington, DC, 20001",Match,Exact,"2118 Flagler Pl NW, WASHINGTON, DC, 20001","-77.01356,38.91834",76224581,L
5510,"4506 IOWA AVE NW, Washington, DC, 20011",Match,Exact,"4506 Iowa Ave NW, WASHINGTON, DC, 20011","-77.02894,38.945507",76223458,L
7781,"810 46TH ST NE, Washington, DC, 20019",Match,Exact,"810 46th St NE, WASHINGTON, DC, 20019","-76.93661,38.900303",76233301,L
4257,"35 FRANKLIN ST NE, Washington, DC, 20002",Match,Exact,"35 Franklin St NE, WASHINGTON, DC, 20002","-77.00833,38.925194",76224553,R
4461,"3666 PARK PL NW, Washington, DC, 20010",Match,Exact,"3666 Park Pl NW, WASHINGTON, DC, 20010","-77.01925,38.93662",76239144,L
2467,"1930 11TH ST NW, Washington, DC, 20001",Match,Exact,"1930 11th St NW, WASHINGTON, DC, 20001","-77.027054,38.91604",76224303,L
4266,"3503 21ST ST SE, Washington, DC, 20020",Match,Exact,"3503 21st St SE, WASHINGTON, DC, 20020","-76.97422,38.84531",76232856,R
4083,"3327 BAKER ST NE, Washington, DC, 20019",Match,Exact,"3327 Baker St NE, WASHINGTON, DC, 20019","-76.95913,38.892765",76231492,R
5503,"4503 4TH ST NW, Washington, DC, 20011",Match,Exact,"4503 4th St NW, WASHINGTON, DC, 20011","-77.01729,38.945724",76223624,R
2663,"2116 15TH ST SE, Washington, DC, 20020",Match,Exact,"2116 15th St SE, WASHINGTON, DC, 20020","-76.983734,38.864532",76231181,L
3951,"326 17TH ST NE, Washington, DC, 20002",Match,Exact,"326 17th St NE, WASHINGTON, DC, 20002","-76.98078,38.893726",76230469,L
7984,"906 12TH ST SE, Washington, DC, 20003",Match,Exact,"906 12th St SE, WASHINGTON, DC, 20003","-76.99023,38.87919",76230892,L
4644,"3823 LEGATION ST NW, Washington, DC, 20015",Match,Exact,"3823 Legation St NW, WASHINGTON, DC, 20015","-77.07474,38.96209",76220248,R
4681,"3904 LEGATION ST NW, Washington, DC, 20015",Match,Exact,"3904 Legation St NW, WASHINGTON, DC, 20015","-77.07742,38.962063",76220230,L
3704,"312 C ST SE, Washington, DC, 20003",Match,Exact,"312 C St SE, WASHINGTON, DC, 20003","-77.00181,38.886047",76230566,L
3504,"301 S ST NE, Washington, DC, 20002",Match,Exact,"301 S St NE, WASHINGTON, DC, 20002","-77.00196,38.914066",76228651,R
2497,"20 CHANNING ST NW, Washington, DC, 20001",Match,Exact,"20 Channing St NW, WASHINGTON, DC, 20001","-77.00972,38.92236",76224577,L
5713,"4700 47TH ST NW, Washington, DC, 20016",Match,Exact,"4700 47th St NW, WASHINGTON, DC, 20016","-77.09263,38.95109",76219588,L
7772,"809 55TH ST NE, Washington, DC, 20019",Match,Exact,"809 55th St NE, WASHINGTON, DC, 20019","-76.92176,38.8997",76234004,R
4468,"3702 LIVINGSTON ST NW, Washington, DC, 20015",Match,Exact,"3702 Livingston St NW, WASHINGTON, DC, 20015","-77.07156,38.963085",76220329,L
4273,"3508 NORTHAMPTON ST NW, Washington, DC, 20015",Match,Exact,"3508 Northampton St NW, WASHINGTON, DC, 20015","-77.06953,38.965797",76219218,L
3984,"329 9TH ST NE, Washington, DC, 20002",Match,Exact,"329 9th St NE, WASHINGTON, DC, 20002","-76.99374,38.89395",76229991,R
7972,"904 CRITTENDEN ST NW, Washington, DC, 20011",Match,Exact,"904 Crittenden St NW, WASHINGTON, DC, 20011","-77.02545,38.947212",76223463,L
5519,"4509 ILLINOIS AVE NW, Washington, DC, 20011",Match,Exact,"4509 Illinois Ave NW, WASHINGTON, DC, 20011","-77.02063,38.945366",76223582,R
4051,"3316 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"3316 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.06651,38.91272",76221235,L
7084,"6201 14TH ST NW, Washington, DC, 20011",Match,Exact,"6201 14th St NW, WASHINGTON, DC, 20011","-77.0334,38.965466",76221642,R
