ID,Address,Match,MatchDetail,AddressMatch,LongLat,N,LR
363,"1826 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1826 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.978485,38.884995",76243559,L
364,"1834 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1834 Lamont St NW, WASHINGTON, DC, 20010","-77.04234,38.93144",76222585,L
365,"1835 A ST SE, Washington, DC, 20003",Match,Exact,"1835 A St SE, WASHINGTON, DC, 20003","-76.97836,38.888657",76231391,R
366,"1835 KENDALL ST NE, Washington, DC, 20002",Match,Exact,"1835 Kendall St NE, WASHINGTON, DC, 20002","-76.9862,38.911755",635190585,R
367,"1835 L ST NE, Washington, DC, 20002",Match,Exact,"1835 L St NE, WASHINGTON, DC, 20002","-76.9774,38.9037",76231244,R
368,"1835 MONROE ST NW, Washington, DC, 20010",Match,Exact,"1835 Monroe St NW, WASHINGTON, DC, 20010","-77.04234,38.9333",76222574,R
369,"1839 ONTARIO PL NW, Washington, DC, 20009",Match,Exact,"1839 Ontario Pl NW, WASHINGTON, DC, 20009","-77.04339,38.924892",76222876,R
370,"1840 3RD ST NE, Washington, DC, 20002",Match,Exact,"1840 3rd St NE, WASHINGTON, DC, 20002","-77.00205,38.915005",76228619,L
371,"1842 L ST NE, Washington, DC, 20002",Match,Exact,"1842 L St NE, WASHINGTON, DC, 20002","-76.97727,38.90373",76231244,L
372,"1848 8TH ST NW, Washington, DC, 20001",Match,Exact,"1848 8th St NW, WASHINGTON, DC, 20001","-77.022964,38.914818",76224400,L
373,"1851 NEWTON ST NW, Washington, DC, 20010",Match,Exact,"1851 Newton St NW, WASHINGTON, DC, 20010","-77.04276,38.934185",76222572,R
374,"1855 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1855 Upshur St NW, WASHINGTON, DC, 20011","-77.04262,38.941826",76222384,R
375,"1881 INGLESIDE TER NW, Washington, DC, 20010",Match,Exact,"1881 Ingleside Ter NW, WASHINGTON, DC, 20010","-77.04262,38.935093",76222566,R
376,"1903 S ST NW, Washington, DC, 20009",Match,Exact,"1903 S St NW, WASHINGTON, DC, 20009","-77.04354,38.914104",76237481,R
377,"1905 D ST NE, Washington, DC, 20002",Match,Exact,"1905 D St NE, WASHINGTON, DC, 20002","-76.977165,38.894764",76231345,R
378,"1908 2ND ST NE, Washington, DC, 20002",Match,Exact,"1908 2nd St NE, WASHINGTON, DC, 20002","-77.003525,38.915924",635190428,L
379,"1908 ROSEDALE ST NE, Washington, DC, 20002",Match,Exact,"1908 Rosedale St NE, WASHINGTON, DC, 20002","-76.97694,38.896847",76231327,L
380,"1908 ROSEDALE ST NE, Washington, DC, 20002",Match,Exact,"1908 Rosedale St NE, WASHINGTON, DC, 20002","-76.97694,38.896847",76231327,L
381,"1910 2ND ST NE, Washington, DC, 20002",Match,Exact,"1910 2nd St NE, WASHINGTON, DC, 20002","-77.003525,38.916004",635190428,L
382,"1910 4TH ST NW, Washington, DC, 20001",Match,Exact,"1910 4th St NW, WASHINGTON, DC, 20001","-77.01747,38.91671",76224449,L
383,"1911 17TH ST NW, Washington, DC, 20009",Match,Exact,"1911 17th St NW, WASHINGTON, DC, 20009","-77.03846,38.91593",76223095,R
384,"1916 ROSEDALE ST NE, Washington, DC, 20002",Match,Exact,"1916 Rosedale St NE, WASHINGTON, DC, 20002","-76.97686,38.89683",76231327,L
385,"1920 KEARNY ST NE, Washington, DC, 20018",Match,Non_Exact,"1920 Kearney St NE, WASHINGTON, DC, 20018","-76.97754,38.931156",76229164,L
386,"1921 BENNETT PL NE, Washington, DC, 20002",Match,Exact,"1921 Bennett Pl NE, WASHINGTON, DC, 20002","-76.97593,38.89948",76231285,R
387,"1923 1ST ST NE, Washington, DC, 20002",Match,Exact,"1923 1st St NE, WASHINGTON, DC, 20002","-77.00653,38.916462",76224708,R
388,"1924 1ST ST NW, Washington, DC, 20001",Match,Exact,"1924 1st St NW, WASHINGTON, DC, 20001","-77.01217,38.916367",76224640,L
389,"1927 SHEPHERD ST NE, Washington, DC, 20018",Match,Exact,"1927 Shepherd St NE, WASHINGTON, DC, 20018","-76.97722,38.939636",76234869,R
390,"1928 BENNETT PL NE, Washington, DC, 20002",Match,Exact,"1928 Bennett Pl NE, WASHINGTON, DC, 20002","-76.97585,38.899506",76231285,L
391,"1928 E ST NE, Washington, DC, 20002",Match,Exact,"1928 E St NE, WASHINGTON, DC, 20002","-76.97694,38.89613",76231343,L
392,"1929 OTIS ST NE, Washington, DC, 20018",Match,Exact,"1929 Otis St NE, WASHINGTON, DC, 20018","-76.97753,38.935074",76229129,R
393,"1932 2ND ST NE, Washington, DC, 20002",Match,Exact,"1932 2nd St NE, WASHINGTON, DC, 20002","-77.003525,38.91643",76228608,L
394,"1933 LINCOLN RD NE, Washington, DC, 20002",Match,Exact,"1933 Lincoln Rd NE, WASHINGTON, DC, 20002","-77.00737,38.91657",76224705,R
395,"1935 4TH ST NE, Washington, DC, 20002",Match,Exact,"1935 4th St NE, WASHINGTON, DC, 20002","-77.00055,38.916336",76228637,R
396,"1935 BENNETT PL NE, Washington, DC, 20002",Match,Exact,"1935 Bennett Pl NE, WASHINGTON, DC, 20002","-76.9758,38.89948",76231285,R
397,"1936 4TH ST NE, Washington, DC, 20002",Match,Exact,"1936 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.916447",76228637,L
398,"20 O ST NW, Washington, DC, 20001",Match,Exact,"20 O St NW, WASHINGTON, DC, 20001","-77.009735,38.908554",76244082,L
399,"2003 KEARNY ST NE, Washington, DC, 20018",Match,Non_Exact,"2003 Kearney St NE, WASHINGTON, DC, 20018","-76.976105,38.931126",76229188,R
400,"2008 HAMLIN ST NE, Washington, DC, 20018",Match,Exact,"2008 Hamlin St NE, WASHINGTON, DC, 20018","-76.97581,38.92774",76229200,L
401,"2009 LAWRENCE ST NE, Washington, DC, 20018",Match,Exact,"2009 Lawrence St NE, WASHINGTON, DC, 20018","-76.97604,38.932114",76229153,R
402,"201 ASCOT PL NE, Washington, DC, 20002",Match,Exact,"201 Ascot Pl NE, WASHINGTON, DC, 20002","-77.00343,38.92075",76228569,R
403,"201 JEFFERSON ST NW, Washington, DC, 20011",Match,Exact,"201 Jefferson St NW, WASHINGTON, DC, 20011","-77.01373,38.955574",76223781,R
404,"201 JEFFERSON ST NW, Washington, DC, 20011",Match,Exact,"201 Jefferson St NW, WASHINGTON, DC, 20011","-77.01373,38.955574",76223781,R
405,"201 JEFFERSON ST NW, Washington, DC, 20011",Match,Exact,"201 Jefferson St NW, WASHINGTON, DC, 20011","-77.01373,38.955574",76223781,R
406,"2010 C ST NE, Washington, DC, 20002",Match,Exact,"2010 C St NE, WASHINGTON, DC, 20002","-76.976074,38.893314",76231348,R
407,"2013 KEARNY ST NE, Washington, DC, 20018",Match,Non_Exact,"2013 Kearney St NE, WASHINGTON, DC, 20018","-76.97601,38.93113",76229188,R
408,"2016 PERRY ST NE, Washington, DC, 20018",Match,Exact,"2016 Perry St NE, WASHINGTON, DC, 20018","-76.975975,38.936184",76229126,L
409,"2017 M ST NE, Washington, DC, 20002",Match,Exact,"2017 M St NE, WASHINGTON, DC, 20002","-76.97463,38.90561",76231271,R
410,"2018 LAWRENCE ST NE, Washington, DC, 20018",Match,Exact,"2018 Lawrence St NE, WASHINGTON, DC, 20018","-76.97595,38.932144",76229153,L
411,"2020 4TH ST NE, Washington, DC, 20002",Match,Exact,"2020 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.917255",76228634,L
412,"2026 KLINGLE RD NW, Washington, DC, 20010",Match,Exact,"2026 Klingle Rd NW, WASHINGTON, DC, 20010","-77.046555,38.932724",76222562,L
413,"2027 3RD ST NE, Washington, DC, 20002",Match,Exact,"2027 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.917313",76228613,R
414,"203 16TH ST SE, Washington, DC, 20003",Match,Exact,"203 16th St SE, WASHINGTON, DC, 20003","-76.98224,38.887466",76230514,R
415,"203 S ST NE, Washington, DC, 20002",Match,Exact,"203 S St NE, WASHINGTON, DC, 20002","-77.002754,38.914062",76228628,R
416,"2034 1ST ST NW, Washington, DC, 20001",Match,Exact,"2034 1st St NW, WASHINGTON, DC, 20001","-77.01217,38.917404",76224638,L
417,"2035 GALES ST NE, Washington, DC, 20002",Match,Exact,"2035 Gales St NE, WASHINGTON, DC, 20002","-76.975296,38.897324",76231330,R
418,"204 ADAMS ST NE, Washington, DC, 20002",Match,Exact,"204 Adams St NE, WASHINGTON, DC, 20002","-77.003334,38.920242",76228575,L
419,"204 BATES ST NW, Washington, DC, 20001",Match,Exact,"204 Bates St NW, WASHINGTON, DC, 20001","-77.01374,38.910366",76226496,L
420,"208 5TH ST SE, Washington, DC, 20003",Match,Exact,"208 5th St SE, WASHINGTON, DC, 20003","-76.9995,38.887466",76229930,L
421,"208 N ST NW, Washington, DC, 20001",Match,Exact,"208 N St NW, WASHINGTON, DC, 20001","-77.01386,38.907223",76239934,L
422,"208 N ST NW, Washington, DC, 20001",Match,Exact,"208 N St NW, WASHINGTON, DC, 20001","-77.01386,38.907223",76239934,L
423,"210 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"210 Gallatin St NW, WASHINGTON, DC, 20011","-77.0138,38.952255",76223796,L
424,"210 ONEIDA ST NE, Washington, DC, 20011",Match,Exact,"210 Oneida St NE, WASHINGTON, DC, 20011","-77.004875,38.962025",76227983,L
425,"210 S ST NW, Washington, DC, 20001",Match,Exact,"210 S St NW, WASHINGTON, DC, 20001","-77.0144,38.91406",76224615,L
426,"2100 2ND ST NW, Washington, DC, 20001",Match,Exact,"2100 2nd St NW, WASHINGTON, DC, 20001","-77.01471,38.918686",76224570,L
427,"2115 3RD ST NE, Washington, DC, 20002",Match,Exact,"2115 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.91831",76228578,R
428,"212 OKLAHOMA AVE NE, Washington, DC, 20002",Match,Exact,"212 Oklahoma Ave NE, WASHINGTON, DC, 20002","-76.974396,38.89476",76231369,L
429,"2126 R ST NW, Washington, DC, 20008",Match,Exact,"2126 R St NW, WASHINGTON, DC, 20008","-77.0477,38.912594",76222761,L
430,"2130 2ND ST NW, Washington, DC, 20001",Match,Exact,"2130 2nd St NW, WASHINGTON, DC, 20001","-77.01478,38.919273",76224569,L
431,"2130 BANCROFT PL NW, Washington, DC, 20008",Match,Exact,"2130 Bancroft Pl NW, WASHINGTON, DC, 20008","-77.04696,38.914818",76222757,L
432,"214 BRYANT ST NE, Washington, DC, 20002",Match,Exact,"214 Bryant St NE, WASHINGTON, DC, 20002","-77.00324,38.921314",76228572,L
433,"216 VARNUM ST NE, Washington, DC, 20011",Match,Exact,"216 Varnum St NE, WASHINGTON, DC, 20011","-77.00318,38.942883",76228137,L
434,"217 FARRAGUT ST NW, Washington, DC, 20011",Match,Exact,"217 Farragut St NW, WASHINGTON, DC, 20011","-77.013756,38.95121",76223799,R
435,"218 F ST NE, Washington, DC, 20002",Match,Exact,"218 F St NE, WASHINGTON, DC, 20002","-77.0032,38.89735",76229811,L
436,"219 14TH ST SE, Washington, DC, 20003",Match,Exact,"219 14th St SE, WASHINGTON, DC, 20003","-76.98553,38.886826",76230407,R
437,"219 R ST NW, Washington, DC, 20001",Match,Exact,"219 R St NW, WASHINGTON, DC, 20001","-77.01434,38.912617",76224628,R
438,"22 NICHOLSON ST NW, Washington, DC, 20011",Match,Exact,"22 Nicholson St NW, WASHINGTON, DC, 20011","-77.00981,38.960148",76223814,L
439,"220 RANDOLPH PL NE, Washington, DC, 20002",Match,Exact,"220 Randolph Pl NE, WASHINGTON, DC, 20002","-77.00316,38.913353",76228630,L
440,"220 RANDOLPH PL NE, Washington, DC, 20002",Match,Exact,"220 Randolph Pl NE, WASHINGTON, DC, 20002","-77.00316,38.913353",76228630,L
441,"2200 R ST NW, Washington, DC, 20008",Match,Exact,"2200 R St NW, WASHINGTON, DC, 20008","-77.048874,38.912594",76240543,L
442,"2200 TAYLOR ST NE, Washington, DC, 20018",Match,Exact,"2200 Taylor St NE, WASHINGTON, DC, 20018","-76.9741,38.940735",76229107,L
443,"2201 TAYLOR ST NE, Washington, DC, 20018",Match,Exact,"2201 Taylor St NE, WASHINGTON, DC, 20018","-76.9741,38.94071",76229107,R
444,"2204 DOUGLAS ST NE, Washington, DC, 20018",Match,Exact,"2204 Douglas St NE, WASHINGTON, DC, 20018","-76.97404,38.923454",76229390,L
445,"2204 DOUGLAS ST NE, Washington, DC, 20018",Match,Exact,"2204 Douglas St NE, WASHINGTON, DC, 20018","-76.97404,38.923454",76229390,L
446,"2206 DECATUR PL NW, Washington, DC, 20008",Match,Exact,"2206 Decatur Pl NW, WASHINGTON, DC, 20008","-77.04906,38.913338",76222673,L
447,"221 R ST NW, Washington, DC, 20001",Match,Exact,"221 R St NW, WASHINGTON, DC, 20001","-77.01436,38.912617",76224628,R
448,"2213 16TH ST NE, Washington, DC, 20018",Match,Exact,"2213 16th St NE, WASHINGTON, DC, 20018","-76.98078,38.919365",76228995,R
449,"2213 DOUGLAS ST NE, Washington, DC, 20018",Match,Exact,"2213 Douglas St NE, WASHINGTON, DC, 20018","-76.97397,38.923428",76229390,R
450,"2218 HALL PL NW, Washington, DC, 20007",Match,Exact,"2218 Hall Pl NW, WASHINGTON, DC, 20007","-77.07186,38.919075",76221023,L
451,"222 14TH PL NE, Washington, DC, 20002",Match,Exact,"222 14th Pl NE, WASHINGTON, DC, 20002","-76.98459,38.89248",76230443,L
452,"2220 38TH ST NW, Washington, DC, 20007",Match,Exact,"2220 38th St NW, WASHINGTON, DC, 20007","-77.07605,38.919388",76220982,L
453,"2226 13TH ST NE, Washington, DC, 20018",Match,Exact,"2226 13th St NE, WASHINGTON, DC, 20018","-76.98731,38.919727",76228920,L
454,"2230 16TH ST NE, Washington, DC, 20018",Match,Exact,"2230 16th St NE, WASHINGTON, DC, 20018","-76.98092,38.91953",76228995,L
455,"2232 QUINCY ST NE, Washington, DC, 20018",Match,Exact,"2232 Quincy St NE, WASHINGTON, DC, 20018","-76.97349,38.93725",76229211,L
456,"2242 15TH ST NE, Washington, DC, 20018",Match,Exact,"2242 15th St NE, WASHINGTON, DC, 20018","-76.98217,38.920376",76228979,L
457,"2243 OTIS ST NE, Washington, DC, 20018",Match,Exact,"2243 Otis St NE, WASHINGTON, DC, 20018","-76.97278,38.93507",76229216,R
458,"2245 13TH ST NE, Washington, DC, 20018",Match,Exact,"2245 13th St NE, WASHINGTON, DC, 20018","-76.98775,38.920048",76228920,R
459,"2246 13TH ST NE, Washington, DC, 20018",Match,Exact,"2246 13th St NE, WASHINGTON, DC, 20018","-76.98782,38.92006",76228920,L
460,"225 18TH ST SE, Washington, DC, 20003",Match,Exact,"225 18th St SE, WASHINGTON, DC, 20003","-76.97902,38.886242",76230534,R
461,"2254 SUDBURY RD NW, Washington, DC, 20012",Match,Exact,"2254 Sudbury Rd NW, WASHINGTON, DC, 20012","-77.04613,38.9907",76221307,L
462,"226 15TH ST NE, Washington, DC, 20002",Match,Exact,"226 15th St NE, WASHINGTON, DC, 20002","-76.983665,38.892704",76230444,L
463,"226 FLORIDA AVE NW, Washington, DC, 20001",Match,Exact,"226 Florida Ave NW, WASHINGTON, DC, 20001","-77.01464,38.91316",76224627,L
464,"226 RANDOLPH PL NE, Washington, DC, 20002",Match,Exact,"226 Randolph Pl NE, WASHINGTON, DC, 20002","-77.00308,38.913353",76228630,L
465,"226 S ST NE, Washington, DC, 20002",Match,Exact,"226 S St NE, WASHINGTON, DC, 20002","-77.002594,38.914093",76228628,L
466,"226 SEATON PL NE, Washington, DC, 20002",Match,Exact,"226 Seaton Pl NE, WASHINGTON, DC, 20002","-77.00308,38.914837",76228626,L
467,"227 BRYANT ST NE, Washington, DC, 20002",Match,Exact,"227 Bryant St NE, WASHINGTON, DC, 20002","-77.003075,38.921284",76228572,R
468,"227 CROMWELL TER NE, Washington, DC, 20002",Match,Exact,"227 Cromwell Ter NE, WASHINGTON, DC, 20002","-77.00308,38.92289",76228562,R
469,"228 15TH ST NE, Washington, DC, 20002",Match,Exact,"228 15th St NE, WASHINGTON, DC, 20002","-76.983665,38.892723",76230444,L
470,"229 12TH ST SE, Washington, DC, 20003",Match,Exact,"229 12th St SE, WASHINGTON, DC, 20003","-76.990265,38.88689",76230371,R
471,"23 Q ST NE, Washington, DC, 20002",Match,Exact,"23 Q St NE, WASHINGTON, DC, 20002","-77.00842,38.9111",76226581,R
472,"230 14TH PL NE, Washington, DC, 20002",Match,Exact,"230 14th Pl NE, WASHINGTON, DC, 20002","-76.98459,38.892586",76230443,L
473,"2309 3RD ST NE, Washington, DC, 20002",Match,Exact,"2309 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.920467",76228574,R
474,"231 ROCK CREEK CHURCH RD NW, Washington, DC, 20011",Match,Exact,"231 Rock Creek Church Rd NW, WASHINGTON, DC, 20011","-77.014336,38.941147",76223966,R
475,"2319 NORTH CAPITOL ST NE, Washington, DC, 20002",Match,Exact,"2319 N Capitol St NE, WASHINGTON, DC, 20002","-77.009026,38.920467",76224670,R
476,"2319 SHERMAN AVE NW, Washington, DC, 20001",Match,Exact,"2319 Sherman Ave NW, WASHINGTON, DC, 20001","-77.02523,38.92101",76224268,R
477,"2319 SHERMAN AVE NW, Washington, DC, 20001",Match,Exact,"2319 Sherman Ave NW, WASHINGTON, DC, 20001","-77.02523,38.92101",76224268,R
478,"2328 MASSACHUSETTS AVE NW, Washington, DC, 20008",Match,Exact,"2328 Massachusetts Ave NW, WASHINGTON, DC, 20008","-77.05127,38.912586",76222674,L
479,"233 TENNESSEE AVE NE, Washington, DC, 20002",Match,Exact,"233 Tennessee Ave NE, WASHINGTON, DC, 20002","-76.98765,38.892887",635190620,R
480,"2332 19TH ST NW, Washington, DC, 20009",Match,Exact,"2332 19th St NW, WASHINGTON, DC, 20009","-77.045204,38.919914",76222727,L
481,"2333 3RD ST NE, Washington, DC, 20002",Match,Exact,"2333 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.920853",76228573,R
482,"2334 19TH ST NW, Washington, DC, 20009",Match,Exact,"2334 19th St NW, WASHINGTON, DC, 20009","-77.04521,38.919933",76222727,L
483,"2338 KING PL NW, Washington, DC, 20007",Match,Exact,"2338 King Pl NW, WASHINGTON, DC, 20007","-77.09557,38.9216",76220016,L
484,"234 F ST NE, Washington, DC, 20002",Match,Exact,"234 F St NE, WASHINGTON, DC, 20002","-77.002975,38.89735",76229811,L
485,"236 NICHOLSON ST NE, Washington, DC, 20011",Match,Exact,"236 Nicholson St NE, WASHINGTON, DC, 20011","-77.004005,38.960487",76227987,L
486,"236 WARREN ST NE, Washington, DC, 20002",Match,Exact,"236 Warren St NE, WASHINGTON, DC, 20002","-76.98649,38.892605",76230350,L
487,"238 MADISON ST NW, Washington, DC, 20011",Match,Exact,"238 Madison St NW, WASHINGTON, DC, 20011","-77.01527,38.95872",76223718,L
488,"239 16TH ST SE, Washington, DC, 20003",Match,Exact,"239 16th St SE, WASHINGTON, DC, 20003","-76.98223,38.88633",76230935,R
489,"239 17TH ST SE, Washington, DC, 20003",Match,Exact,"239 17th St SE, WASHINGTON, DC, 20003","-76.98078,38.886734",76230525,R
490,"24 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"24 Gallatin St NW, WASHINGTON, DC, 20011","-77.01005,38.952366",76223881,L
491,"2403 3RD ST NE, Washington, DC, 20002",Match,Exact,"2403 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.92137",76228564,R
492,"2405 TRACY PL NW, Washington, DC, 20008",Match,Exact,"2405 Tracy Pl NW, WASHINGTON, DC, 20008","-77.05286,38.9163",76222639,R
493,"2407 3RD ST NE, Washington, DC, 20002",Match,Exact,"2407 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.92141",76228564,R
494,"2408 2ND ST NE, Washington, DC, 20002",Match,Exact,"2408 2nd St NE, WASHINGTON, DC, 20002","-77.003525,38.921432",76228558,L
495,"2408 EVARTS ST NE, Washington, DC, 20018",Match,Exact,"2408 Evarts St NE, WASHINGTON, DC, 20018","-76.97172,38.924526",76229392,L
496,"241 16TH ST SE, Washington, DC, 20003",Match,Exact,"241 16th St SE, WASHINGTON, DC, 20003","-76.98223,38.8863",76230935,R
497,"241 K ST NE, Washington, DC, 20002",Match,Exact,"241 K St NE, WASHINGTON, DC, 20002","-77.00293,38.9025",76229695,R
498,"2410 2ND ST NE, Washington, DC, 20002",Match,Exact,"2410 2nd St NE, WASHINGTON, DC, 20002","-77.003525,38.92145",76228558,L
499,"2416 3RD ST NE, Washington, DC, 20002",Match,Exact,"2416 3rd St NE, WASHINGTON, DC, 20002","-77.00205,38.92151",76228564,L
500,"2420 4TH ST NE, Washington, DC, 20002",Match,Exact,"2420 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.921547",76228587,L
501,"2421 FRANKLIN ST NE, Washington, DC, 20018",Match,Exact,"2421 Franklin St NE, WASHINGTON, DC, 20018","-76.97145,38.925564",76229288,R
502,"2425 PERRY ST NE, Washington, DC, 20018",Match,Exact,"2425 Perry St NE, WASHINGTON, DC, 20018","-76.97108,38.936153",76229218,R
503,"2428 4TH ST NE, Washington, DC, 20002",Match,Exact,"2428 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.921627",76228587,L
504,"2429 3RD ST NE, Washington, DC, 20002",Match,Exact,"2429 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.921627",76228564,R
505,"243 QUACKENBOS ST NE, Washington, DC, 20011",Match,Exact,"243 Quackenbos St NE, WASHINGTON, DC, 20011","-77.00341,38.963753",76227974,R
506,"2436 2ND ST NE, Washington, DC, 20002",Match,Exact,"2436 2nd St NE, WASHINGTON, DC, 20002","-77.003525,38.921707",76228558,L
507,"2449 TRACY PL NW, Washington, DC, 20008",Match,Exact,"2449 Tracy Pl NW, WASHINGTON, DC, 20008","-77.05404,38.916298",76222639,R
508,"25 17TH ST SE, Washington, DC, 20003",Match,Exact,"25 17th St SE, WASHINGTON, DC, 20003","-76.98078,38.889496",76230520,R
509,"25 Q ST NW, Washington, DC, 20001",Match,Exact,"25 Q St NW, WASHINGTON, DC, 20001","-77.01045,38.911133",76226493,R
510,"25 TODD PL NE, Washington, DC, 20002",Match,Exact,"25 Todd Pl NE, WASHINGTON, DC, 20002","-77.00797,38.916267",76237780,R
511,"2501 HAMLIN ST NE, Washington, DC, 20018",Match,Exact,"2501 Hamlin St NE, WASHINGTON, DC, 20018","-76.9711,38.927704",76229285,R
512,"2506 PERRY ST NE, Washington, DC, 20018",Match,Exact,"2506 Perry St NE, WASHINGTON, DC, 20018","-76.97105,38.93618",76229218,L
513,"2510 FOXHALL RD NW, Washington, DC, 20007",Match,Exact,"2510 Foxhall Rd NW, WASHINGTON, DC, 20007","-77.08974,38.923313",76220173,L
514,"2512 E ST NE, Washington, DC, 20002",Match,Exact,"2512 E St NE, WASHINGTON, DC, 20002","-76.97221,38.896126",76231414,L
515,"2520 12TH ST NW, Washington, DC, 20009",Match,Exact,"2520 12th St NW, WASHINGTON, DC, 20009","-77.02806,38.922745",76224240,L
516,"2525 NORTH CAPITOL ST NE, Washington, DC, 20002",Match,Exact,"2525 N Capitol St NE, WASHINGTON, DC, 20002","-77.00902,38.923153",76224662,R
517,"2531 11TH ST NW, Washington, DC, 20001",Match,Exact,"2531 11th St NW, WASHINGTON, DC, 20001","-77.02702,38.92315",76224243,R
518,"26 HANOVER PL NW, Washington, DC, 20001",Match,Exact,"26 Hanover Pl NW, WASHINGTON, DC, 20001","-77.00943,38.907883",635190660,R
519,"26 QUINCY PL NW, Washington, DC, 20001",Match,Exact,"26 Quincy Pl NW, WASHINGTON, DC, 20001","-77.00971,38.91185",76226495,L
520,"260 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"260 Gallatin St NW, WASHINGTON, DC, 20011","-77.01492,38.95222",76223796,L
521,"2605 31ST ST NW, Washington, DC, 20008",Match,Exact,"2605 31st St NW, WASHINGTON, DC, 20008","-77.061455,38.923706",76221253,R
522,"2615 RANDOLPH ST NE, Washington, DC, 20018",Match,Exact,"2615 Randolph St NE, WASHINGTON, DC, 20018","-76.96906,38.937775",76229116,R
523,"2615 SHERMAN AVE NW, Washington, DC, 20001",Match,Exact,"2615 Sherman Ave NW, WASHINGTON, DC, 20001","-77.02551,38.924088",76224265,R
524,"2630 BRENTWOOD RD NE, Washington, DC, 20018",Match,Exact,"2630 Brentwood Rd NE, WASHINGTON, DC, 20018","-76.96947,38.931557",76229257,L
525,"2641 MYRTLE AVE NE, Washington, DC, 20018",Match,Exact,"2641 Myrtle Ave NE, WASHINGTON, DC, 20018","-76.9695,38.930145",76229292,R
526,"27 SHERMAN CIR NW, Washington, DC, 20011",Match,Exact,"27 Sherman Cir NW, WASHINGTON, DC, 20011","-77.02251,38.947624",76223558,R
527,"2703 NORTH CAPITOL ST NE, Washington, DC, 20002",Match,Exact,"2703 N Capitol St NE, WASHINGTON, DC, 20002","-77.009026,38.924557",76224542,R
528,"2706 12TH ST NE, Washington, DC, 20018",Match,Exact,"2706 12th St NE, WASHINGTON, DC, 20018","-76.99038,38.92452",76228761,L
529,"2706 BRENTWOOD RD NE, Washington, DC, 20018",Match,Exact,"2706 Brentwood Rd NE, WASHINGTON, DC, 20018","-76.96829,38.932053",76229474,L
530,"2707 18TH ST NE, Washington, DC, 20018",Match,Exact,"2707 18th St NE, WASHINGTON, DC, 20018","-76.97898,38.92462",76228907,R
531,"2708 O ST NW, Washington, DC, 20007",Match,Exact,"2708 O St NW, WASHINGTON, DC, 20007","-77.05599,38.908524",76225151,L
532,"2708 WOODLEY PL NW, Washington, DC, 20008",Match,Exact,"2708 Woodley Pl NW, WASHINGTON, DC, 20008","-77.05154,38.92565",76222542,L
533,"2711 NORTH CAPITOL ST NE, Washington, DC, 20002",Match,Exact,"2711 N Capitol St NE, WASHINGTON, DC, 20002","-77.009026,38.924603",76224542,R
534,"2718 HAMLIN ST NE, Washington, DC, 20018",Match,Exact,"2718 Hamlin St NE, WASHINGTON, DC, 20018","-76.96877,38.92773",76229297,L
535,"2800 26TH ST NE, Washington, DC, 20018",Match,Exact,"2800 26th St NE, WASHINGTON, DC, 20018","-76.97016,38.925686",76229286,L
536,"2803 FRANKLIN ST NE, Washington, DC, 20018",Match,Exact,"2803 Franklin St NE, WASHINGTON, DC, 20018","-76.96791,38.925568",76229308,R
537,"2805 MYRTLE AVE NE, Washington, DC, 20018",Match,Exact,"2805 Myrtle Ave NE, WASHINGTON, DC, 20018","-76.96708,38.931038",76229478,R
538,"2810 NEWTON ST NE, Washington, DC, 20018",Match,Exact,"2810 Newton St NE, WASHINGTON, DC, 20018","-76.968025,38.934113",76229259,L
539,"2814 13TH ST NW, Washington, DC, 20009",Match,Exact,"2814 13th St NW, WASHINGTON, DC, 20009","-77.02973,38.925926",76224101,L
540,"2819 12TH ST NE, Washington, DC, 20017",Match,Exact,"2819 12th St NE, WASHINGTON, DC, 20017","-76.99044,38.925743",76228759,R
541,"2819 38TH ST NW, Washington, DC, 20007",Match,Exact,"2819 38th St NW, WASHINGTON, DC, 20007","-77.07461,38.926476",76220846,R
542,"2821 12TH ST NE, Washington, DC, 20017",Match,Exact,"2821 12th St NE, WASHINGTON, DC, 20017","-76.99044,38.92576",76228759,R
543,"2833 27TH ST NE, Washington, DC, 20018",Match,Exact,"2833 27th St NE, WASHINGTON, DC, 20018","-76.96899,38.92651",76229296,R
544,"2833 27TH ST NE, Washington, DC, 20018",Match,Exact,"2833 27th St NE, WASHINGTON, DC, 20018","-76.96899,38.92651",76229296,R
