ID,Address,Match,MatchDetail,AddressMatch,LongLat,N,LR
3029,"2416 CAPITOL ST NW, Washington, DC, 20002",Match,Non_Exact,"2416 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.921516",76224667,L
3038,"242 14TH ST SE, Washington, DC, 20003",Match,Exact,"242 14th St SE, WASHINGTON, DC, 20003","-76.9855,38.886154",76236010,L
3049,"2428 39TH PL NW, Washington, DC, 20007",Match,Exact,"2428 39th Pl NW, WASHINGTON, DC, 20007","-77.077934,38.921253",76220967,L
3062,"2430 Baldwin Crescent NE, Washington, DC, 20018",No_Match,,,"38.9229306,-76.9582591",,
3071,"244 56TH PL NE, Washington, DC, 20019",Match,Exact,"244 56th Pl NE, WASHINGTON, DC, 20019","-76.920715,38.891827",76234118,L
3078,"2443 ONTARIO RD NW, Washington, DC, 20009",Match,Exact,"2443 Ontario Rd NW, WASHINGTON, DC, 20009","-77.04015,38.922237",76223036,R
3085,"2450 BALDWIN CRES NE, Washington, DC, 20018",No_Match,,,"38.9229306,-76.9582591",,
3092,"247 OGLETHORPE ST NE, Washington, DC, 20011",Match,Exact,"247 Oglethorpe St NE, WASHINGTON, DC, 20011","-77.00351,38.961254",76240087,R
3103,"25 RHODE ISLAND AVE NW, Washington, DC, 20001",Match,Exact,"25 Rhode Island Ave NW, WASHINGTON, DC, 20001","-77.00989,38.916527",76224680,R
3112,"2501 PATRICIA ROBERTS HARRIS PL NE, Washington, DC, 20018",No_Match,,,"38.9235422,-76.964436",,
3119,"2508 EAST PL NW, Washington, DC, 20007",Match,Exact,"2508 East Pl NW, WASHINGTON, DC, 20007","-77.0541,38.910187",76225145,L
3127,"2511 CAPITOL ST NE, Washington, DC, 20002",Match,Non_Exact,"2511 N Capitol St NE, WASHINGTON, DC, 20002","-77.009026,38.92273",76224662,R
3135,"2518 44TH ST NW, Washington, DC, 20007",Match,Exact,"2518 44th St NW, WASHINGTON, DC, 20007","-77.08701,38.922573",76220200,L
3144,"2520 BALDWIN CRES NE, Washington, DC, 20018",No_Match,,,"38.9229306,-76.9582591",,
3151,"2530 36TH PL SE, Washington, DC, 20020",Match,Exact,"2530 36th Pl SE, WASHINGTON, DC, 20020","-76.95415,38.85874",76232960,L
3159,"2541 WATERSIDE DR NW, Washington, DC, 20008",Match,Exact,"2541 Waterside Dr NW, WASHINGTON, DC, 20008","-77.056564,38.915043",76239283,R
3166,"26 EVARTS ST NE, Washington, DC, 20002",Match,Exact,"26 Evarts St NE, WASHINGTON, DC, 20002","-77.00869,38.924534",76224665,L
3175,"2604 MOZART PL NW, Washington, DC, 20009",Match,Exact,"2604 Mozart Pl NW, WASHINGTON, DC, 20009","-77.03787,38.924793",76222921,L
3183,"2614 22ND ST NE, Washington, DC, 20018",Match,Exact,"2614 22nd St NE, WASHINGTON, DC, 20018","-76.9742,38.92363",76229335,L
3192,"2620 P ST NW, Washington, DC, 20007",Match,Exact,"2620 P St NW, WASHINGTON, DC, 20007","-77.054955,38.909363",76225139,L
3202,"2650 WOODLEY PL NW, Washington, DC, 20008",Match,Exact,"2650 Woodley Pl NW, WASHINGTON, DC, 20008","-77.05083,38.924435",76222548,L
3209,"27 U ST NE, Washington, DC, 20002",Match,Exact,"27 U St NE, WASHINGTON, DC, 20002","-77.008026,38.91697",76224703,R
3218,"2703 P ST NW, Washington, DC, 20007",Match,Exact,"2703 P St NW, WASHINGTON, DC, 20007","-77.055725,38.90938",76224990,R
3233,"2709 OLIVE ST NW, Washington, DC, 20007",Match,Non_Exact,"2709 Olive Ave NW, WASHINGTON, DC, 20007","-77.05597,38.90611",76225009,R
3240,"2712 N ST NW, Washington, DC, 20007",Match,Exact,"2712 N St NW, WASHINGTON, DC, 20007","-77.05601,38.90686",76225006,L
3247,"2718 12TH ST NE, Washington, DC, 20018",Match,Exact,"2718 12th St NE, WASHINGTON, DC, 20018","-76.99039,38.92464",76228761,L
3255,"2721 RITTENHOUSE ST NW, Washington, DC, 20015",Match,Exact,"2721 Rittenhouse St NW, WASHINGTON, DC, 20015","-77.05645,38.969772",76219404,R
3262,"2725 6TH ST NE, Washington, DC, 20017",Match,Exact,"2725 6th St NE, WASHINGTON, DC, 20017","-76.99843,38.9248",76228460,R
3269,"2730 FORT BAKER DR SE, Washington, DC, 20020",Match,Exact,"2730 Fort Baker Dr SE, WASHINGTON, DC, 20020","-76.96879,38.865692",76231864,L
3276,"2750 RITTENHOUSE ST NW, Washington, DC, 20015",Match,Exact,"2750 Rittenhouse St NW, WASHINGTON, DC, 20015","-77.057175,38.969746",76219404,L
3283,"2765 UNICORN LN NW, Washington, DC, 20015",Match,Exact,"2765 Unicorn Ln NW, WASHINGTON, DC, 20015","-77.05541,38.974403",76234732,L
3292,"2803 SHERMAN AVE NW, Washington, DC, 20001",Match,Exact,"2803 Sherman Ave NW, WASHINGTON, DC, 20001","-77.025795,38.925945",76224119,R
3301,"2809 4TH ST NE, Washington, DC, 20002",Match,Exact,"2809 4th St NE, WASHINGTON, DC, 20002","-77.00056,38.92586",76228451,R
3310,"2812 34TH ST NW, Washington, DC, 20008",Match,Exact,"2812 34th St NW, WASHINGTON, DC, 20008","-77.0664,38.926395",76221126,L
3317,"2813 28TH ST NW, Washington, DC, 20008",Match,Exact,"2813 28th St NW, WASHINGTON, DC, 20008","-77.05643,38.92744",76221195,R
3325,"2816 12TH ST NE, Washington, DC, 20017",Match,Exact,"2816 12th St NE, WASHINGTON, DC, 20017","-76.99047,38.92572",76228759,L
3332,"2818 POMEROY CT SE, Washington, DC, 20020",Match,Non_Exact,"2818 Pomeroy Rd SE, WASHINGTON, DC, 20020","-76.995094,38.855648",635190556,L
3340,"2822 EVARTS ST NE, Washington, DC, 20018",Match,Exact,"2822 Evarts St NE, WASHINGTON, DC, 20018","-76.967834,38.924526",76229418,L
3347,"2832 MCKINLEY PL NW, Washington, DC, 20015",Match,Exact,"2832 McKinley Pl NW, WASHINGTON, DC, 20015","-77.057465,38.965786",76219426,L
3357,"2844 27TH ST NW, Washington, DC, 20008",Match,Exact,"2844 27th St NW, WASHINGTON, DC, 20008","-77.05535,38.927425",76222533,L
3366,"2853 29TH ST NW, Washington, DC, 20008",Match,Exact,"2853 29th St NW, WASHINGTON, DC, 20008","-77.057625,38.92756",76240284,R
3374,"2900 P ST SE, Washington, DC, 20020",Match,Exact,"2900 P St SE, WASHINGTON, DC, 20020","-76.96634,38.872025",76231830,L
3381,"2904 13TH ST NW, Washington, DC, 20009",Match,Exact,"2904 13th St NW, WASHINGTON, DC, 20009","-77.029724,38.926823",76224100,L
3388,"2909 10TH ST NE, Washington, DC, 20017",Match,Exact,"2909 10th St NE, WASHINGTON, DC, 20017","-76.99242,38.92663",76228547,R
3395,"2912 ALBEMARLE ST NW, Washington, DC, 20008",Match,Exact,"2912 Albemarle St NW, WASHINGTON, DC, 20008","-77.058975,38.94788",76220761,L
3407,"2916 CLEVELAND AVE NW, Washington, DC, 20008",Match,Exact,"2916 Cleveland Ave NW, WASHINGTON, DC, 20008","-77.05805,38.92345",76221259,L
3416,"2919 WOODLAND DR NW, Washington, DC, 20008",Match,Exact,"2919 Woodland Dr NW, WASHINGTON, DC, 20008","-77.05899,38.92265",76221257,R
3423,"2924 33RD PL NW, Washington, DC, 20008",Match,Exact,"2924 33rd Pl NW, WASHINGTON, DC, 20008","-77.06528,38.92794",76221118,L
3430,"2928 CARLTON AVE NE, Washington, DC, 20018",Match,Exact,"2928 Carlton Ave NE, WASHINGTON, DC, 20018","-76.968025,38.929066",76229294,L
3438,"2936 28TH ST NW, Washington, DC, 20008",Match,Exact,"2936 28th St NW, WASHINGTON, DC, 20008","-77.056854,38.92923",76221193,L
3445,"2942 MACOMB ST NW, Washington, DC, 20008",Match,Exact,"2942 Macomb St NW, WASHINGTON, DC, 20008","-77.058174,38.933487",76221157,L
3452,"2948 M ST SE, Washington, DC, 20019",Match,Exact,"2948 M St SE, WASHINGTON, DC, 20019","-76.965996,38.876884",76231683,L
3460,"2975 MCKINLEY ST NW, Washington, DC, 20015",Match,Exact,"2975 McKinley St NW, WASHINGTON, DC, 20015","-77.06102,38.96492",76219397,R
3475,"3000 ALABAMA AVE SE, Washington, DC, 20020",Match,Exact,"3000 Alabama Ave SE, WASHINGTON, DC, 20020","-76.9647,38.860764",76232073,L
3484,"3002 VISTA ST NE, Washington, DC, 20018",Match,Exact,"3002 Vista St NE, WASHINGTON, DC, 20018","-76.96473,38.929",76229512,L
3491,"3006 10TH ST NE, Washington, DC, 20017",Match,Exact,"3006 10th St NE, WASHINGTON, DC, 20017","-76.992455,38.92762",76228537,L
3499,"3009 7TH ST NE, Washington, DC, 20017",Match,Exact,"3009 7th St NE, WASHINGTON, DC, 20017","-76.99616,38.927544",76228513,R
3507,"3011 34TH ST NW, Washington, DC, 20008",Match,Exact,"3011 34th St NW, WASHINGTON, DC, 20008","-77.06638,38.930435",76221100,R
3515,"3014 WARDER ST NW, Washington, DC, 20001",Match,Exact,"3014 Warder St NW, WASHINGTON, DC, 20001","-77.01949,38.928974",632575819,L
3525,"3018 ARIZONA AVE NW, Washington, DC, 20016",Match,Exact,"3018 Arizona Ave NW, WASHINGTON, DC, 20016","-77.09944,38.930504",76219950,L
3533,"3023 44TH ST NW, Washington, DC, 20016",Match,Exact,"3023 44th St NW, WASHINGTON, DC, 20016","-77.0862,38.92987",76220135,R
3542,"3028 24TH ST NE, Washington, DC, 20018",Match,Exact,"3028 24th St NE, WASHINGTON, DC, 20018","-76.972176,38.928375",76229264,L
3551,"3030 OTIS ST NE, Washington, DC, 20018",Match,Exact,"3030 Otis St NE, WASHINGTON, DC, 20018","-76.964615,38.935097",76229463,L
3558,"3037 BLADENSBURG RD NE, Washington, DC, 20018",Match,Exact,"3037 Bladensburg Rd NE, WASHINGTON, DC, 20018","-76.95861,38.93013",76238269,R
3572,"3044 30TH ST SE, Washington, DC, 20020",Match,Exact,"3044 30th St SE, WASHINGTON, DC, 20020","-76.96515,38.852024",76232926,L
3583,"305 TAYLOR ST NW, Washington, DC, 20011",Match,Exact,"305 Taylor St NW, WASHINGTON, DC, 20011","-77.015915,38.94109",76223935,R
3592,"3055 Q ST SE, Washington, DC, 20020",Match,Exact,"3055 Q St SE, WASHINGTON, DC, 20020","-76.96357,38.871536",76232024,R
3599,"3061 VISTA ST NE, Washington, DC, 20018",Match,Exact,"3061 Vista St NE, WASHINGTON, DC, 20018","-76.963425,38.930035",76229512,R
3606,"307 E ST NE, Washington, DC, 20002",Match,Exact,"307 E St NE, WASHINGTON, DC, 20002","-77.00173,38.896107",76229845,R
3613,"309 NICHOLSON ST NE, Washington, DC, 20011",Match,Exact,"309 Nicholson St NE, WASHINGTON, DC, 20011","-77.00262,38.9605",76228000,R
3622,"31 GRANT CIR NW, Washington, DC, 20011",Match,Exact,"31 Grant Cir NW, WASHINGTON, DC, 20011","-77.018684,38.94282",76223677,L
3631,"310 P ST NW, Washington, DC, 20001",Match,Exact,"310 P St NW, WASHINGTON, DC, 20001","-77.01533,38.90963",76226466,L
3640,"3103 CHANNING ST NE, Washington, DC, 20018",Match,Exact,"3103 Channing St NE, WASHINGTON, DC, 20018","-76.963524,38.922356",76229555,R
3648,"3106 CATHEDRAL AVE NW, Washington, DC, 20008",Match,Exact,"3106 Cathedral Ave NW, WASHINGTON, DC, 20008","-77.06154,38.929",76221137,L
3656,"3107 DUMBARTON ST NW, Washington, DC, 20007",Match,Non_Exact,"3107 Dumbarton Ave NW, WASHINGTON, DC, 20007","-77.06146,38.90765",76224904,R
3668,"311 VARNUM ST NW, Washington, DC, 20011",Match,Exact,"311 Varnum St NW, WASHINGTON, DC, 20011","-77.0157,38.94324",76223680,R
3675,"3112 CHESTNUT ST NE, Washington, DC, 20018",Match,Exact,"3112 Chestnut St NE, WASHINGTON, DC, 20018","-76.96043,38.931053",76229487,L
3682,"3114 DUMBARTON ST NW, Washington, DC, 20007",Match,Non_Exact,"3114 Dumbarton Ave NW, WASHINGTON, DC, 20007","-77.06163,38.90762",76224904,L
3689,"3116 E ST SE, Washington, DC, 20019",Match,Exact,"3116 E St SE, WASHINGTON, DC, 20019","-76.9624,38.882854",76231905,L
3698,"312 15TH ST NE, Washington, DC, 20002",Match,Exact,"312 15th St NE, WASHINGTON, DC, 20002","-76.983665,38.89371",76230441,L
3707,"312 N ST SW, Washington, DC, 20024",Match,Exact,"312 N St SW, WASHINGTON, DC, 20024","-77.016106,38.87464",610494152,L
3716,"3124 24TH ST SE, Washington, DC, 20020",Match,Exact,"3124 24th St SE, WASHINGTON, DC, 20020","-76.97219,38.852352",76232795,L
3726,"3128 N ST NW, Washington, DC, 20007",Match,Exact,"3128 N St NW, WASHINGTON, DC, 20007","-77.061775,38.906796",76224974,L
3733,"313 M ST NW, Washington, DC, 20001",Match,Exact,"313 M St NW, WASHINGTON, DC, 20001","-77.015396,38.905663",76226513,R
3741,"3136 Q ST NW, Washington, DC, 20007",Match,Exact,"3136 Q St NW, WASHINGTON, DC, 20007","-77.06267,38.910454",76224892,L
3748,"314 6TH ST NE, Washington, DC, 20002",Match,Exact,"314 6th St NE, WASHINGTON, DC, 20002","-76.998474,38.89418",76229863,L
3757,"315 18TH ST SE, Washington, DC, 20003",Match,Exact,"315 18th St SE, WASHINGTON, DC, 20003","-76.97902,38.884956",76230971,R
3764,"316 49TH ST NE, Washington, DC, 20019",Match,Exact,"316 49th St NE, WASHINGTON, DC, 20019","-76.93292,38.89347",76233537,L
3773,"317 18TH ST SE, Washington, DC, 20003",Match,Exact,"317 18th St SE, WASHINGTON, DC, 20003","-76.97902,38.884937",76230971,R
3783,"318 10TH ST SE, Washington, DC, 20003",Match,Exact,"318 10th St SE, WASHINGTON, DC, 20003","-76.99263,38.88545",76230692,L
3791,"319 EMERSON ST NW, Washington, DC, 20011",Match,Exact,"319 Emerson St NW, WASHINGTON, DC, 20011","-77.01616,38.95007",76223904,R
3798,"32 BRYANT ST NE, Washington, DC, 20002",Match,Exact,"32 Bryant St NE, WASHINGTON, DC, 20002","-77.008545,38.92132",76224672,L
3805,"32 UNDERWOOD PL NW, Washington, DC, 20012",Match,Exact,"32 Underwood Pl NW, WASHINGTON, DC, 20012","-77.00995,38.969086",76222085,L
3813,"3200 ALABAMA AVE SE, Washington, DC, 20020",Match,Exact,"3200 Alabama Ave SE, WASHINGTON, DC, 20020","-76.96144,38.861744",76232098,L
3823,"3201 BROAD BRANCH TER NW, Washington, DC, 20008",Match,Exact,"3201 Broad Branch Ter NW, WASHINGTON, DC, 20008","-77.0652,38.954308",76237656,R
3830,"3205 CLEVELAND AVE NW, Washington, DC, 20008",Match,Exact,"3205 Cleveland Ave NW, WASHINGTON, DC, 20008","-77.0634,38.927658",76221120,R
3839,"3207 THEODORE R HAGANS DR NE, Washington, DC, 20018",No_Match,,,"38.9224321,-76.962585",,
3846,"3209 WARDER ST NW, Washington, DC, 20010",Match,Exact,"3209 Warder St NW, WASHINGTON, DC, 20010","-77.019844,38.930428",76224211,R
3857,"3211 THEODORE R HAGANS DR NE, Washington, DC, 20018",No_Match,,,"38.9224321,-76.962585",,
3866,"3217 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"3217 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.064644,38.912663",76221249,R
3877,"322 EMERSON ST NW, Washington, DC, 20011",Match,Exact,"322 Emerson St NW, WASHINGTON, DC, 20011","-77.01622,38.95004",76223904,L
3884,"3223 CATHEDRAL AVE NW, Washington, DC, 20008",Match,Exact,"3223 Cathedral Ave NW, WASHINGTON, DC, 20008","-77.063736,38.929028",76221119,R
3891,"3225 5TH ST SE, Washington, DC, 20032",Match,Exact,"3225 5th St SE, WASHINGTON, DC, 20032","-76.999535,38.842743",76232272,R
3898,"3228 PARK PL NW, Washington, DC, 20010",Match,Exact,"3228 Park Pl NW, WASHINGTON, DC, 20010","-77.01837,38.930843",76224172,L
3907,"3232 19TH ST NW, Washington, DC, 20010",Match,Exact,"3232 19th St NW, WASHINGTON, DC, 20010","-77.04421,38.932682",76222575,L
3915,"3237 FORT LINCOLN DR NE, Washington, DC, 20018",Match,Exact,"3237 Fort Lincoln Dr NE, WASHINGTON, DC, 20018","-76.95722,38.92258",624367300,L
3924,"324 8TH ST SE, Washington, DC, 20003",Match,Exact,"324 8th St SE, WASHINGTON, DC, 20003","-76.99495,38.885643",76230657,L
3931,"3242 THEODORE R HAGANS DR NE, Washington, DC, 20018",No_Match,,,"38.9224321,-76.962585",,
3940,"3248 O ST SE, Washington, DC, 20020",Match,Exact,"3248 O St SE, WASHINGTON, DC, 20020","-76.958984,38.87077",76238109,L
3947,"3255 PATTERSON ST NW, Washington, DC, 20015",Match,Exact,"3255 Patterson St NW, WASHINGTON, DC, 20015","-77.06525,38.967625",76219306,R
3954,"326 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"326 Gallatin St NW, WASHINGTON, DC, 20011","-77.01639,38.952168",76223773,L
3963,"3264 S ST NW, Washington, DC, 20007",Match,Exact,"3264 S St NW, WASHINGTON, DC, 20007","-77.06615,38.914696",76221243,L
3970,"3270 ABERFOYLE PL NW, Washington, DC, 20015",Match,Exact,"3270 Aberfoyle Pl NW, WASHINGTON, DC, 20015","-77.06163,38.97776",76219233,L
3978,"328 FARRAGUT ST NW, Washington, DC, 20011",Match,Exact,"328 Farragut St NW, WASHINGTON, DC, 20011","-77.016365,38.951107",76223775,L
3987,"3294 THEODORE R HAGANS DR NE, Washington, DC, 20018",No_Match,,,"38.9224321,-76.962585",,
4001,"3300NW O ST NW, Washington, DC, 20007",Match,Exact,"3300 O St NW, WASHINGTON, DC, 20007","-77.066154,38.90778",76224870,L
4008,"3303 22ND ST NE, Washington, DC, 20018",Match,Exact,"3303 22nd St NE, WASHINGTON, DC, 20018","-76.97416,38.93121",76229154,R
4019,"3308 POPE ST SE, Washington, DC, 20020",Match,Exact,"3308 Pope St SE, WASHINGTON, DC, 20020","-76.95971,38.873665",76231973,L
4027,"331 9 ST NE, Washington, DC, 20002",Match,Exact,"331 9th St NE, WASHINGTON, DC, 20002","-76.99374,38.89397",76229991,R
4037,"3312 35TH ST NW, Washington, DC, 20016",Match,Exact,"3312 35th St NW, WASHINGTON, DC, 20016","-77.06866,38.933674",76220895,L
4047,"3315 STEPHENSON PL NW, Washington, DC, 20015",Match,Exact,"3315 Stephenson Pl NW, WASHINGTON, DC, 20015","-77.06725,38.97129",76219191,R
4054,"3317 E ST SE, Washington, DC, 20019",Match,Exact,"3317 E St SE, WASHINGTON, DC, 20019","-76.959465,38.882824",76231912,R
4063,"332 58TH ST NE, Washington, DC, 20019",Match,Exact,"332 58th St NE, WASHINGTON, DC, 20019","-76.9178,38.89366",76238170,L
4071,"3321 N ST NW, Washington, DC, 20007",Match,Exact,"3321 N St NW, WASHINGTON, DC, 20007","-77.06648,38.906807",76224871,R
4078,"3323 UPLAND TER NW, Washington, DC, 20015",Match,Exact,"3323 Upland Ter NW, WASHINGTON, DC, 20015","-77.06698,38.97402",76219185,R
4086,"3328 CLAY PL NE, Washington, DC, 20019",Match,Exact,"3328 Clay Pl NE, WASHINGTON, DC, 20019","-76.95905,38.894176",76231520,L
4093,"333 8TH ST NE, Washington, DC, 20002",Match,Exact,"333 8th St NE, WASHINGTON, DC, 20002","-76.99495,38.893993",76229964,R
4100,"3332 TENNYSON ST NW, Washington, DC, 20015",Match,Exact,"3332 Tennyson St NW, WASHINGTON, DC, 20015","-77.067764,38.972782",76219279,L
4107,"3337 ALDEN PL NE, Washington, DC, 20019",Match,Exact,"3337 Alden Pl NE, WASHINGTON, DC, 20019","-76.95918,38.891273",76231497,R
4114,"334 35TH ST NE, Washington, DC, 20019",Match,Exact,"334 35th St NE, WASHINGTON, DC, 20019","-76.95572,38.894",76231531,L
4121,"3345 STEPHENSON PL NW, Washington, DC, 20015",Match,Exact,"3345 Stephenson Pl NW, WASHINGTON, DC, 20015","-77.068596,38.971287",76219191,R
4128,"3353 RUNNYMEDE PL NW, Washington, DC, 20015",Match,Exact,"3353 Runnymede Pl NW, WASHINGTON, DC, 20015","-77.06763,38.97055",76219284,R
4135,"3361 MARTIN LUTHER KING JR AVE SE, Washington, DC, 20032",No_Match,,,"38.8416081,-77.005991",,
4142,"337 F ST NE, Washington, DC, 20002",Match,Exact,"337 F St NE, WASHINGTON, DC, 20002","-77.00148,38.89732",76229833,R
4149,"339 11TH ST SE, Washington, DC, 20003",Match,Exact,"339 11th St SE, WASHINGTON, DC, 20003","-76.99155,38.884922",76230834,R
4157,"34 GIRARD ST NE, Washington, DC, 20002",Match,Exact,"34 Girard St NE, WASHINGTON, DC, 20002","-77.00841,38.925926",76236901,L
4164,"3400 HOLMEAD PL NW, Washington, DC, 20010",Match,Exact,"3400 Holmead Pl NW, WASHINGTON, DC, 20010","-77.03089,38.932",76222978,L
4175,"3406 21ST ST SE, Washington, DC, 20020",Match,Exact,"3406 21st St SE, WASHINGTON, DC, 20020","-76.97382,38.846745",76244492,L
4182,"3408 O ST NW, Washington, DC, 20007",Match,Exact,"3408 O St NW, WASHINGTON, DC, 20007","-77.067986,38.90774",76224828,L
4189,"3414 CARPENTER ST SE, Washington, DC, 20020",Match,Exact,"3414 Carpenter St SE, WASHINGTON, DC, 20020","-76.95673,38.870323",76232120,L
4196,"3416 23RD ST SE, Washington, DC, 20020",Match,Exact,"3416 23rd St SE, WASHINGTON, DC, 20020","-76.97112,38.847374",76232812,L
4205,"3420 N ST NW, Washington, DC, 20007",Match,Exact,"3420 N St NW, WASHINGTON, DC, 20007","-77.06809,38.906746",76224830,L
4212,"3422 OLIVER ST NW, Washington, DC, 20015",Match,Exact,"3422 Oliver St NW, WASHINGTON, DC, 20015","-77.06937,38.9667",76219208,L
4219,"3427 OLIVER ST NW, Washington, DC, 20015",Match,Exact,"3427 Oliver St NW, WASHINGTON, DC, 20015","-77.06945,38.96673",76219208,R
4226,"3434 DIX ST NE, Washington, DC, 20019",Match,Exact,"3434 Dix St NE, WASHINGTON, DC, 20019","-76.956215,38.894783",76231530,L
4233,"345 TENNESSEE AVE NE, Washington, DC, 20002",Match,Exact,"345 Tennessee Ave NE, WASHINGTON, DC, 20002","-76.986404,38.89439",76230343,R
4240,"346 NICHOLSON ST NE, Washington, DC, 20011",Match,Exact,"346 Nicholson St NE, WASHINGTON, DC, 20011","-77.00232,38.960533",76228000,L
4253,"3487 23RD ST SE, Washington, DC, 20020",Match,Exact,"3487 23rd St SE, WASHINGTON, DC, 20020","-76.97148,38.845276",76232812,R
4262,"3500 IDAHO AVE NW, Washington, DC, 20016",Match,Exact,"3500 Idaho Ave NW, WASHINGTON, DC, 20016","-77.07296,38.93633",76220860,L
4269,"3505 RUNNYMEDE PL NW, Washington, DC, 20015",Match,Exact,"3505 Runnymede Pl NW, WASHINGTON, DC, 20015","-77.07127,38.970596",76219180,R
4277,"3510 10TH ST NW, Washington, DC, 20010",Match,Exact,"3510 10th St NW, WASHINGTON, DC, 20010","-77.02759,38.933132",76224048,L
4285,"3513 R ST NW, Washington, DC, 20007",Match,Exact,"3513 R St NW, WASHINGTON, DC, 20007","-77.06958,38.913666",76221079,R
4292,"3517 ALTON PL NW, Washington, DC, 20008",Match,Exact,"3517 Alton Pl NW, WASHINGTON, DC, 20008","-77.06749,38.9471",76220551,R
4299,"3521 17TH ST NE, Washington, DC, 20018",Match,Exact,"3521 17th St NE, WASHINGTON, DC, 20018","-76.98118,38.933266",76228817,R
4308,"3527 RUNNYMEDE PL NW, Washington, DC, 20015",No_Match,,,"38.9706736,-77.0745457",,
4315,"3529 TILDEN ST NW, Washington, DC, 20008",Match,Exact,"3529 Tilden St NW, WASHINGTON, DC, 20008","-77.06988,38.941402",76220569,R
4326,"3535 HOLMEAD PL NW, Washington, DC, 20010",Match,Exact,"3535 Holmead Pl NW, WASHINGTON, DC, 20010","-77.03085,38.93554",76222961,R
4336,"3543 QUEBEC ST NW, Washington, DC, 20016",Match,Exact,"3543 Quebec St NW, WASHINGTON, DC, 20016","-77.069855,38.938164",76220567,R
4343,"3556 FORT LINCOLN DR NE, Washington, DC, 20018",No_Match,,,"38.9222856,-76.9538108",,
4353,"3600 MACOMB ST NW, Washington, DC, 20016",Match,Exact,"3600 Macomb St NW, WASHINGTON, DC, 20016","-77.07096,38.93347",76220875,L
4360,"3601 PORTER ST NW, Washington, DC, 20016",Match,Exact,"3601 Porter St NW, WASHINGTON, DC, 20016","-77.07135,38.937347",76220862,R
4367,"3604 MORRISON ST NW, Washington, DC, 20015",Match,Exact,"3604 Morrison St NW, WASHINGTON, DC, 20015","-77.07023,38.963985",76219221,L
4374,"3608 24TH ST NE, Washington, DC, 20018",Match,Exact,"3608 24th St NE, WASHINGTON, DC, 20018","-76.97218,38.93422",76229217,L
4383,"3610 T ST NW, Washington, DC, 20007",Match,Exact,"3610 T St NW, WASHINGTON, DC, 20007","-77.07142,38.915405",76221047,L
4390,"3612 WRIGHT TER NE, Washington, DC, 20018",No_Match,,,"38.8289655,-77.0271151",,
4401,"3615 MILITARY RD NW, Washington, DC, 20015",Match,Exact,"3615 Military Rd NW, WASHINGTON, DC, 20015","-77.06947,38.961033",76220339,R
4408,"3618 24TH ST NE, Washington, DC, 20018",Match,Exact,"3618 24th St NE, WASHINGTON, DC, 20018","-76.97218,38.93431",76229217,L
4416,"3622 13TH ST NW, Washington, DC, 20010",Match,Exact,"3622 13th St NW, WASHINGTON, DC, 20010","-77.02975,38.935005",76224030,L
4423,"3626 PROSPECT ST NW, Washington, DC, 20007",Match,Exact,"3626 Prospect St NW, WASHINGTON, DC, 20007","-77.07063,38.90585",76224821,L
4430,"3629 VEAZEY ST NW, Washington, DC, 20008",Match,Exact,"3629 Veazey St NW, WASHINGTON, DC, 20008","-77.07059,38.943985",76220556,R
4440,"3635 ORDWAY ST NW, Washington, DC, 20016",Match,Exact,"3635 Ordway St NW, WASHINGTON, DC, 20016","-77.07164,38.9363",76220859,R
4449,"3646 BANGOR ST SE, Washington, DC, 20020",Match,Exact,"3646 Bangor St SE, WASHINGTON, DC, 20020","-76.954765,38.860565",76232959,L
4456,"3656 HIGHWOOD DR SE, Washington, DC, 20020",Match,Exact,"3656 Highwood Dr SE, WASHINGTON, DC, 20020","-76.95334,38.872116",76232119,L
4464,"37 GIRARD ST NE, Washington, DC, 20002",Match,Exact,"37 Girard St NE, WASHINGTON, DC, 20002","-77.008354,38.925903",76236901,R
4473,"3706 S ST NW, Washington, DC, 20007",Match,Exact,"3706 S St NW, WASHINGTON, DC, 20007","-77.072914,38.914463",76221050,L
4482,"3709 LEGATION ST NW, Washington, DC, 20015",Match,Exact,"3709 Legation St NW, WASHINGTON, DC, 20015","-77.07154,38.96209",76220331,R
4489,"3711 WINDOM PL NW, Washington, DC, 20016",Match,Exact,"3711 Windom Pl NW, WASHINGTON, DC, 20016","-77.07272,38.945545",76220482,R
4496,"3715 R ST NW, Washington, DC, 20007",Match,Exact,"3715 R St NW, WASHINGTON, DC, 20007","-77.07299,38.91358",76221052,R
4503,"3717 MORRISON ST NW, Washington, DC, 20015",Match,Exact,"3717 Morrison St NW, WASHINGTON, DC, 20015","-77.07218,38.964012",76219176,R
4512,"3722 17TH ST NE, Washington, DC, 20018",Match,Exact,"3722 17th St NE, WASHINGTON, DC, 20018","-76.981415,38.935802",76228411,L
4519,"3723 JENIFER ST NW, Washington, DC, 20015",Match,Exact,"3723 Jenifer St NW, WASHINGTON, DC, 20015","-77.07129,38.95904",76220354,R
4526,"3724 T ST NW, Washington, DC, 20007",Match,Exact,"3724 T St NW, WASHINGTON, DC, 20007","-77.0732,38.91536",76221040,L
4533,"3728 BENTON ST NW, Washington, DC, 20007",Match,Exact,"3728 Benton St NW, WASHINGTON, DC, 20007","-77.07458,38.920666",76221011,L
