ID,Address,Match,MatchDetail,AddressMatch,LongLat,N,LR
1541,"1518 NEW JERSEY AVE NW, Washington, DC, 20001",Match,Exact,"1518 New Jersey Ave NW, WASHINGTON, DC, 20001","-77.01655,38.910286",76240006,L
1548,"1520 IRIS ST NW, Washington, DC, 20012",Match,Exact,"1520 Iris St NW, WASHINGTON, DC, 20012","-77.03516,38.98227",76221525,L
1556,"1521 OAK ST NW, Washington, DC, 20010",Match,Exact,"1521 Oak St NW, WASHINGTON, DC, 20010","-77.03556,38.934635",76222927,R
1564,"1523 25TH ST SE, Washington, DC, 20020",Match,Exact,"1523 25th St SE, WASHINGTON, DC, 20020","-76.970955,38.871944",76231791,R
1576,"1524 TRINIDAD AVE NE, Washington, DC, 20002",Match,Exact,"1524 Trinidad Ave NE, WASHINGTON, DC, 20002","-76.98465,38.90555",76230186,L
1586,"1526 26TH ST NW, Washington, DC, 20007",Match,Exact,"1526 26th St NW, WASHINGTON, DC, 20007","-77.05478,38.909615",76225146,L
1593,"1528 32ND ST NW, Washington, DC, 20007",Match,Exact,"1528 32nd St NW, WASHINGTON, DC, 20007","-77.063545,38.90962",76224891,L
1601,"153 ADAMS ST NW, Washington, DC, 20001",Match,Exact,"153 Adams St NW, WASHINGTON, DC, 20001","-77.013794,38.920246",76224567,R
1609,"1532 1ST ST NW, Washington, DC, 20001",Match,Exact,"1532 1st St NW, WASHINGTON, DC, 20001","-77.012184,38.910473",76226492,L
1617,"1533 PENNSYLVANIA AVE SE, Washington, DC, 20003",Match,Exact,"1533 Pennsylvania Ave SE, WASHINGTON, DC, 20003","-76.9833,38.879406",76240366,R
1627,"1536 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"1536 Constitution Ave NE, WASHINGTON, DC, 20002","-76.9831,38.89202",76230488,L
1636,"1538 D ST SE, Washington, DC, 20003",Match,Exact,"1538 D St SE, WASHINGTON, DC, 20003","-76.983086,38.884117",76230940,L
1645,"1542 1ST ST SW, Washington, DC, 20024",Match,Exact,"1542 1st St SW, WASHINGTON, DC, 20024","-77.01215,38.87147",76227262,L
1656,"1557 41ST ST SE, Washington, DC, 20020",Match,Exact,"1557 41st St SE, WASHINGTON, DC, 20020","-76.94378,38.867252",76233775,R
1663,"16 54TH ST SE, Washington, DC, 20019",Match,Exact,"16 54th St SE, WASHINGTON, DC, 20019","-76.9238,38.88925",76234085,L
1670,"1600 F ST NE, Washington, DC, 20002",Match,Exact,"1600 F St NE, WASHINGTON, DC, 20002","-76.98214,38.89668",76230453,L
1677,"1603 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1603 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.982124,38.886486",76230936,R
1684,"1606 6TH ST NW, Washington, DC, 20001",Match,Exact,"1606 6th St NW, WASHINGTON, DC, 20001","-77.01992,38.911446",76224461,L
1691,"1607 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1607 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.98207,38.886467",76230936,R
1700,"1608 ROXANNA RD NW, Washington, DC, 20012",Match,Exact,"1608 Roxanna Rd NW, WASHINGTON, DC, 20012","-77.03648,38.989647",76221354,L
1709,"1610 13TH ST NW, Washington, DC, 20009",Match,Exact,"1610 13th St NW, WASHINGTON, DC, 20009","-77.02964,38.911827",76226049,L
1718,"1612 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1612 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.98198,38.886456",76230936,L
1727,"1615 1ST ST NW, Washington, DC, 20001",Match,Exact,"1615 1st St NW, WASHINGTON, DC, 20001","-77.012146,38.91159",76224659,R
1735,"1616 CORCORAN ST NW, Washington, DC, 20009",Match,Exact,"1616 Corcoran St NW, WASHINGTON, DC, 20009","-77.03718,38.911854",611389807,L
1742,"1616 WEBSTER ST NW, Washington, DC, 20011",Match,Exact,"1616 Webster St NW, WASHINGTON, DC, 20011","-77.03787,38.94399",76222396,L
1755,"1618 32ND ST NW, Washington, DC, 20007",Match,Exact,"1618 32nd St NW, WASHINGTON, DC, 20007","-77.06391,38.91098",76224885,L
1763,"1618 Q ST NW, Washington, DC, 20009",Match,Exact,"1618 Q St NW, WASHINGTON, DC, 20009","-77.03721,38.911114",632575723,L
1770,"1620 DECATUR ST NW, Washington, DC, 20011",Match,Exact,"1620 Decatur St NW, WASHINGTON, DC, 20011","-77.03698,38.94825",76222361,L
1778,"1621 MONTAGUE ST NW, Washington, DC, 20011",Match,Exact,"1621 Montague St NW, WASHINGTON, DC, 20011","-77.03686,38.959297",76222252,R
1785,"1622 JUNIPER ST NW, Washington, DC, 20012",Match,Exact,"1622 Juniper St NW, WASHINGTON, DC, 20012","-77.03684,38.983204",76221474,L
1792,"1625 A ST SE, Washington, DC, 20003",Match,Exact,"1625 A St SE, WASHINGTON, DC, 20003","-76.98183,38.88866",76230513,R
1799,"1627 E ST SE, Washington, DC, 20003",Match,Exact,"1627 E St SE, WASHINGTON, DC, 20003","-76.9818,38.882824",76230975,R
1807,"1629 VAN BUREN ST NW, Washington, DC, 20012",Match,Exact,"1629 Van Buren St NW, WASHINGTON, DC, 20012","-77.03691,38.969727",76221575,R
1817,"1631 MONROE ST NW, Washington, DC, 20010",No_Match,,,"38.9332382,-77.0397947",,
1824,"1633 VAN BUREN ST NW, Washington, DC, 20012",Match,Exact,"1633 Van Buren St NW, WASHINGTON, DC, 20012","-77.03697,38.969727",76221575,R
1833,"1636 ARGONNE PL NW, Washington, DC, 20009",Match,Exact,"1636 Argonne Pl NW, WASHINGTON, DC, 20009","-77.038185,38.92657",76222915,L
1843,"1639 POTOMAC AVE SE, Washington, DC, 20003",Match,Exact,"1639 Potomac Ave SE, WASHINGTON, DC, 20003","-76.98163,38.88189",76230977,R
1850,"1643 NEW JERSEY AVE NW, Washington, DC, 20001",Match,Exact,"1643 New Jersey Ave NW, WASHINGTON, DC, 20001","-77.017136,38.912025",76224476,R
1861,"1648 40TH ST SE, Washington, DC, 20020",Match,Exact,"1648 40th St SE, WASHINGTON, DC, 20020","-76.94678,38.866535",76233768,L
1868,"165 D ST SE, Washington, DC, 20003",Match,Exact,"165 D St SE, WASHINGTON, DC, 20003","-77.004036,38.88505",76230540,R
1876,"1655 FORT DAVIS PL SE, Washington, DC, 20020",Match,Exact,"1655 Fort Davis Pl SE, WASHINGTON, DC, 20020","-76.947395,38.866802",76233767,R
1883,"166 BRYANT ST NW, Washington, DC, 20001",Match,Exact,"166 Bryant St NW, WASHINGTON, DC, 20001","-77.01394,38.92083",76224582,L
1892,"1667 35TH ST NW, Washington, DC, 20007",Match,Exact,"1667 35th St NW, WASHINGTON, DC, 20007","-77.06924,38.912823",76221082,R
1904,"168 TODD PL NE, Washington, DC, 20002",Match,Exact,"168 Todd Pl NE, WASHINGTON, DC, 20002","-77.00426,38.916294",76228609,L
1911,"17 19TH ST SE, Washington, DC, 20003",Match,Exact,"17 19th St SE, WASHINGTON, DC, 20003","-76.97728,38.889576",76231383,R
1920,"1700 HOBART ST NW, Washington, DC, 20009",Match,Exact,"1700 Hobart St NW, WASHINGTON, DC, 20009","-77.04012,38.927963",632575807,L
1927,"1702 KALMIA RD NW, Washington, DC, 20012",Match,Exact,"1702 Kalmia Rd NW, WASHINGTON, DC, 20012","-77.041916,38.98644",76221459,L
1935,"1703 VERMONT AVE NW, Washington, DC, 20009",Match,Exact,"1703 Vermont Ave NW, WASHINGTON, DC, 20009","-77.02783,38.91268",76237761,R
1944,"1706 CRESTWOOD DR NW, Washington, DC, 20011",Match,Exact,"1706 Crestwood Dr NW, WASHINGTON, DC, 20011","-77.03929,38.939415",76222407,L
1951,"1708 L ST NE, Washington, DC, 20002",Match,Exact,"1708 L St NE, WASHINGTON, DC, 20002","-76.97929,38.90373",76230274,L
1958,"171 UHLAND TER NE, Washington, DC, 20002",Match,Exact,"171 Uhland Ter NE, WASHINGTON, DC, 20002","-77.004,38.91754",76228605,R
1965,"1711 MONTELLO AVE NE, Washington, DC, 20002",Match,Exact,"1711 Montello Ave NE, WASHINGTON, DC, 20002","-76.98559,38.909294",76230104,R
1974,"1713 WILLARD ST NW, Washington, DC, 20009",Match,Exact,"1713 Willard St NW, WASHINGTON, DC, 20009","-77.03899,38.9163",76223066,R
1982,"1715 HOBART ST NW, Washington, DC, 20009",Match,Exact,"1715 Hobart St NW, WASHINGTON, DC, 20009","-77.040306,38.928",632575807,R
1990,"1716 BAY ST SE, Washington, DC, 20003",Match,Exact,"1716 Bay St SE, WASHINGTON, DC, 20003","-76.980415,38.886658",76230533,L
1999,"1717 Q ST NW, Washington, DC, 20009",Match,Exact,"1717 Q St NW, WASHINGTON, DC, 20009","-77.039116,38.91114",76225607,R
2008,"1720 5TH ST NW, Washington, DC, 20001",Match,Exact,"1720 5th St NW, WASHINGTON, DC, 20001","-77.01894,38.913445",76224457,L
2017,"1721 P ST NW, Washington, DC, 20036",Match,Exact,"1721 P St NW, WASHINGTON, DC, 20036","-77.03923,38.909657",76225590,R
2024,"1724 5TH ST NW, Washington, DC, 20001",Match,Exact,"1724 5th St NW, WASHINGTON, DC, 20001","-77.01894,38.913475",76224457,L
2031,"1726 34TH ST NW, Washington, DC, 20007",Match,Exact,"1726 34th St NW, WASHINGTON, DC, 20007","-77.06794,38.91405",76221229,L
2040,"1728 CHURCH ST NW, Washington, DC, 20036",Match,Exact,"1728 Church St NW, WASHINGTON, DC, 20036","-77.03947,38.910374",76225587,L
2050,"1729 WEBSTER ST NW, Washington, DC, 20011",Match,Exact,"1729 Webster St NW, WASHINGTON, DC, 20011","-77.03957,38.94402",76222381,R
2059,"1731 R ST NW, Washington, DC, 20009",Match,Exact,"1731 R St NW, WASHINGTON, DC, 20009","-77.039764,38.912624",76223112,R
2068,"1732 WEBSTER ST NE, Washington, DC, 20017",Match,Exact,"1732 Webster St NE, WASHINGTON, DC, 20017","-76.98097,38.944244",76228383,L
2075,"1734 R ST NW, Washington, DC, 20009",Match,Exact,"1734 R St NW, WASHINGTON, DC, 20009","-77.03998,38.912598",76223112,L
2084,"1736 L ST NE, Washington, DC, 20002",Match,Exact,"1736 L St NE, WASHINGTON, DC, 20002","-76.978874,38.90373",76230276,L
2091,"1738 LINCOLN RD NE, Washington, DC, 20002",Match,Exact,"1738 Lincoln Rd NE, WASHINGTON, DC, 20002","-77.00828,38.913563",76224693,L
2098,"1741 A ST SE, Washington, DC, 20003",Match,Exact,"1741 A St SE, WASHINGTON, DC, 20003","-76.98003,38.88866",76230528,R
2107,"1745 CRESTWOOD DR NW, Washington, DC, 20011",Match,Exact,"1745 Crestwood Dr NW, WASHINGTON, DC, 20011","-77.0398,38.938484",76222407,R
2119,"1750 KENYON ST NW, Washington, DC, 20010",Match,Exact,"1750 Kenyon St NW, WASHINGTON, DC, 20010","-77.0401,38.929676",76222897,L
2128,"1755 HOBART ST NW, Washington, DC, 20009",Match,Exact,"1755 Hobart St NW, WASHINGTON, DC, 20009","-77.04137,38.928017",632575807,R
2137,"1762 41ST PL SE, Washington, DC, 20020",Match,Exact,"1762 41st Pl SE, WASHINGTON, DC, 20020","-76.944756,38.867134",76233773,L
2144,"1768 KILBOURNE PL NW, Washington, DC, 20010",Match,Exact,"1768 Kilbourne Pl NW, WASHINGTON, DC, 20010","-77.040504,38.930553",76222866,L
2153,"1782 41ST PL SE, Washington, DC, 20020",Match,Exact,"1782 41st Pl SE, WASHINGTON, DC, 20020","-76.944756,38.86689",76233773,L
2163,"1800 8TH ST NW, Washington, DC, 20001",Match,Exact,"1800 8th St NW, WASHINGTON, DC, 20001","-77.022964,38.914165",76224400,L
2170,"1801 MASSACHUSETTS AVE SE, Washington, DC, 20003",Match,Exact,"1801 Massachusetts Ave SE, WASHINGTON, DC, 20003","-76.97892,38.8851",76243559,R
2177,"1803 16TH ST SE, Washington, DC, 20020",Match,Exact,"1803 16th St SE, WASHINGTON, DC, 20020","-76.98225,38.86812",76231146,R
2185,"1805 2ND ST NW, Washington, DC, 20001",Match,Exact,"1805 2nd St NW, WASHINGTON, DC, 20001","-77.01417,38.914227",76224623,R
2193,"1808 CORCORAN ST NW, Washington, DC, 20009",Match,Exact,"1808 Corcoran St NW, WASHINGTON, DC, 20009","-77.041855,38.911858",76225309,L
2201,"1810 S ST NW, Washington, DC, 20009",Match,Exact,"1810 S St NW, WASHINGTON, DC, 20009","-77.041916,38.91408",76222806,L
2210,"1812 NEWTON ST NE, Washington, DC, 20018",Match,Exact,"1812 Newton St NE, WASHINGTON, DC, 20018","-76.97933,38.934113",76229133,L
2218,"1814 24TH ST NW, Washington, DC, 20008",Match,Exact,"1814 24th St NW, WASHINGTON, DC, 20008","-77.05262,38.914486",76222653,L
2226,"1815 16TH ST NW, Washington, DC, 20009",Match,Exact,"1815 16th St NW, WASHINGTON, DC, 20009","-77.03649,38.91465",76223186,R
2237,"18151/2 EAST CAPITOL ST SE, Washington, DC, 20003",No_Match,,,"38.8894082,-76.9803817",,
2244,"1817 L ST NE, Washington, DC, 20002",Match,Exact,"1817 L St NE, WASHINGTON, DC, 20002","-76.977715,38.9037",76231244,R
2253,"1819 HAMLIN ST NE, Washington, DC, 20018",Match,Exact,"1819 Hamlin St NE, WASHINGTON, DC, 20018","-76.978714,38.927723",76236629,R
2260,"1820 H PL NE, Washington, DC, 20002",Match,Exact,"1820 H Pl NE, WASHINGTON, DC, 20002","-76.977196,38.900883",76231256,L
2271,"1822 FLORIDA AVE NW, Washington, DC, 20009",Match,Exact,"1822 Florida Ave NW, WASHINGTON, DC, 20009","-77.043,38.916096",76223063,L
2278,"1824 TUBMAN RD SE, Washington, DC, 20020",No_Match,,,"38.8491987,-76.9810958",,
2285,"1827 A ST SE, Washington, DC, 20003",Match,Exact,"1827 A St SE, WASHINGTON, DC, 20003","-76.97849,38.888657",76231391,R
2292,"1830 6TH ST NW, Washington, DC, 20001",Match,Exact,"1830 6th St NW, WASHINGTON, DC, 20001","-77.01992,38.91454",76224434,L
2299,"1831 INGLESIDE TER NW, Washington, DC, 20010",Match,Exact,"1831 Ingleside Ter NW, WASHINGTON, DC, 20010","-77.04176,38.93493",76222566,R
2306,"1833 PRIMROSE RD NW, Washington, DC, 20012",No_Match,,,"38.9912151,-77.0484577",,
2317,"1836 NEWTON ST NE, Washington, DC, 20018",Match,Exact,"1836 Newton St NE, WASHINGTON, DC, 20018","-76.97895,38.934113",76229133,L
2324,"1837 SWANN ST NW, Washington, DC, 20009",Match,Exact,"1837 Swann St NW, WASHINGTON, DC, 20009","-77.042336,38.91485",76222804,R
2333,"1840 PRIMROSE RD NW, Washington, DC, 20012",Match,Exact,"1840 Primrose Rd NW, WASHINGTON, DC, 20012","-77.04625,38.991184",76221306,L
2341,"1844 KENDALL ST NE, Washington, DC, 20002",Match,Exact,"1844 Kendall St NE, WASHINGTON, DC, 20002","-76.986336,38.911922",635190585,L
2348,"1847 47TH PL NW, Washington, DC, 20007",Match,Exact,"1847 47th Pl NW, WASHINGTON, DC, 20007","-77.09027,38.91328",76220195,R
2357,"1852 BILTMORE ST NW, Washington, DC, 20009",Match,Exact,"1852 Biltmore St NW, WASHINGTON, DC, 20009","-77.04481,38.922318",76237707,L
2366,"1864 BRYANT ST NE, Washington, DC, 20018",Match,Exact,"1864 Bryant St NE, WASHINGTON, DC, 20018","-76.97752,38.921303",76229323,L
2374,"1882 MONROE ST NW, Washington, DC, 20010",Match,Exact,"1882 Monroe St NW, WASHINGTON, DC, 20010","-77.04362,38.933273",76222574,L
2381,"19 SEATON PL NW, Washington, DC, 20001",Match,Exact,"19 Seaton Pl NW, WASHINGTON, DC, 20001","-77.00982,38.914837",76237772,R
2390,"1901 9 1/2 ST NW, Washington, DC, 20001",No_Match,,,"38.9160302,-77.0267357",,
2397,"1905 11TH ST NW, Washington, DC, 20001",Match,Exact,"1905 11th St NW, WASHINGTON, DC, 20001","-77.02702,38.9157",76224303,R
2405,"1908 35TH ST NW, Washington, DC, 20007",Match,Exact,"1908 35th St NW, WASHINGTON, DC, 20007","-77.06939,38.915607",76221072,L
2415,"1911 PARK RD NW, Washington, DC, 20010",Match,Exact,"1911 Park Rd NW, WASHINGTON, DC, 20010","-77.04464,38.932922",76222569,R
2422,"1916 NEW HAMPSHIRE AVE NW, Washington, DC, 20009",Match,Exact,"1916 New Hampshire Ave NW, WASHINGTON, DC, 20009","-77.03764,38.915855",76243053,L
2430,"1918 U PL SE, Washington, DC, 20020",Match,Exact,"1918 U Pl SE, WASHINGTON, DC, 20020","-76.97782,38.866226",623706747,L
2440,"1922 2ND ST NE, Washington, DC, 20001",Match,Non_Exact,"1922 2nd St NE, WASHINGTON, DC, 20002","-77.003525,38.91635",76228608,L
2447,"1923 RHODE ISLAND AVE NE, Washington, DC, 20018",Match,Exact,"1923 Rhode Island Ave NE, WASHINGTON, DC, 20018","-76.97787,38.928238",76229169,R
2456,"1926 RANDOLPH ST NE, Washington, DC, 20018",Match,Exact,"1926 Randolph St NE, WASHINGTON, DC, 20018","-76.97708,38.938324",76229070,L
2465,"1928 NAYLOR RD SE, Washington, DC, 20020",Match,Exact,"1928 Naylor Rd SE, WASHINGTON, DC, 20020","-76.97708,38.872864",76231711,L
2472,"1932 1ST ST NE, Washington, DC, 20002",Match,Exact,"1932 1st St NE, WASHINGTON, DC, 20002","-77.00656,38.916527",76224708,L
2481,"1936 SUMMIT PL NE, Washington, DC, 20002",Match,Exact,"1936 Summit Pl NE, WASHINGTON, DC, 20002","-77.00511,38.916447",76224724,L
2488,"1946 2ND ST NW, Washington, DC, 20001",No_Match,,,"38.9169202,-77.0170767",,
2495,"2 6TH ST NE, Washington, DC, 20002",No_Match,,,"38.8900912,-77.0008147",,
2504,"20 Q ST NW, Washington, DC, 20001",Match,Exact,"20 Q St NW, WASHINGTON, DC, 20001","-77.01033,38.911106",76226493,L
2511,"2001 RANDOLPH ST NE, Washington, DC, 20018",Match,Exact,"2001 Randolph St NE, WASHINGTON, DC, 20018","-76.97617,38.938293",76229076,R
2520,"2004 KLINGLE RD NW, Washington, DC, 20010",Match,Exact,"2004 Klingle Rd NW, WASHINGTON, DC, 20010","-77.045654,38.933086",76222568,L
2527,"2007 FRANKLIN ST NE, Washington, DC, 20018",Match,Exact,"2007 Franklin St NE, WASHINGTON, DC, 20018","-76.976006,38.925564",76229201,R
2534,"201 OGLETHORPE ST NW, Washington, DC, 20011",Match,Exact,"201 Oglethorpe St NW, WASHINGTON, DC, 20011","-77.014694,38.961327",76223708,R
2541,"2013 GALES ST NE, Washington, DC, 20002",Match,Exact,"2013 Gales St NE, WASHINGTON, DC, 20002","-76.97561,38.89738",76231330,R
2550,"2017 HAMLIN ST NE, Washington, DC, 20018",Match,Exact,"2017 Hamlin St NE, WASHINGTON, DC, 20018","-76.975464,38.927708",76229200,R
2557,"2020 32ND PL SE, Washington, DC, 20020",Match,Exact,"2020 32nd Pl SE, WASHINGTON, DC, 20020","-76.960464,38.865246",76232084,L
2564,"2024 10TH ST NW, Washington, DC, 20001",Match,Exact,"2024 10th St NW, WASHINGTON, DC, 20001","-77.02601,38.917297",76224328,L
2573,"2027 NEWTON ST NE, Washington, DC, 20018",Match,Exact,"2027 Newton St NE, WASHINGTON, DC, 20018","-76.97572,38.934086",76229145,R
2580,"203 15TH ST NE, Washington, DC, 20002",Match,Exact,"203 15th St NE, WASHINGTON, DC, 20002","-76.98363,38.892246",76230485,R
2589,"2034 HILLYER PL NW, Washington, DC, 20009",Match,Exact,"2034 Hillyer Pl NW, WASHINGTON, DC, 20009","-77.04552,38.911854",76225271,L
2598,"204 CHANNING ST NE, Washington, DC, 20002",Match,Exact,"204 Channing St NE, WASHINGTON, DC, 20002","-77.00338,38.92238",76228557,L
2605,"205 6TH ST SE, Washington, DC, 20003",Match,Exact,"205 6th St SE, WASHINGTON, DC, 20003","-76.998474,38.8875",76229937,R
2612,"208 36TH ST NE, Washington, DC, 20019",Match,Exact,"208 36th St NE, WASHINGTON, DC, 20019","-76.952,38.892704",76233093,R
2621,"209 BATES ST NW, Washington, DC, 20001",Match,Exact,"209 Bates St NW, WASHINGTON, DC, 20001","-77.013794,38.910397",76226496,R
2628,"21 RHODE ISLAND AVE NW, Washington, DC, 20001",Match,Exact,"21 Rhode Island Ave NW, WASHINGTON, DC, 20001","-77.00977,38.91657",76224680,R
2637,"2100 T ST SE, Washington, DC, 20020",Match,Exact,"2100 T St SE, WASHINGTON, DC, 20020","-76.97581,38.867496",76231757,L
2644,"2104 D ST NE, Washington, DC, 20002",Match,Exact,"2104 D St NE, WASHINGTON, DC, 20002","-76.97493,38.894794",76231364,L
2651,"211 INGRAHAM ST NW, Washington, DC, 20011",Match,Exact,"211 Ingraham St NW, WASHINGTON, DC, 20011","-77.013916,38.954494",76223784,R
2661,"21151/2 S ST NW, Washington, DC, 20008",No_Match,,,"38.9140798,-77.0114022",,
2668,"2118 4TH ST NE, Washington, DC, 20002",Match,Exact,"2118 4th St NE, WASHINGTON, DC, 20002","-77.00059,38.91834",76228598,L
2675,"212 DIVISION AVE NE, Washington, DC, 20019",Match,Exact,"212 Division Ave NE, WASHINGTON, DC, 20019","-76.92784,38.892338",76234060,L
2684,"2120 HUIDEKOPER PL NW, Washington, DC, 20007",Match,Exact,"2120 Huidekoper Pl NW, WASHINGTON, DC, 20007","-77.07426,38.918495",76221016,L
2691,"2125 10TH ST NW, Washington, DC, 20001",Match,Exact,"2125 10th St NW, WASHINGTON, DC, 20001","-77.02598,38.91879",76224273,R
2700,"2130 YOUNG ST SE, Washington, DC, 20020",Match,Exact,"2130 Young St SE, WASHINGTON, DC, 20020","-76.97524,38.872353",624430685,L
2707,"2132 LEROY PL NW, Washington, DC, 20008",Match,Exact,"2132 Leroy Pl NW, WASHINGTON, DC, 20008","-77.04707,38.91566",76222747,L
2714,"214 14TH PL NE, Washington, DC, 20002",Match,Exact,"214 14th Pl NE, WASHINGTON, DC, 20002","-76.98459,38.892372",76230443,L
2721,"215 15TH ST NE, Washington, DC, 20002",Match,Exact,"215 15th St NE, WASHINGTON, DC, 20002","-76.98363,38.892616",76230444,R
2728,"216 7TH ST NE, Washington, DC, 20002",Match,Exact,"216 7th St NE, WASHINGTON, DC, 20002","-76.996185,38.892483",76229967,L
2740,"219 17TH ST NE, Washington, DC, 20002",Match,Exact,"219 17th St NE, WASHINGTON, DC, 20002","-76.98074,38.89229",76230474,R
2755,"2200 15TH ST NE, Washington, DC, 20018",Match,Exact,"2200 15th St NE, WASHINGTON, DC, 20018","-76.98207,38.919228",76228980,L
2765,"2206 BRYAN PL SE, Washington, DC, 20020",Match,Exact,"2206 Bryan Pl SE, WASHINGTON, DC, 20020","-76.986885,38.860416",76232408,L
2773,"221 44TH ST NE, Washington, DC, 20019",No_Match,,,"38.8925472,-76.9410797",,
2782,"2212 13TH ST NE, Washington, DC, 20018",Match,Exact,"2212 13th St NE, WASHINGTON, DC, 20018","-76.98695,38.919495",76228920,L
2791,"2218 12TH PL NW, Washington, DC, 20009",Match,Exact,"2218 12th Pl NW, WASHINGTON, DC, 20009","-77.02885,38.91992",76224251,L
2799,"2221 RIDGE PL SE, Washington, DC, 20020",Match,Exact,"2221 Ridge Pl SE, WASHINGTON, DC, 20020","-76.974556,38.868847",76231759,R
2806,"2225 CHESTER ST SE, Washington, DC, 20020",Match,Exact,"2225 Chester St SE, WASHINGTON, DC, 20020","-76.98696,38.864063",76231111,R
2815,"223 42ND ST NE, Washington, DC, 20019",Match,Exact,"223 42nd St NE, WASHINGTON, DC, 20019","-76.94259,38.893295",76233177,R
2822,"2230 HUNTER PL SE, Washington, DC, 20020",Match,Exact,"2230 Hunter Pl SE, WASHINGTON, DC, 20020","-76.98432,38.859566",76232703,L
2831,"2236 11TH ST NW, Washington, DC, 20001",Match,Exact,"2236 11th St NW, WASHINGTON, DC, 20001","-77.027054,38.919785",76224258,L
2839,"2241 OBSERVATORY PL NW, Washington, DC, 20007",Match,Exact,"2241 Observatory Pl NW, WASHINGTON, DC, 20007","-77.07412,38.919815",76221010,R
2854,"2248 CATHEDRAL AVE NW, Washington, DC, 20008",Match,Exact,"2248 Cathedral Ave NW, WASHINGTON, DC, 20008","-77.05144,38.927284",76222546,L
2863,"225 RHODE ISLAND AVE NW, Washington, DC, 20001",Match,Exact,"225 Rhode Island Ave NW, WASHINGTON, DC, 20001","-77.01468,38.914864",76224621,R
2872,"226 RITTENHOUSE ST NE, Washington, DC, 20011",Match,Exact,"226 Rittenhouse St NE, WASHINGTON, DC, 20011","-77.00424,38.965515",76222142,L
2883,"227 F ST NE, Washington, DC, 20002",Match,Exact,"227 F St NE, WASHINGTON, DC, 20002","-77.00308,38.897324",76229811,R
2890,"228 SAVANNAH ST SE, Washington, DC, 20032",Match,Exact,"228 Savannah St SE, WASHINGTON, DC, 20032","-77.00239,38.840973",76232251,L
2898,"23 BRYANT ST NE, Washington, DC, 20002",Match,Exact,"23 Bryant St NE, WASHINGTON, DC, 20002","-77.00866,38.921295",76224672,R
2905,"230 55TH ST NE, Washington, DC, 20019",Match,Exact,"230 55th St NE, WASHINGTON, DC, 20019","-76.92262,38.89182",76234088,L
2912,"2301 WAGNER ST SE, Washington, DC, 20020",Match,Exact,"2301 Wagner St SE, WASHINGTON, DC, 20020","-76.972466,38.860676",76239781,R
2919,"2307 1ST ST NW, Washington, DC, 20001",Match,Exact,"2307 1st St NW, WASHINGTON, DC, 20001","-77.01213,38.920345",76224583,R
2926,"231 16TH ST SE, Washington, DC, 20003",Match,Exact,"231 16th St SE, WASHINGTON, DC, 20003","-76.98224,38.88645",76230935,R
2934,"2316 HIGH ST SE, Washington, DC, 20020",Match,Exact,"2316 High St SE, WASHINGTON, DC, 20020","-76.98693,38.86212",76231125,L
2941,"232 S ST NE, Washington, DC, 20002",Match,Exact,"232 S St NE, WASHINGTON, DC, 20002","-77.00255,38.914093",76228628,L
2948,"2324 SOUTHERN AVE SE, Washington, DC, 20020",Match,Exact,"2324 Southern Ave SE, WASHINGTON, DC, 20020","-76.97131,38.844627",76232869,L
2956,"2329 3RD ST NE, Washington, DC, 20002",Match,Exact,"2329 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.920826",76228573,R
2965,"2335 3RD ST NE, Washington, DC, 20002",Match,Exact,"2335 3rd St NE, WASHINGTON, DC, 20002","-77.002014,38.920864",76228573,R
2976,"2346 S ST NW, Washington, DC, 20008",Match,Exact,"2346 S St NW, WASHINGTON, DC, 20008","-77.05155,38.914074",76222657,L
2984,"238 56TH ST NE, Washington, DC, 20019",Match,Exact,"238 56th St NE, WASHINGTON, DC, 20019","-76.9215,38.892162",76237201,L
2996,"240 60TH ST NE, Washington, DC, 20019",Match,Exact,"240 60th St NE, WASHINGTON, DC, 20019","-76.915054,38.892403",76234181,L
3005,"2408 37TH ST NW, Washington, DC, 20007",Match,Exact,"2408 37th St NW, WASHINGTON, DC, 20007","-77.07312,38.921314",76240144,L
3015,"241 OGLETHORPE ST NE, Washington, DC, 20011",Match,Exact,"241 Oglethorpe St NE, WASHINGTON, DC, 20011","-77.003586,38.961254",76240087,R
3022,"2412 SKYLAND PL SE, Washington, DC, 20020",Match,Exact,"2412 Skyland Pl SE, WASHINGTON, DC, 20020","-76.972496,38.85925",76239766,L
3031,"2417 TUNLAW RD NW, Washington, DC, 20007",Match,Exact,"2417 Tunlaw Rd NW, WASHINGTON, DC, 20007","-77.07413,38.92158",76220997,R
3042,"2420 NORTH CAPITOL ST NW, Washington, DC, 20002",Match,Exact,"2420 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.921555",76224667,L
3052,"2429 CALIFORNIA ST NW, Washington, DC, 20008",Match,Exact,"2429 California St NW, WASHINGTON, DC, 20008","-77.05343,38.91559",76222637,R
