ID,Address,Match,MatchDetail,AddMatch,LongLat,N,LR
4017,"530 5TH ST SE, Washington, DC, 20003",Match,Exact,"530 5th St SE, WASHINGTON, DC, 20003","-76.9995,38.882458",76230597,L
4942,"919 6TH ST NE, Washington, DC, 20002",Match,Exact,"919 6th St NE, WASHINGTON, DC, 20002","-76.99843,38.90158",76229737,R
3412,"427 Q ST NW, Washington, DC, 20001",Match,Exact,"427 Q St NW, WASHINGTON, DC, 20001","-77.01731,38.911137",76226223,R
1642,"1820 D ST SE, Washington, DC, 20003",Match,Exact,"1820 D St SE, WASHINGTON, DC, 20003","-76.97859,38.884113",76231601,L
2172,"24 GIRARD ST NE, Washington, DC, 20002",Match,Exact,"24 Girard St NE, WASHINGTON, DC, 20002","-77.00857,38.925903",76236901,L
4012,"529 24TH ST NE, Washington, DC, 20002",Match,Exact,"529 24th St NE, WASHINGTON, DC, 20002","-76.97263,38.89647",76231411,R
3227,"403 M ST NW, Washington, DC, 20001",Match,Exact,"403 M St NW, WASHINGTON, DC, 20001","-77.016365,38.90566",76226269,R
2777,"3248 ROBERT CLIFTON WEAVER WAY NE, Washington, DC, 20018",No_Match,,,,,
797,"136 RHODE ISLAND AVE NW, Washington, DC, 20001",Match,Exact,"136 Rhode Island Ave NW, WASHINGTON, DC, 20001","-77.01376,38.91515",76224636,L
2772,"3242 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"3242 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.06524,38.912563",76221245,L
3017,"3608 PARK PL NW, Washington, DC, 20010",Match,Exact,"3608 Park Pl NW, WASHINGTON, DC, 20010","-77.019196,38.934563",76224158,L
792,"1359 FLORIDA AVE NE, Washington, DC, 20002",Match,Exact,"1359 Florida Ave NE, WASHINGTON, DC, 20002","-76.986404,38.901123",76230170,R
3022,"3610 DAKOTA AVE NE, Washington, DC, 20018",Match,Non_Exact,"3610 South Dakota Ave NE, WASHINGTON, DC, 20018","-76.974655,38.934235",76229132,L
997,"1439 Q ST NW, Washington, DC, 20009",Match,Exact,"1439 Q St NW, WASHINGTON, DC, 20009","-77.03299,38.91114",76225684,R
2782,"325 W ST NE, Washington, DC, 20002",Match,Exact,"325 W St NE, WASHINGTON, DC, 20002","-77.00165,38.919178",76228597,R
992,"1438 FAIRMONT ST NW, Washington, DC, 20009",Match,Exact,"1438 Fairmont St NW, WASHINGTON, DC, 20009","-77.032974,38.92448",76223143,L
1637,"1818 24TH ST NW, Washington, DC, 20008",Match,Exact,"1818 24th St NW, WASHINGTON, DC, 20008","-77.05262,38.91459",76222653,L
2187,"2407 NORTH CAPITOL ST NE, Washington, DC, 20002",Match,Exact,"2407 N Capitol St NE, WASHINGTON, DC, 20002","-77.009026,38.92142",76224667,R
3427,"4309 4TH ST NW, Washington, DC, 20011",Match,Exact,"4309 4th St NW, WASHINGTON, DC, 20011","-77.01717,38.943314",76223628,R
3232,"4038 CHANCERY CT NW, Washington, DC, 20007",Match,Exact,"4038 Chancery Ct NW, WASHINGTON, DC, 20007","-77.07727,38.914516",76235971,R
1632,"1816 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1816 Upshur St NW, WASHINGTON, DC, 20011","-77.04176,38.941864",76222384,L
4957,"923 9TH ST NE, Washington, DC, 20002",Match,Exact,"923 9th St NE, WASHINGTON, DC, 20002","-76.99374,38.901623",76229797,R
3422,"4301 ARGYLE TER NW, Washington, DC, 20011",Match,Exact,"4301 Argyle Ter NW, WASHINGTON, DC, 20011","-77.04299,38.94306",76237336,R
4952,"921 F ST NE, Washington, DC, 20002",Match,Exact,"921 F St NE, WASHINGTON, DC, 20002","-76.9935,38.89732",76229980,R
2182,"2402 10TH ST NE, Washington, DC, 20018",Match,Exact,"2402 10th St NE, WASHINGTON, DC, 20018","-76.99245,38.921642",76228673,L
4007,"527 BUCHANAN ST NW, Washington, DC, 20011",Match,Exact,"527 Buchanan St NW, WASHINGTON, DC, 20011","-77.019936,38.946335",76223583,R
782,"1355 IVES PL SE, Washington, DC, 20003",Match,Exact,"1355 Ives Pl SE, WASHINGTON, DC, 20003","-76.986565,38.879005",76244105,R
1867,"2033 ROSEMONT AVE NW, Washington, DC, 20010",Match,Non_Exact,"2033 Rosemount Ave NW, WASHINGTON, DC, 20010","-77.0467,38.933235",76222558,R
2912,"3409 PROSPECT ST NW, Washington, DC, 20007",Match,Exact,"3409 Prospect St NW, WASHINGTON, DC, 20007","-77.06795,38.905933",76224839,R
3047,"3625 YUMA ST NW, Washington, DC, 20008",Match,Exact,"3625 Yuma St NW, WASHINGTON, DC, 20008","-77.07036,38.946293",76220533,R
2702,"3201 15TH ST NE, Washington, DC, 20017",Match,Exact,"3201 15th St NE, WASHINGTON, DC, 20017","-76.984184,38.92996",76228829,R
787,"1357 TUCKERMAN ST NW, Washington, DC, 20011",Match,Exact,"1357 Tuckerman St NW, WASHINGTON, DC, 20011","-77.03179,38.96758",76221631,R
2917,"3412 O ST NW, Washington, DC, 20007",Match,Exact,"3412 O St NW, WASHINGTON, DC, 20007","-77.06803,38.90774",76224828,L
1862,"2030 TUNLAW RD NW, Washington, DC, 20007",Match,Exact,"2030 Tunlaw Rd NW, WASHINGTON, DC, 20007","-77.07192,38.91764",76236505,L
3442,"4319 3RD ST NW, Washington, DC, 20011",Match,Exact,"4319 3rd St NW, WASHINGTON, DC, 20011","-77.01545,38.943466",76223924,R
4002,"526 POWHATAN PL NW, Washington, DC, 20011",Match,Exact,"526 Powhatan Pl NW, WASHINGTON, DC, 20011","-77.020325,38.963223",76223354,L
2707,"3205 CHERRY HILL LN NW, Washington, DC, 20007",Match,Exact,"3205 Cherry Hill Ln NW, WASHINGTON, DC, 20007","-77.062874,38.90343",76224934,R
2507,"30 HANOVER PL NW, Washington, DC, 20001",Match,Exact,"30 Hanover Pl NW, WASHINGTON, DC, 20001","-77.0095,38.907883",635190660,R
2192,"2411 TRACY PL NW, Washington, DC, 20008",Match,Exact,"2411 Tracy Pl NW, WASHINGTON, DC, 20008","-77.05302,38.9163",76222639,R
1662,"1827 5TH ST NW, Washington, DC, 20001",Match,Exact,"1827 5th St NW, WASHINGTON, DC, 20001","-77.018394,38.914906",76224447,R
3432,"4310 10TH NE, Washington, DC, 20017",Match,Non_Exact,"4310 10th St NE, WASHINGTON, DC, 20017","-76.99265,38.942307",76228201,L
2197,"2413 49TH ST NW, Washington, DC, 20007",No_Match,,,,,
1667,"1828 PARK RD NW, Washington, DC, 20010",Match,Exact,"1828 Park Rd NW, WASHINGTON, DC, 20010","-77.04223,38.93232",76222576,L
3437,"4312 14TH ST NW, Washington, DC, 20011",Match,Exact,"4312 14th St NW, WASHINGTON, DC, 20011","-77.032745,38.94339",76222479,L
3632,"4607 KENMORE DR NW, Washington, DC, 20007",Match,Exact,"4607 Kenmore Dr NW, WASHINGTON, DC, 20007","-77.08657,38.91264",76220211,R
3052,"3628 WHITEHAVEN PKWY NW, Washington, DC, 20007",Match,Exact,"3628 Whitehaven Pkwy NW, WASHINGTON, DC, 20007","-77.07211,38.91638",76236039,L
3637,"4611 CHARLESTON TER NW, Washington, DC, 20007",Match,Exact,"4611 Charleston Ter NW, WASHINGTON, DC, 20007","-77.08824,38.911785",76220210,L
3057,"3632 EVERETT ST NW, Washington, DC, 20008",Match,Exact,"3632 Everett St NW, WASHINGTON, DC, 20008","-77.070465,38.95396",76237651,L
2502,"2965 BRANDYWINE ST NW, Washington, DC, 20008",Match,Exact,"2965 Brandywine St NW, WASHINGTON, DC, 20008","-77.06078,38.94969",76220759,R
3037,"3617 FESSENDEN ST NW, Washington, DC, 20008",Match,Exact,"3617 Fessenden St NW, WASHINGTON, DC, 20008","-77.07001,38.954704",76220373,R
772,"1352 SOUTH CAROLINA AVE SE, Washington, DC, 20003",Match,Exact,"1352 S Carolina Ave SE, WASHINGTON, DC, 20003","-76.986145,38.886543",624065524,L
2902,"3402 SHERMAN AVE NW, Washington, DC, 20010",Match,Exact,"3402 Sherman Ave NW, WASHINGTON, DC, 20010","-77.026764,38.932247",76224055,L
1857,"2023 R ST NW, Washington, DC, 20009",Match,Exact,"2023 R St NW, WASHINGTON, DC, 20009","-77.04553,38.912624",76222773,R
777,"1354 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1354 Independence Ave SE, WASHINGTON, DC, 20003","-76.98681,38.887608",624065516,L
2907,"3407 N ST NW, Washington, DC, 20007",Match,Exact,"3407 N St NW, WASHINGTON, DC, 20007","-77.06794,38.906776",76224830,R
2712,"3209 11TH ST NW, Washington, DC, 20010",Match,Exact,"3209 11th St NW, WASHINGTON, DC, 20010","-77.027756,38.929802",76224094,R
507,"1270 PENN ST NE, Washington, DC, 20002",Match,Exact,"1270 Penn St NE, WASHINGTON, DC, 20002","-76.98574,38.905823",76230110,L
2717,"321 T ST NW, Washington, DC, 20001",Match,Exact,"321 T St NW, WASHINGTON, DC, 20001","-77.01629,38.91595",76224452,R
502,"1260 JACKSON ST NE, Washington, DC, 20017",Match,Exact,"1260 Jackson St NE, WASHINGTON, DC, 20017","-76.98937,38.929665",76228752,L
3452,"434 16TH ST SE, Washington, DC, 20003",Match,Exact,"434 16th St SE, WASHINGTON, DC, 20003","-76.98221,38.883644",76230941,L
1852,"2021 ROSEDALE ST NE, Washington, DC, 20002",Match,Exact,"2021 Rosedale St NE, WASHINGTON, DC, 20002","-76.975716,38.896603",76231332,R
2517,"3005 VISTA ST NE, Washington, DC, 20018",Match,Exact,"3005 Vista St NE, WASHINGTON, DC, 20018","-76.96466,38.929016",76229512,R
1652,"1822 16TH ST NW, Washington, DC, 20009",Match,Exact,"1822 16th St NW, WASHINGTON, DC, 20009","-77.03652,38.91474",76223186,L
3447,"433 15TH ST NE, Washington, DC, 20002",Match,Exact,"433 15th St NE, WASHINGTON, DC, 20002","-76.98363,38.895924",76230436,R
1657,"1824 BAY ST SE, Washington, DC, 20003",Match,Exact,"1824 Bay St SE, WASHINGTON, DC, 20003","-76.97853,38.886868",76231393,L
3642,"4614 GREENE PL NW, Washington, DC, 20007",Match,Exact,"4614 Greene Pl NW, WASHINGTON, DC, 20007","-77.08802,38.90854",76224736,L
3042,"3620 FESSENDEN ST NW, Washington, DC, 20008",Match,Exact,"3620 Fessenden St NW, WASHINGTON, DC, 20008","-77.07078,38.954678",76220373,L
2512,"3001 26TH ST NE, Washington, DC, 20018",Match,Exact,"3001 26th St NE, WASHINGTON, DC, 20018","-76.97012,38.92779",76229271,R
3647,"4623 KENMORE DR NW, Washington, DC, 20007",Match,Exact,"4623 Kenmore Dr NW, WASHINGTON, DC, 20007","-77.08762,38.91254",76236789,R
3662,"4645 GREENE PL NW, Washington, DC, 20007",Match,Exact,"4645 Greene Pl NW, WASHINGTON, DC, 20007","-77.08856,38.908833",76224736,R
2722,"3214 13TH ST NW, Washington, DC, 20010",Match,Exact,"3214 13th St NW, WASHINGTON, DC, 20010","-77.029724,38.93012",76224090,L
4707,"744 MORTON ST NW, Washington, DC, 20010",Match,Exact,"744 Morton St NW, WASHINGTON, DC, 20010","-77.02421,38.931973",76224086,L
2937,"35 N ST NW, Washington, DC, 20001",Match,Exact,"35 N St NW, WASHINGTON, DC, 20001","-77.01059,38.90725",76243039,R
762,"1351 C ST NE, Washington, DC, 20002",Match,Exact,"1351 C St NE, WASHINGTON, DC, 20002","-76.98626,38.893562",76230351,R
2932,"3436 BROWN ST NW, Washington, DC, 20010",Match,Exact,"3436 Brown St NW, WASHINGTON, DC, 20010","-77.0373,38.934853",76222838,L
3462,"4351 16TH ST NE, Washington, DC, 20017",Match,Exact,"4351 16th St NE, WASHINGTON, DC, 20017","-76.98363,38.94314",76228391,R
1692,"1838 BAY ST SE, Washington, DC, 20003",Match,Exact,"1838 Bay St SE, WASHINGTON, DC, 20003","-76.9783,38.886864",76231393,L
1887,"208 Q ST NW, Washington, DC, 20001",Match,Exact,"208 Q St NW, WASHINGTON, DC, 20001","-77.0138,38.911106",76226491,L
4702,"742 HOBART PL NW, Washington, DC, 20001",Match,Exact,"742 Hobart Pl NW, WASHINGTON, DC, 20001","-77.02374,38.927536",76224187,L
2727,"3216 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"3216 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.064606,38.91264",76221249,L
767,"1352 CAROLINA AVE NE, Washington, DC, 20002",Match,Non_Exact,"1352 North Carolina Ave NE, WASHINGTON, DC, 20002","-76.9867,38.89126",76230390,L
1882,"207 14TH PL NE, Washington, DC, 20002",Match,Exact,"207 14th Pl NE, WASHINGTON, DC, 20002","-76.98455,38.892265",76230443,R
1687,"1835-1837 WYOMING AVE NW, Washington, DC, 20009",Match,Exact,"1835 Wyoming Ave NW, WASHINGTON, DC, 20009","-77.04276,38.918755",76222736,R
4902,"905 CONSTITUTION AVE NE, Washington, DC, 20002",Match,Exact,"905 Constitution Ave NE, WASHINGTON, DC, 20002","-76.99366,38.892",76230043,R
3457,"4340 GARFIELD ST NW, Washington, DC, 20007",Match,Exact,"4340 Garfield St NW, WASHINGTON, DC, 20007","-77.084816,38.927513",76220145,L
2527,"3012 SHERMAN AVE NW, Washington, DC, 20001",Match,Exact,"3012 Sherman Ave NW, WASHINGTON, DC, 20001","-77.02613,38.92799",76224113,L
3657,"4635 CLARK PL NW, Washington, DC, 20007",Match,Exact,"4635 Clark Pl NW, WASHINGTON, DC, 20007","-77.08896,38.908157",76224744,R
3077,"37 HANOVER PL NW, Washington, DC, 20001",Match,Exact,"37 Hanover Pl NW, WASHINGTON, DC, 20001","-77.00962,38.90791",635190660,L
4907,"906 HAMLIN ST NE, Washington, DC, 20017",Match,Exact,"906 Hamlin St NE, WASHINGTON, DC, 20017","-76.99355,38.92747",76228546,L
2522,"3009 OTIS ST NE, Washington, DC, 20018",Match,Exact,"3009 Otis St NE, WASHINGTON, DC, 20018","-76.96538,38.935066",76229463,R
3652,"4629 CLARK PL NW, Washington, DC, 20007",Match,Exact,"4629 Clark Pl NW, WASHINGTON, DC, 20007","-77.088844,38.908096",76224744,R
3072,"3664 PARK PL NW, Washington, DC, 20010",Match,Exact,"3664 Park Pl NW, WASHINGTON, DC, 20010","-77.01925,38.936592",76239144,L
2927,"3422 9TH ST NE, Washington, DC, 20017",Match,Exact,"3422 9th St NE, WASHINGTON, DC, 20017","-76.99365,38.931667",76228499,L
2732,"3218 WOODLEY RD NW, Washington, DC, 20008",Match,Exact,"3218 Woodley Rd NW, WASHINGTON, DC, 20008","-77.06368,38.930668",76221115,L
752,"1349 K ST SE, Washington, DC, 20003",Match,Exact,"1349 K St SE, WASHINGTON, DC, 20003","-76.98694,38.878384",76230926,R
3672,"4701 12TH ST NE, Washington, DC, 20017",No_Match,,,,,
4717,"750 FAIRMONT ST NW, Washington, DC, 20001",Match,Exact,"750 Fairmont St NW, WASHINGTON, DC, 20001","-77.02326,38.925095",76224198,L
1682,"1833 EAST CAPITOL ST SE, Washington, DC, 20003",Match,Exact,"1833 E Capitol St SE, WASHINGTON, DC, 20003","-76.97839,38.889786",76231382,R
1877,"206 EMERSON ST NW, Washington, DC, 20011",Match,Exact,"206 Emerson St NW, WASHINGTON, DC, 20011","-77.01425,38.950096",76223906,L
4712,"747 PRINCETON PL NW, Washington, DC, 20010",Match,Exact,"747 Princeton Pl NW, WASHINGTON, DC, 20010","-77.02256,38.93543",76224134,R
3472,"439 LURAY PL NW, Washington, DC, 20010",Match,Exact,"439 Luray Pl NW, WASHINGTON, DC, 20010","-77.01928,38.93197",76224168,R
2922,"3417 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"3417 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.06817,38.912716",76221234,R
2737,"322 E ST NE, Washington, DC, 20002",Match,Exact,"322 E St NE, WASHINGTON, DC, 20002","-77.00107,38.896137",76235177,L
1872,"2041 HUIDEKOPER PL NW, Washington, DC, 20007",Match,Exact,"2041 Huidekoper Pl NW, WASHINGTON, DC, 20007","-77.07392,38.917973",76221016,R
757,"1350 EMERALD ST NE, Washington, DC, 20002",Match,Exact,"1350 Emerald St NE, WASHINGTON, DC, 20002","-76.986885,38.896736",76230328,L
1677,"1831 LAMONT ST NW, Washington, DC, 20010",Match,Exact,"1831 Lamont St NW, WASHINGTON, DC, 20010","-77.04224,38.931465",76222585,R
4912,"909 HAMILTON ST NE, Washington, DC, 20011",Match,Exact,"909 Hamilton St NE, WASHINGTON, DC, 20011","-76.993484,38.954514",76228104,R
3467,"437 ELM ST NW, Washington, DC, 20001",Match,Exact,"437 Elm St NW, WASHINGTON, DC, 20001","-77.01803,38.91732",76224441,R
1672,"1830 9TH ST NW, Washington, DC, 20001",Match,Exact,"1830 9th St NW, WASHINGTON, DC, 20001","-77.02399,38.914993",76224347,L
3667,"47 BATES ST NW, Washington, DC, 20001",Match,Exact,"47 Bates St NW, WASHINGTON, DC, 20001","-77.01052,38.910397",76226584,R
3067,"3644 ALTON PL NW, Washington, DC, 20008",Match,Exact,"3644 Alton Pl NW, WASHINGTON, DC, 20008","-77.070984,38.947075",76220530,L
2537,"302 TENNESSEE AVE NE, Washington, DC, 20002",Match,Exact,"302 Tennessee Ave NE, WASHINGTON, DC, 20002","-76.98703,38.893692",76230348,L
3062,"3636 13TH ST NW, Washington, DC, 20010",Match,Exact,"3636 13th St NW, WASHINGTON, DC, 20010","-77.02975,38.935223",76224030,L
4917,"911 10TH ST NE, Washington, DC, 20002",Match,Exact,"911 10th St NE, WASHINGTON, DC, 20002","-76.99263,38.901493",76229800,R
2532,"3014 WOODLAND DR NW, Washington, DC, 20008",Match,Exact,"3014 Woodland Dr NW, WASHINGTON, DC, 20008","-77.06041,38.92404",76221254,L
2437,"2846 BELAIR PL NE, Washington, DC, 20018",Match,Exact,"2846 Belair Pl NE, WASHINGTON, DC, 20018","-76.97217,38.92706",76229207,L
4497,"6744 2ND ST NW, Washington, DC, 20012",Match,Exact,"6744 2nd St NW, WASHINGTON, DC, 20012","-77.013054,38.972504",76222040,L
3722,"4824 LINNEAN AVE NW, Washington, DC, 20008",Match,Exact,"4824 Linnean Ave NW, WASHINGTON, DC, 20008","-77.06131,38.952633",76220687,L
3087,"3714 13TH ST NE, Washington, DC, 20017",Match,Exact,"3714 13th St NE, WASHINGTON, DC, 20017","-76.988884,38.934906",76228716,L
1197,"1535 UPSHUR ST NW, Washington, DC, 20011",Match,Exact,"1535 Upshur St NW, WASHINGTON, DC, 20011","-77.03553,38.941883",76222406,R
4207,"61 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"61 Gallatin St NW, WASHINGTON, DC, 20011","-77.011154,38.952362",76223808,R
1192,"1534 EAST CAPITOL ST NE, Washington, DC, 20003",Match,Exact,"1534 E Capitol St NE, WASHINGTON, DC, 20003","-76.983025,38.889816",632575612,L
4202,"609 18TH ST NE, Washington, DC, 20002",Match,Exact,"609 18th St NE, WASHINGTON, DC, 20002","-76.97806,38.89721",76231321,R
2432,"2832 30TH ST NE, Washington, DC, 20018",Match,Exact,"2832 30th St NE, WASHINGTON, DC, 20018","-76.96655,38.925713",76229306,L
4492,"6707 2ND ST NW, Washington, DC, 20012",Match,Exact,"6707 2nd St NW, WASHINGTON, DC, 20012","-77.01284,38.97196",76222044,R
3082,"3710 CALVERT ST NW, Washington, DC, 20007",Match,Exact,"3710 Calvert St NW, WASHINGTON, DC, 20007","-77.07341,38.92253",76221005,L
1577,"18 GALLATIN ST NW, Washington, DC, 20011",Match,Exact,"18 Gallatin St NW, WASHINGTON, DC, 20011","-77.00979,38.952374",76223881,L
4897,"903 MONROE ST NW, Washington, DC, 20010",Match,Exact,"903 Monroe St NW, WASHINGTON, DC, 20010","-77.02688,38.932762",76224050,R
3727,"4831 7TH ST NE, Washington, DC, 20017",Match,Exact,"4831 7th St NE, WASHINGTON, DC, 20017","-76.99703,38.94759",76228155,R
1582,"1800 NORTH CAPITOL ST NW, Washington, DC, 20002",Match,Exact,"1800 N Capitol St NW, WASHINGTON, DC, 20002","-77.00906,38.914124",76224688,L
4612,"72 U ST NW, Washington, DC, 20001",Match,Exact,"72 U St NW, WASHINGTON, DC, 20001","-77.01128,38.916985",632575765,L
3927,"516 HOBART PL NW, Washington, DC, 20001",Match,Exact,"516 Hobart Pl NW, WASHINGTON, DC, 20001","-77.02089,38.927948",76224204,L
3922,"515 UNDERWOOD ST NW, Washington, DC, 20012",Match,Exact,"515 Underwood St NW, WASHINGTON, DC, 20012","-77.02013,38.968647",76221967,R
4212,"610 KENNEDY ST NE, Washington, DC, 20011",Match,Exact,"610 Kennedy St NE, WASHINGTON, DC, 20011","-76.99841,38.956924",76228074,L
4617,"720 A ST NE, Washington, DC, 20002",Match,Exact,"720 A St NE, WASHINGTON, DC, 20002","-76.99589,38.89095",76230016,L
3712,"4815 CALVERT ST NW, Washington, DC, 20007",Match,Exact,"4815 Calvert St NW, WASHINGTON, DC, 20007","-77.09497,38.922577",76220015,R
1187,"1533 INDEPENDENCE AVE SE, Washington, DC, 20003",Match,Exact,"1533 Independence Ave SE, WASHINGTON, DC, 20003","-76.983154,38.88758",76230506,R
4217,"611 MORRIS PL NE, Washington, DC, 20002",Match,Exact,"611 Morris Pl NE, WASHINGTON, DC, 20002","-76.99812,38.898117",76229940,R
2427,"2825 SHERMAN AVE NW, Washington, DC, 20001",Match,Exact,"2825 Sherman Ave NW, WASHINGTON, DC, 20001","-77.02585,38.92641",76224118,R
1182,"1532 32ND ST NW, Washington, DC, 20007",Match,Exact,"1532 32nd St NW, WASHINGTON, DC, 20007","-77.06357,38.90966",76224891,L
3097,"3731 18TH ST NE, Washington, DC, 20018",Match,Exact,"3731 18th St NE, WASHINGTON, DC, 20018","-76.979805,38.9358",76228811,R
2422,"2821 ORDWAY ST NW, Washington, DC, 20008",Match,Exact,"2821 Ordway St NW, WASHINGTON, DC, 20008","-77.05882,38.935593",76221154,R
3092,"3721 T ST NW, Washington, DC, 20007",Match,Exact,"3721 T St NW, WASHINGTON, DC, 20007","-77.07314,38.91539",76221040,R
1587,"1802 5TH ST NW, Washington, DC, 20001",Match,Exact,"1802 5th St NW, WASHINGTON, DC, 20001","-77.01894,38.914215",76224454,L
3717,"4818 FOXHALL CRES NW, Washington, DC, 20007",Match,Exact,"4818 Foxhall Cres NW, WASHINGTON, DC, 20007","-77.09348,38.92366",76239427,R
4887,"901 K ST NE, Washington, DC, 20002",Match,Exact,"901 K St NE, WASHINGTON, DC, 20002","-76.9937,38.9025",76229798,R
3917,"515 5TH ST SE, Washington, DC, 20003",Match,Exact,"515 5th St SE, WASHINGTON, DC, 20003","-76.999535,38.882565",76230597,R
4892,"903 9TH ST NE, Washington, DC, 20002",Match,Exact,"903 9th St NE, WASHINGTON, DC, 20002","-76.99374,38.901405",76229797,R
4602,"719 11TH ST NE, Washington, DC, 20002",Match,Exact,"719 11th St NE, WASHINGTON, DC, 20002","-76.99151,38.89919",76230141,R
1592,"1804 HOBAN RD NW, Washington, DC, 20007",Match,Exact,"1804 Hoban Rd NW, WASHINGTON, DC, 20007","-77.08367,38.914413",76239380,L
3912,"514 TUCKERMAN ST NW, Washington, DC, 20011",Match,Exact,"514 Tuckerman St NW, WASHINGTON, DC, 20011","-77.02012,38.967274",76221970,L
4222,"6110 7TH PL NW, Washington, DC, 20011",Match,Exact,"6110 7th Pl NW, WASHINGTON, DC, 20011","-77.02335,38.96394",76221975,L
4607,"719 IRVING ST NW, Washington, DC, 20010",Match,Exact,"719 Irving St NW, WASHINGTON, DC, 20010","-77.02353,38.929077",635190462,R
1177,"1531 6TH ST NW, Washington, DC, 20001",Match,Exact,"1531 6th St NW, WASHINGTON, DC, 20001","-77.01988,38.910126",76226221,R
3742,"4843 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"4843 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.09746,38.916454",76220035,R
4227,"6119 DAKOTA AVE NW, Washington, DC, 20011",Match,Non_Exact,"6119 North Dakota Ave NW, WASHINGTON, DC, 20011","-77.01325,38.96409",76222094,R
3747,"4863 POTOMAC AVE NW, Washington, DC, 20007",Match,Exact,"4863 Potomac Ave NW, WASHINGTON, DC, 20007","-77.099365,38.91827",76235377,R
2457,"2909 SHERMAN AVE NW, Washington, DC, 20001",Match,Exact,"2909 Sherman Ave NW, WASHINGTON, DC, 20001","-77.02598,38.92723",76224116,R
1597,"1805 3RD ST NE, Washington, DC, 20002",Match,Exact,"1805 3rd St NE, WASHINGTON, DC, 20002","-77.00202,38.914387",76228627,R
4097,"559 23RD PL NE, Washington, DC, 20002",Match,Exact,"559 23rd Pl NE, WASHINGTON, DC, 20002","-76.97331,38.89739",76231360,R
4632,"723 EAST CAPITOL ST SE, Washington, DC, 20003",Tie,,,,,
3947,"52 CHANNING ST NW, Washington, DC, 20001",Match,Exact,"52 Channing St NW, WASHINGTON, DC, 20001","-77.01065,38.92236",76224577,L
4637,"723 TAYLOR ST NW, Washington, DC, 20011",Match,Exact,"723 Taylor St NW, WASHINGTON, DC, 20011","-77.02201,38.94091",76223644,R
2462,"2913 BRANDYWINE ST NW, Washington, DC, 20008",Match,Exact,"2913 Brandywine St NW, WASHINGTON, DC, 20008","-77.059715,38.94969",76220759,R
3942,"518 SOMERSET PL NW, Washington, DC, 20011",Match,Exact,"518 Somerset Pl NW, WASHINGTON, DC, 20011","-77.02023,38.966698",76221972,L
4092,"5543 CHILLUM PL NE, Washington, DC, 20011",Match,Exact,"5543 Chillum Pl NE, WASHINGTON, DC, 20011","-76.9986,38.956894",76228028,R
4232,"612 MORTON PL NE, Washington, DC, 20002",Match,Exact,"612 Morton Pl NE, WASHINGTON, DC, 20002","-76.99808,38.90441",76229755,L
2442,"2861 WOODLAND DR NW, Washington, DC, 20008",Match,Exact,"2861 Woodland Dr NW, WASHINGTON, DC, 20008","-77.057755,38.92176",76234726,R
3732,"4833 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"4833 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.0969,38.916264",76220037,R
4237,"6128 1ST PL NE, Washington, DC, 20011",Match,Exact,"6128 1st Pl NE, WASHINGTON, DC, 20011","-77.007614,38.964417",76222139,L
2447,"2900 WOODLAND DR NW, Washington, DC, 20008",Match,Exact,"2900 Woodland Dr NW, WASHINGTON, DC, 20008","-77.0589,38.922615",76221257,L
3737,"4837 RESERVOIR RD NW, Washington, DC, 20007",Match,Exact,"4837 Reservoir Rd NW, WASHINGTON, DC, 20007","-77.09711,38.916332",76220037,R
3937,"518 E ST SE, Washington, DC, 20003",Match,Exact,"518 E St SE, WASHINGTON, DC, 20003","-76.99928,38.88274",76230600,L
4622,"721 10TH ST NE, Washington, DC, 20002",Match,Exact,"721 10th St NE, WASHINGTON, DC, 20002","-76.99263,38.89921",76229806,R
4627,"721 MASSACHUSETTS AVE NE, Washington, DC, 20002",Match,Exact,"721 Massachusetts Ave NE, WASHINGTON, DC, 20002","-76.99553,38.89194",76230007,R
3932,"517 7TH ST SE, Washington, DC, 20003",Match,Exact,"517 7th St SE, WASHINGTON, DC, 20003","-76.9962,38.88223",76235811,R
4242,"613 DELAFIELD PL NW, Washington, DC, 20011",Match,Exact,"613 Delafield Pl NW, WASHINGTON, DC, 20011","-77.02077,38.949184",76223563,R
2452,"2906 UPTON ST NW, Washington, DC, 20008",Match,Exact,"2906 Upton St NW, WASHINGTON, DC, 20008","-77.059204,38.94204",76220780,L
4662,"729 6TH ST NE, Washington, DC, 20002",Match,Exact,"729 6th St NE, WASHINGTON, DC, 20002","-76.99843,38.899307",76229741,R
4857,"826 ALLISON ST NW, Washington, DC, 20011",Match,Exact,"826 Allison St NW, WASHINGTON, DC, 20011","-77.023994,38.94511",76223494,L
